scheme	sampling_unit_code	code_watersurfaces	type_target	grts_ranking	grts_ranking_draw	source_samplingunit
HQ3130	ANTRIJ0080_3130_aom	ANTRIJ0080	3130_aom	65086622	65086622	watersurfaces_hab_v4
HQ3130	ANTRIJ0081_3130_aom	ANTRIJ0081	3130_aom	62989470	62989470	watersurfaces_hab_v4
HQ3130	ANTRIJ0089_3130_na	ANTRIJ0089	3130_na	16811678	16811678	watersurfaces_hab_v4
HQ3130	ANTRIJ0090_3130_na	ANTRIJ0090	3130_na	8447646	8447646	watersurfaces_hab_v4
HQ3130	ANTRIJ0092_3130_na	ANTRIJ0092	3130_na	41526942	41526942	watersurfaces_hab_v4
HQ3130	ANTRIJ0095_3130_na	ANTRIJ0095	3130_na	19170974	19170974	watersurfaces_hab_v4
HQ3130	ANTRIJ0144_3130_na	ANTRIJ0144	3130_na	8562334	8562334	watersurfaces_hab_v4
HQ3130	ANTRIJ0171_3130_na	ANTRIJ0171	3130_na	35259294	35259294	original sample frame
HQ3130	ANTRIJ0269_3130_na	ANTRIJ0269	3130_na	24413854	24413854	watersurfaces_hab_v4
HQ3130	ANTRIJ0307_3130_na	ANTRIJ0307	3130_na	32580766	32580766	watersurfaces_hab_v4
HQ3130	ANTRIJ0308_3130_aom	ANTRIJ0308	3130_aom	25425054	25425054	original sample frame
HQ3130	ANTRIJ0308_3130_na	ANTRIJ0308	3130_na	25425054	25425054	assessments monitoring cycle 1
HQ3130	ANTRIJ0641_3130_na	ANTRIJ0641	3130_na	10548382	10548382	watersurfaces_hab_v4
HQ3130	ANTRIJ0643_3130_aom	ANTRIJ0643	3130_aom	45786270	45786270	original sample frame
HQ3130	ANTSIL0031_3130_na	ANTSIL0031	3130_na	8790238	8790238	original sample frame
HQ3130	ANTSIL0322_3130_aom	ANTSIL0322	3130_aom	65151198	65151198	original sample frame
HQ3130	ANTSOT0219_3130_na	ANTSOT0219	3130_na	28311774	28311774	watersurfaces_hab_v4
HQ3130	ANTTUR0006_3130_aom	ANTTUR0006	3130_aom	48051502	48051502	watersurfaces_hab_v4
HQ3130	ANTTUR0007_3130_aom	ANTTUR0007	3130_aom	40537390	40537390	watersurfaces_hab_v4
HQ3130	ANTTUR0025_3130_aom	ANTTUR0025	3130_aom	35561774	35561774	watersurfaces_hab_v4
HQ3130	ANTTUR0028_3130_aom	ANTTUR0028	3130_aom	54518062	54518062	watersurfaces_hab_v4
HQ3130	ANTTUR0046_3130_aom	ANTTUR0046	3130_aom	26050862	26050862	watersurfaces_hab_v4
HQ3130	ANTTUR0047_3130_aom	ANTTUR0047	3130_aom	49029422	49029422	watersurfaces_hab_v4
HQ3130	ANTTUR0047_3130_na	ANTTUR0047	3130_na	49029422	49029422	watersurfaces_hab_v4
HQ3130	ANTTUR0052_3130_aom	ANTTUR0052	3130_aom	60760366	60760366	watersurfaces_hab_v4
HQ3130	ANTTUR0053_3130_aom	ANTTUR0053	3130_aom	57856302	57856302	watersurfaces_hab_v4
HQ3130	ANTTUR0055_3130_aom	ANTTUR0055	3130_aom	10965294	10965294	watersurfaces_hab_v4
HQ3130	ANTTUR0065_3130_aom	ANTTUR0065	3130_aom	27194670	27194670	original sample frame
HQ3130	ANTTUR0065_3130_na	ANTTUR0065	3130_na	27194670	27194670	assessments monitoring cycle 1
HQ3130	ANTTUR0077_3130_aom	ANTTUR0077	3130_aom	67040558	67040558	original sample frame
HQ3130	ANTTUR0079_3130_aom	ANTTUR0079	3130_aom	35594542	35594542	watersurfaces_hab_v4
HQ3130	ANTTUR0079_3130_na	ANTTUR0079	3130_na	35594542	35594542	watersurfaces_hab_v4
HQ3130	ANTTUR0082_3130_aom	ANTTUR0082	3130_aom	3667246	3667246	original sample frame
HQ3130	ANTTUR0100_3130_aom	ANTTUR0100	3130_aom	6234414	6234414	watersurfaces_hab_v4
HQ3130	ANTTUR0112_3130_aom	ANTTUR0112	3130_aom	43007022	43007022	original sample frame
HQ3130	ANTTUR0166_3130_aom	ANTTUR0166	3130_aom	59037742	59037742	original sample frame
HQ3130	ANTTUR0207_3130_aom	ANTTUR0207	3130_aom	58252334	58252334	original sample frame
HQ3130	ANTTUR0207_3130_na	ANTTUR0207	3130_na	58252334	58252334	assessments monitoring cycle 1
HQ3130	ANTTUR0242_3130_aom	ANTTUR0242	3130_aom	50958382	50958382	watersurfaces_hab_v4
HQ3130	ANTTUR0257_3130_aom	ANTTUR0257	3130_aom	43104302	43104302	watersurfaces_hab_v4
HQ3130	ANTTUR0267_3130_aom	ANTTUR0267	3130_aom	59454766	59454766	watersurfaces_hab_v4
HQ3130	ANTTUR0269_3130_aom	ANTTUR0269	3130_aom	5542190	5542190	watersurfaces_hab_v4
HQ3130	ANTTUR0270_3130_aom	ANTTUR0270	3130_aom	13373742	13373742	watersurfaces_hab_v4
HQ3130	ANTTUR0273_3130_aom	ANTTUR0273	3130_aom	17830190	17830190	watersurfaces_hab_v4
HQ3130	ANTTUR0274_3130_aom	ANTTUR0274	3130_aom	33923374	33923374	original sample frame
HQ3130	ANTTUR0276_3130_aom	ANTTUR0276	3130_aom	44769582	44769582	original sample frame
HQ3130	ANTTUR0277_3130_aom	ANTTUR0277	3130_aom	29619502	29619502	watersurfaces_hab_v4
HQ3130	ANTTUR0277_3130_na	ANTTUR0277	3130_na	29619502	29619502	watersurfaces_hab_v4
HQ3130	ANTTUR0282_3130_aom	ANTTUR0282	3130_aom	7492910	7492910	watersurfaces_hab_v4
HQ3130	ANTTUR0282_3130_na	ANTTUR0282	3130_na	7492910	7492910	watersurfaces_hab_v4
HQ3130	ANTTUR0292_3130_aom	ANTTUR0292	3130_aom	65492270	65492270	watersurfaces_hab_v4
HQ3130	ANTTUR0293_3130_aom	ANTTUR0293	3130_aom	52778286	52778286	watersurfaces_hab_v4
HQ3130	ANTTUR0295_3130_aom	ANTTUR0295	3130_aom	65623342	65623342	watersurfaces_hab_v4
HQ3130	ANTTUR0296_3130_aom	ANTTUR0296	3130_aom	22107438	22107438	assessments monitoring cycle 1
HQ3130	ANTTUR0296_3130_na	ANTTUR0296	3130_na	22107438	22107438	assessments monitoring cycle 1
HQ3130	ANTTUR0297_3130_aom	ANTTUR0297	3130_aom	49108270	49108270	watersurfaces_hab_v4
HQ3130	ANTTUR0298_3130_aom	ANTTUR0298	3130_aom	52385070	52385070	watersurfaces_hab_v4
HQ3130	ANTTUR0299_3130_aom	ANTTUR0299	3130_aom	12055854	12055854	watersurfaces_hab_v4
HQ3130	ANTTUR0299_3130_na	ANTTUR0299	3130_na	12055854	12055854	watersurfaces_hab_v4
HQ3130	ANTTUR0300_3130_aom	ANTTUR0300	3130_aom	42464558	42464558	original sample frame
HQ3130	ANTTUR0301_3130_aom	ANTTUR0301	3130_aom	9172270	9172270	original sample frame
HQ3130	ANTTUR0302_3130_aom	ANTTUR0302	3130_aom	36098350	36098350	watersurfaces_hab_v4
HQ3130	ANTTUR0302_3130_na	ANTTUR0302	3130_na	36098350	36098350	watersurfaces_hab_v4
HQ3130	ANTTUR0303_3130_aom	ANTTUR0303	3130_aom	63623470	63623470	watersurfaces_hab_v4
HQ3130	ANTTUR0304_3130_aom	ANTTUR0304	3130_aom	9883950	9883950	original sample frame
HQ3130	ANTTUR0304_3130_na	ANTTUR0304	3130_na	9883950	9883950	assessments monitoring cycle 1
HQ3130	ANTTUR0305_3130_aom	ANTTUR0305	3130_aom	54531374	54531374	watersurfaces_hab_v4
HQ3130	ANTTUR0310_3130_aom	ANTTUR0310	3130_aom	38688046	38688046	watersurfaces_hab_v4
HQ3130	ANTTUR0310_3130_na	ANTTUR0310	3130_na	38688046	38688046	watersurfaces_hab_v4
HQ3130	ANTTUR0311_3130_aom	ANTTUR0311	3130_aom	14423342	14423342	watersurfaces_hab_v4
HQ3130	ANTTUR0340_3130_aom	ANTTUR0340	3130_aom	41669678	41669678	original sample frame
HQ3130	ANTTUR0345_3130_aom	ANTTUR0345	3130_aom	61852662	61852662	watersurfaces_hab_v4
HQ3130	ANTTUR0348_3130_aom	ANTTUR0348	3130_aom	218158	218158	watersurfaces_hab_v4
HQ3130	ANTTUR0355_3130_aom	ANTTUR0355	3130_aom	28824622	28824622	original sample frame
HQ3130	ANTTUR0356_3130_aom	ANTTUR0356	3130_aom	39506990	39506990	watersurfaces_hab_v4
HQ3130	ANTTUR0357_3130_aom	ANTTUR0357	3130_aom	14341166	14341166	watersurfaces_hab_v4
HQ3130	ANTTUR0358_3130_aom	ANTTUR0358	3130_aom	35312686	35312686	watersurfaces_hab_v4
HQ3130	ANTTUR0359_3130_aom	ANTTUR0359	3130_aom	48682030	48682030	watersurfaces_hab_v4
HQ3130	ANTTUR0385_3130_aom	ANTTUR0385	3130_aom	21124398	21124398	watersurfaces_hab_v4
HQ3130	ANTTUR0386_3130_aom	ANTTUR0386	3130_aom	60904750	60904750	watersurfaces_hab_v4
HQ3130	ANTTUR0412_3130_aom	ANTTUR0412	3130_aom	22035502	22035502	watersurfaces_hab_v4
HQ3130	ANTTUR0600_3130	ANTTUR0600	3130	21401590	21401590	watersurfaces_hab_v4
HQ3130	ANTTUR0600_3130_aom	ANTTUR0600	3130_aom	21401590	21401590	watersurfaces_hab_v4
HQ3130	ANTTUR0628_3130_aom	ANTTUR0628	3130_aom	39768366	39768366	watersurfaces_hab_v4
HQ3130	ANTTUR0633_3130_aom	ANTTUR0633	3130_aom	23221550	23221550	watersurfaces_hab_v4
HQ3130	ANTVOR0157_3130_aom	ANTVOR0157	3130_aom	37529814	37529814	watersurfaces_hab_v4
HQ3130	ANTVOR0157_3130_na	ANTVOR0157	3130_na	37529814	37529814	watersurfaces_hab_v4
HQ3130	ANTVOR0159_3130_na	ANTVOR0159	3130_na	37753302	37753302	watersurfaces_hab_v4
HQ3130	ANTVOS0039_3130_aom	ANTVOS0039	3130_aom	9946158	9946158	original sample frame
HQ3130	ANTWUU0118_3130_aom	ANTWUU0118	3130_aom	58815966	58815966	original sample frame
HQ3130	ANTWUU0131_3130_aom	ANTWUU0131	3130_aom	22451678	22451678	watersurfaces_hab_v4
HQ3130	ANTWUU0140_3130_aom	ANTWUU0140	3130_aom	3724766	3724766	original sample frame
HQ3130	ANTWUU0153_3130_aom	ANTWUU0153	3130_aom	59364830	59364830	original sample frame
HQ3130	ANTWUU0176_3130_aom	ANTWUU0176	3130_aom	43423198	43423198	original sample frame
HQ3130	ANTWUU0177_3130_aom	ANTWUU0177	3130_aom	45299166	45299166	watersurfaces_hab_v4
HQ3130	ANTWUU0178_3130_aom	ANTWUU0178	3130_aom	4625886	4625886	original sample frame
HQ3130	ANTZAN0078_3130_aom	ANTZAN0078	3130_aom	50771670	50771670	original sample frame
HQ3130	ANTZAN0122_3130_na	ANTZAN0122	3130_na	55121110	55121110	assessments monitoring cycle 1
HQ3130	ANTZAN0175_3130_na	ANTZAN0175	3130_na	28382422	28382422	assessments monitoring cycle 1
HQ3130	ANTZAN0206_3130_aom	ANTZAN0206	3130_aom	51304150	51304150	original sample frame
HQ3130	LIMASS1070_3130_aom	LIMASS1070	3130_aom	12091858	12091858	watersurfaces_hab_v4
HQ3130	LIMASS1087_3130_aom	LIMASS1087	3130_aom	50315730	50315730	watersurfaces_hab_v4
HQ3130	LIMBIL0008_3130_aom	LIMBIL0008	3130_aom	34856498	34856498	original sample frame
HQ3130	LIMBIL0059_3130_aom	LIMBIL0059	3130_aom	57475314	57475314	original sample frame
HQ3130	LIMBIL0097_3130_aom	LIMBIL0097	3130_aom	22046514	22046514	watersurfaces_hab_v4
HQ3130	LIMBIL0113_3130_aom	LIMBIL0113	3130_aom	27726386	27726386	watersurfaces_hab_v4
HQ3130	LIMBIL0336_3130_na	LIMBIL0336	3130_na	2840370	2840370	assessments monitoring cycle 1
HQ3130	LIMBOC0027_3130_aom	LIMBOC0027	3130_aom	44336658	44336658	original sample frame
HQ3130	LIMBOC0033_3130_aom	LIMBOC0033	3130_aom	27559442	27559442	original sample frame
HQ3130	LIMBOC0044_3130_aom	LIMBOC0044	3130_aom	61113874	61113874	original sample frame
HQ3130	LIMBOC0073_3130_aom	LIMBOC0073	3130_aom	66881042	66881042	original sample frame
HQ3130	LIMBOC0078_3130_aom	LIMBOC0078	3130_aom	3966482	3966482	original sample frame
HQ3130	LIMBOC0091_3130_aom	LIMBOC0091	3130_aom	56460818	56460818	original sample frame
HQ3130	LIMBOC0109_3130_aom	LIMBOC0109	3130_aom	51152402	51152402	original sample frame
HQ3130	LIMBOC0115_3130_aom	LIMBOC0115	3130_aom	38635026	38635026	original sample frame
HQ3130	LIMBOC0121_3130_aom	LIMBOC0121	3130_aom	45909522	45909522	original sample frame
HQ3130	LIMBOC0124_3130_aom	LIMBOC0124	3130_aom	27559442	27559442	original sample frame
HQ3130	LIMBOC0145_3130_aom	LIMBOC0145	3130_aom	41715218	41715218	original sample frame
HQ3130	LIMBOC0155_3130_aom	LIMBOC0155	3130_aom	58492434	58492434	original sample frame
HQ3130	LIMBOC0166_3130_aom	LIMBOC0166	3130_aom	61113874	61113874	original sample frame
HQ3130	LIMBOC0176_3130_aom	LIMBOC0176	3130_aom	27559442	27559442	original sample frame
HQ3130	LIMBOC0184_3130_aom	LIMBOC0184	3130_aom	63735314	63735314	original sample frame
HQ3130	LIMBOC0204_3130_aom	LIMBOC0204	3130_aom	8160786	8160786	original sample frame
HQ3130	LIMBOC0287_3130_aom	LIMBOC0287	3130_aom	50005522	50005522	original sample frame
HQ3130	LIMBRE0062_3130_aom	LIMBRE0062	3130_aom	45899922	45899922	watersurfaces_hab_v4
HQ3130	LIMBRE0071_3130_na	LIMBRE0071	3130_na	50344082	50344082	watersurfaces_hab_v4
HQ3130	LIMBRE0073_3130_na	LIMBRE0073	3130_na	602258	602258	watersurfaces_hab_v4
HQ3130	LIMBRE0077_3130_na	LIMBRE0077	3130_na	32518290	15741074	assessments monitoring cycle 1
HQ3130	LIMBRE0087_3130_aom	LIMBRE0087	3130_aom	6774930	6774930	watersurfaces_hab_v4
HQ3130	LIMBRE0099_3130_aom	LIMBRE0099	3130_aom	34145426	34145426	watersurfaces_hab_v4
HQ3130	LIMBRE0103_3130_aom	LIMBRE0103	3130_aom	41590930	41590930	watersurfaces_hab_v4
HQ3130	LIMBRE0113_3130_na	LIMBRE0113	3130_na	38809746	38809746	watersurfaces_hab_v4
HQ3130	LIMBRE0115_3130_aom	LIMBRE0115	3130_aom	61055122	61055122	original sample frame
HQ3130	LIMBRE0184_3130_aom	LIMBRE0184	3130_aom	55451794	55451794	watersurfaces_hab_v4
HQ3130	LIMBRE0185_3130_aom	LIMBRE0185	3130_aom	925842	925842	watersurfaces_hab_v4
HQ3130	LIMBRE0246_3130_aom	LIMBRE0246	3130_aom	9474194	9474194	watersurfaces_hab_v4
HQ3130	LIMBRE0263_3130_aom	LIMBRE0263	3130_aom	20734098	20734098	watersurfaces_hab_v4
HQ3130	LIMBRE0267_3130_aom	LIMBRE0267	3130_aom	9179282	9179282	watersurfaces_hab_v4
HQ3130	LIMBRE0268_3130_aom	LIMBRE0268	3130_aom	25956498	25956498	watersurfaces_hab_v4
HQ3130	LIMBRE0271_3130_aom	LIMBRE0271	3130_aom	58708114	58708114	watersurfaces_hab_v4
HQ3130	LIMBRE0283_3130_na	LIMBRE0283	3130_na	20607122	20607122	assessments monitoring cycle 1
HQ3130	LIMBRE0285_3130_aom	LIMBRE0285	3130_aom	28389522	28389522	assessments monitoring cycle 1
HQ3130	LIMBRE0285_3130_na	LIMBRE0285	3130_na	28389522	28389522	assessments monitoring cycle 1
HQ3130	LIMBRE0286_3130_aom	LIMBRE0286	3130_aom	58011794	58011794	watersurfaces_hab_v4
HQ3130	LIMBRE0286_3130_na	LIMBRE0286	3130_na	58011794	58011794	watersurfaces_hab_v4
HQ3130	LIMBRE0288_3130_na	LIMBRE0288	3130_na	18772114	18772114	watersurfaces_hab_v4
HQ3130	LIMBRE0297_3130_na	LIMBRE0297	3130_na	6631570	6631570	watersurfaces_hab_v4
HQ3130	LIMBRE0301_3130_aom	LIMBRE0301	3130_aom	10752146	10752146	watersurfaces_hab_v4
HQ3130	LIMBRG0031_3130_aom	LIMBRG0031	3130_aom	8979638	8979638	original sample frame
HQ3130	LIMBRG0054_3130_aom	LIMBRG0054	3130_aom	21732278	21732278	original sample frame
HQ3130	LIMBRG0231_3130_aom	LIMBRG0231	3130_aom	16446390	16446390	original sample frame
HQ3130	LIMBRG0249_3130_aom	LIMBRG0249	3130_aom	48848822	48848822	watersurfaces_hab_v4
HQ3130	LIMBRG0271_3130_aom	LIMBRG0271	3130_aom	21558966	21558966	original sample frame
HQ3130	LIMBRG0272_3130_aom	LIMBRG0272	3130_aom	15267510	15267510	original sample frame
HQ3130	LIMBRG0273_3130_aom	LIMBRG0273	3130_aom	48821942	48821942	original sample frame
HQ3130	LIMBRG0274_3130_aom	LIMBRG0274	3130_aom	40761014	40761014	original sample frame
HQ3130	LIMBRG0360_3130_aom	LIMBRG0360	3130_aom	28610486	28610486	watersurfaces_hab_v4
HQ3130	LIMBRG0367_3130_na	LIMBRG0367	3130_na	33662134	33662134	watersurfaces_hab_v4
HQ3130	LIMDPB0047_3130_aom	LIMDPB0047	3130_aom	63461682	63461682	watersurfaces_hab_v4
HQ3130	LIMDPB0058_3130_aom	LIMDPB0058	3130_aom	32004402	32004402	original sample frame
HQ3130	LIMDPB0069_3130_aom	LIMDPB0069	3130_aom	56645938	56645938	original sample frame
HQ3130	LIMDPB0092_3130	LIMDPB0092	3130	37247282	37247282	watersurfaces_hab_v4
HQ3130	LIMDPB0092_3130_aom	LIMDPB0092	3130_aom	37247282	37247282	watersurfaces_hab_v4
HQ3130	LIMDPB0157_3130_aom	LIMDPB0157	3130_aom	11954482	11954482	original sample frame
HQ3130	LIMDPB0157_3130_na	LIMDPB0157	3130_na	11954482	11954482	watersurfaces_hab_v4
HQ3130	LIMDPB0158_3130_na	LIMDPB0158	3130_na	57239858	57239858	assessments monitoring cycle 1
HQ3130	LIMDPB0197_3130	LIMDPB0197	3130	16275762	16275762	watersurfaces_hab_v4
HQ3130	LIMDPB0197_3130_aom	LIMDPB0197	3130_aom	16275762	16275762	watersurfaces_hab_v4
HQ3130	LIMDPB0197_3130_na	LIMDPB0197	3130_na	16275762	16275762	watersurfaces_hab_v4
HQ3130	LIMDPB0304_3130_aom	LIMDPB0304	3130_aom	66480434	66480434	original sample frame
HQ3130	LIMDPB0309_3130_aom	LIMDPB0309	3130_aom	65607986	65607986	original sample frame
HQ3130	LIMDPB0311_3130_na	LIMDPB0311	3130_na	8984882	8984882	assessments monitoring cycle 1
HQ3130	LIMDPB0319_3130_aom	LIMDPB0319	3130_aom	48044338	48044338	original sample frame
HQ3130	LIMDPB0319_3130_na	LIMDPB0319	3130_na	48044338	48044338	watersurfaces_hab_v4
HQ3130	LIMDST0108_3130_aom	LIMDST0108	3130_aom	1675858	1675858	original sample frame
HQ3130	LIMDST0118_3130_aom	LIMDST0118	3130_aom	45060690	45060690	original sample frame
HQ3130	LIMDST0134_3130_aom	LIMDST0134	3130_aom	18134354	18134354	original sample frame
HQ3130	LIMDST0149_3130_aom	LIMDST0149	3130_aom	20407890	20407890	original sample frame
HQ3130	LIMDST0150_3130_aom	LIMDST0150	3130_aom	25736530	25736530	original sample frame
HQ3130	LIMDST0194_3130_aom	LIMDST0194	3130_aom	39347794	39347794	original sample frame
HQ3130	LIMGNK0004_3130_aom	LIMGNK0004	3130_aom	38496562	38496562	original sample frame
HQ3130	LIMGNK0022_3130_aom	LIMGNK0022	3130_aom	50211122	50211122	original sample frame
HQ3130	LIMGNK0029_3130_aom	LIMGNK0029	3130_aom	13265202	13265202	original sample frame
HQ3130	LIMGNK0033_3130_aom	LIMGNK0033	3130_aom	10119474	10119474	original sample frame
HQ3130	LIMGNK0040_3130_aom	LIMGNK0040	3130_aom	10944818	10944818	original sample frame
HQ3130	LIMGNK0040_3130_na	LIMGNK0040	3130_na	10944818	10944818	watersurfaces_hab_v4
HQ3130	LIMGNK0041_3130_aom	LIMGNK0041	3130_aom	20382002	20382002	original sample frame
HQ3130	LIMGNK0041_3130_na	LIMGNK0041	3130_na	20382002	20382002	watersurfaces_hab_v4
HQ3130	LIMGNK0042_3130_aom	LIMGNK0042	3130_aom	62243122	62243122	original sample frame
HQ3130	LIMGNK0048_3130_aom	LIMGNK0048	3130_aom	7717170	7717170	original sample frame
HQ3130	LIMGNK0050_3130_na	LIMGNK0050	3130_na	17664562	17664562	assessments monitoring cycle 1
HQ3130	LIMGNK0053_3130_aom	LIMGNK0053	3130_aom	7717170	7717170	original sample frame
HQ3130	LIMGNK0055_3130_na	LIMGNK0055	3130_na	50260274	50260274	assessments monitoring cycle 1
HQ3130	LIMGNK0056_3130_aom	LIMGNK0056	3130_aom	40747314	40747314	original sample frame
HQ3130	LIMGNK0057_3130_aom	LIMGNK0057	3130_aom	20824370	20824370	original sample frame
HQ3130	LIMGNK0058_3130_aom	LIMGNK0058	3130_aom	21412146	21412146	original sample frame
HQ3130	LIMGNK0068_3130_aom	LIMGNK0068	3130_aom	66471634	66471634	original sample frame
HQ3130	LIMGNK0070_3130_aom	LIMGNK0070	3130_aom	54378802	54378802	original sample frame
HQ3130	LIMGNK0071_3130_aom	LIMGNK0071	3130_aom	59681074	59681074	original sample frame
HQ3130	LIMGNK0072_3130_aom	LIMGNK0072	3130_aom	41271602	41271602	original sample frame
HQ3130	LIMGNK0081_3130_na	LIMGNK0081	3130_na	36497714	36497714	assessments monitoring cycle 1
HQ3130	LIMGNK0083_3130_aom	LIMGNK0083	3130_aom	50909490	50909490	watersurfaces_hab_v4
HQ3130	LIMGNK0083_3130_na	LIMGNK0083	3130_na	50909490	50909490	watersurfaces_hab_v4
HQ3130	LIMGNK0087_3130_aom	LIMGNK0087	3130_aom	54507826	54507826	original sample frame
HQ3130	LIMGNK0089_3130_aom	LIMGNK0089	3130_aom	51099954	15448370	original sample frame
HQ3130	LIMGNK0092_3130_aom	LIMGNK0092	3130_aom	58048818	58048818	original sample frame
HQ3130	LIMGNK0094_3130_aom	LIMGNK0094	3130_aom	16628018	16628018	watersurfaces_hab_v4
HQ3130	LIMGNK0095_3130_aom	LIMGNK0095	3130_aom	15972658	15972658	original sample frame
HQ3130	LIMGNK0096_3130_aom	LIMGNK0096	3130_aom	25542962	25542962	original sample frame
HQ3130	LIMGNK0097_3130_aom	LIMGNK0097	3130_aom	61718834	61718834	original sample frame
HQ3130	LIMGNK0099_3130_aom	LIMGNK0099	3130_aom	22014258	22014258	original sample frame
HQ3130	LIMGNK0102_3130_aom	LIMGNK0102	3130_aom	10801458	10801458	watersurfaces_hab_v4
HQ3130	LIMGNK0103_3130_aom	LIMGNK0103	3130_aom	7518514	7518514	original sample frame
HQ3130	LIMGNK0103_3130_na	LIMGNK0103	3130_na	7518514	7518514	assessments monitoring cycle 1
HQ3130	LIMGNK0105_3130_aom	LIMGNK0105	3130_aom	50446642	50446642	original sample frame
HQ3130	LIMGNK0108_3130_aom	LIMGNK0108	3130_aom	59488562	59488562	watersurfaces_hab_v4
HQ3130	LIMGNK0109_3130_aom	LIMGNK0109	3130_aom	62372146	62372146	original sample frame
HQ3130	LIMGNK0109_3130_na	LIMGNK0109	3130_na	62372146	62372146	watersurfaces_hab_v4
HQ3130	LIMGNK0114_3130_aom	LIMGNK0114	3130_aom	54372658	54372658	original sample frame
HQ3130	LIMGNK0118_3130_na	LIMGNK0118	3130_na	13429042	13429042	assessments monitoring cycle 1
HQ3130	LIMGNK0119_3130_na	LIMGNK0119	3130_na	452914	452914	assessments monitoring cycle 1
HQ3130	LIMGNK0121_3130_aom	LIMGNK0121	3130_aom	43919666	43919666	original sample frame
HQ3130	LIMGNK0124_3130_aom	LIMGNK0124	3130_aom	10479922	10479922	original sample frame
HQ3130	LIMGNK0127_3130_na	LIMGNK0127	3130_na	14090546	14090546	assessments monitoring cycle 1
HQ3130	LIMGNK0140_3130_aom	LIMGNK0140	3130_aom	25542962	25542962	original sample frame
HQ3130	LIMGNK0142_3130_aom	LIMGNK0142	3130_aom	59418930	59418930	original sample frame
HQ3130	LIMGNK0142_3130_na	LIMGNK0142	3130_na	59418930	59418930	assessments monitoring cycle 1
HQ3130	LIMGNK0144_3130_aom	LIMGNK0144	3130_aom	50575666	50575666	original sample frame
HQ3130	LIMGNK0144_3130_na	LIMGNK0144	3130_na	50575666	50575666	watersurfaces_hab_v4
HQ3130	LIMGNK0147_3130_na	LIMGNK0147	3130_na	22921522	22921522	assessments monitoring cycle 1
HQ3130	LIMGNK0152_3130_aom	LIMGNK0152	3130_aom	38284754	38284754	original sample frame
HQ3130	LIMGNK0153_3130_aom	LIMGNK0153	3130_aom	61684018	61684018	watersurfaces_hab_v4
HQ3130	LIMGNK0154_3130_aom	LIMGNK0154	3130_aom	32964914	32964914	original sample frame
HQ3130	LIMGNK0156_3130_aom	LIMGNK0156	3130_aom	54966578	54966578	original sample frame
HQ3130	LIMGNK0157_3130	LIMGNK0157	3130	2025778	2025778	watersurfaces_hab_v4
HQ3130	LIMGNK0157_3130_aom	LIMGNK0157	3130_aom	2025778	2025778	watersurfaces_hab_v4
HQ3130	LIMGNK0158_3130_aom	LIMGNK0158	3130_aom	56879410	56879410	original sample frame
HQ3130	LIMGNK0160_3130	LIMGNK0160	3130	64895282	64895282	watersurfaces_hab_v4
HQ3130	LIMGNK0160_3130_aom	LIMGNK0160	3130_aom	64895282	64895282	watersurfaces_hab_v4
HQ3130	LIMGNK0161_3130_aom	LIMGNK0161	3130_aom	53137714	53137714	original sample frame
HQ3130	LIMGNK0161_3130_na	LIMGNK0161	3130_na	53137714	53137714	watersurfaces_hab_v4
HQ3130	LIMGNK0171_3130_aom	LIMGNK0171	3130_aom	15411506	15411506	original sample frame
HQ3130	LIMGNK0171_3130_na	LIMGNK0171	3130_na	15411506	15411506	watersurfaces_hab_v4
HQ3130	LIMGNK0174_3130_aom	LIMGNK0174	3130_aom	41271602	41271602	original sample frame
HQ3130	LIMGNK0175_3130_aom	LIMGNK0175	3130_aom	49473842	49473842	original sample frame
HQ3130	LIMGNK0175_3130_na	LIMGNK0175	3130_na	49473842	49473842	watersurfaces_hab_v4
HQ3130	LIMGNK0176_3130_na	LIMGNK0176	3130_na	46059826	46059826	watersurfaces_hab_v4
HQ3130	LIMGNK0177_3130_aom	LIMGNK0177	3130_aom	13351218	13351218	original sample frame
HQ3130	LIMGNK0180_3130_na	LIMGNK0180	3130_na	33286450	33286450	assessments monitoring cycle 1
HQ3130	LIMGNK0181_3130_aom	LIMGNK0181	3130_aom	8005938	8005938	watersurfaces_hab_v4
HQ3130	LIMGNK0182_3130_aom	LIMGNK0182	3130_aom	7006514	7006514	original sample frame
HQ3130	LIMGNK0182_3130_na	LIMGNK0182	3130_na	7006514	7006514	assessments monitoring cycle 1
HQ3130	LIMGNK0371_3130_aom	LIMGNK0371	3130_aom	55234866	55234866	original sample frame
HQ3130	LIMGNK0372_3130_aom	LIMGNK0372	3130_aom	1227058	1227058	original sample frame
HQ3130	LIMGNK0374_3130_aom	LIMGNK0374	3130_aom	12187954	12187954	original sample frame
HQ3130	LIMGNK0374_3130_na	LIMGNK0374	3130_na	12187954	12187954	assessments monitoring cycle 1
HQ3130	LIMGNK0375_3130_aom	LIMGNK0375	3130_aom	2537778	2537778	original sample frame
HQ3130	LIMGNK0376_3130_aom	LIMGNK0376	3130_aom	29538610	29538610	original sample frame
HQ3130	LIMGNK0384_3130_aom	LIMGNK0384	3130_aom	64973106	64973106	original sample frame
HQ3130	LIMGNK0384_3130_na	LIMGNK0384	3130_na	64973106	64973106	watersurfaces_hab_v4
HQ3130	LIMGNK0385_3130_aom	LIMGNK0385	3130_aom	12249394	12249394	original sample frame
