scheme	sampling_unit_code	point_code	type	grts_ranking	is_centroid	grts_ranking_draw	legacy_site	x	y
45	1290870_2330_bu	1290870_1	26	1290870	1	1290870	0	217533.6	202670.1
45	1297718_2330_bu	1297718_1	26	1297718	1	1297718	0	187293.6	189358.1
45	1303926_2330_bu	1303926_1	26	1303926	1	1303926	0	214493.6	215726.1
45	1303926_2330_bu	1303926_2	26	12847478	0	1303926	0	214651.496	216023.244
45	1311190_2330_bu	1311190_1	26	1311190	1	1311190	0	177789.6	218574.1
45	1313142_2330_bu	1313142_1	26	1313142	1	1313142	0	214717.6	215886.1
45	1313142_2330_bu	1313142_2	26	47188342	0	1313142	0	214585.55	215584.66
45	1315766_2330_bu	1315766_1	26	1315766	1	1315766	0	216509.6	199822.1
45	131958_2330_bu	131958_1	26	131958	1	131958	0	210045.6	208110.1
45	13196498_2330_dw	13196498_1	27	13196498	1	13196498	0	225981.6	194574.1
45	1327017_2330_bu	1327017_1	26	1327017	1	1327017	0	125437.6	199118.1
45	1328054_2330_bu	1328054_1	26	1328054	1	1328054	0	215613.6	200878.1
45	1340342_2330_bu	1340342_1	26	1340342	1	1340342	0	217501.6	200110.1
45	1344438_2330_bu	1344438_1	26	1344438	1	1344438	0	215261.6	200686.1
45	1350866_2330_bu	1350866_1	26	1350866	1	1350866	0	225213.6	194766.1
45	1353078_2330_bu	1353078_1	26	1353078	1	1353078	0	212925.6	215534.1
45	1365778_2330_bu	1365778_1	26	1365778	1	1365778	0	218717.6	202798.1
45	13666518_2330_dw	13666518_1	27	13666518	1	13666518	0	177661.6	218254.1
45	1372894_2330_bu	1372894_1	26	1372894	1	1372894	0	153629.6	231918.1
45	1378678_2330_bu	1378678_1	26	1378678	1	1378678	0	214685.6	216462.1
45	1380278_2330_bu	1380278_1	26	1380278	1	1380278	0	218205.6	197582.1
45	1381302_2330_bu	1381302_1	26	1381302	1	1381302	0	215773.6	200078.1
45	1385846_2330_bu	1385846_1	26	1385846	1	1385846	0	213405.6	215406.1
45	1393270_2330_bu	1393270_1	26	1393270	1	1393270	0	217853.6	204366.1
45	1402230_2330_bu	1402230_1	26	1402230	1	1402230	0	214333.6	215406.1
45	1402230_2330_bu	1402230_2	26	61072758	0	1402230	0	214406.402	215546.81
45	1405558_2330_bu	1405558_1	26	1405558	1	1405558	0	217629.6	204206.1
45	1405878_2330_bu	1405878_1	26	1405878	1	1405878	0	216669.6	199566.1
45	1407698_2330_bu	1407698_1	26	1407698	1	1407698	0	222269.6	188398.1
45	1409974_2330_bu	1409974_1	26	1409974	1	1409974	0	214877.6	201038.1
45	1422046_2330_bu	1422046_1	26	1422046	1	1422046	0	154685.6	231630.1
45	1422966_2330_bu	1422966_1	26	1422966	1	1422966	0	213437.6	202446.1
45	1425782_2330_bu	1425782_1	26	1425782	1	1425782	0	213181.6	214318.1
45	1434998_2330_bu	1434998_1	26	1434998	1	1434998	0	214525.6	216334.1
45	14445522_2330_dw	14445522_1	27	14445522	1	14445522	0	229053.6	194926.1
45	1454814_2330_bu	1454814_1	26	1454814	1	1454814	0	153309.6	231470.1
45	14694281_2330_dw	14694281_1	27	14694281	1	14694281	0	120061.6	189070.1
45	1471094_2330_bu	1471094_1	26	1471094	1	1471094	0	218333.6	203438.1
45	14715094_2330_dw	14715094_1	27	14715094	1	14715094	0	177629.6	218126.1
45	1472118_2330_bu	1472118_1	26	1472118	1	1472118	0	213821.6	202286.1
45	1479890_2330_bu	1479890_1	26	1479890	1	1479890	0	219613.6	196270.1
45	1487798_2330_bu	1487798_1	26	1487798	1	1487798	0	218557.6	199630.1
45	14900210_2330_dw	14900210_1	27	14900210	1	14900210	0	240797.6	180814.1
45	1490422_2330_bu	1490422_1	26	1490422	1	1490422	0	199005.6	205326.1
45	1490550_2330_bu	1490550_1	26	1490550	1	1490550	0	211837.6	208494.1
45	1500534_2330_bu	1500534_1	26	1500534	1	1500534	0	213981.6	215694.1
45	1500534_2330_bu	1500534_2	26	1172854	0	1500534	0	214173.828	216173.811
45	1501490_2330_bu	1501490_1	26	1501490	1	1501490	0	225917.6	182830.1
45	1506770_2330_bu	1506770_1	26	1506770	1	1506770	0	230781.6	189518.1
45	150902_2330_bu	150902_1	26	150902	1	150902	0	215869.6	211982.1
45	15108310_2330_dw	15108310_1	27	15108310	1	15108310	0	177245.6	217678.1
45	1512374_2330_bu	1512374_1	26	1512374	1	1512374	0	215869.6	199278.1
45	1516221_2330_bu	1516221_1	26	1516221	1	1516221	0	152669.6	232366.1
45	15204822_2330_dw	15204822_1	27	15204822	1	15204822	0	177693.6	218254.1
45	15218569_2330_dw	15218569_1	27	15218569	1	15218569	0	120093.6	188942.1
45	1536630_2330_bu	1536630_1	26	1536630	1	1536630	0	218333.6	203854.1
45	1536950_2330_bu	1536950_1	26	1536950	1	1536950	0	216925.6	199854.1
45	1539702_2330_bu	1539702_1	26	1539702	1	1539702	0	211133.6	208494.1
45	15465_2330_bu	15465_1	26	15465	1	15465	0	125437.6	210254.1
45	1547090_2330_bu	1547090_1	26	1547090	1	1547090	0	236829.6	196014.1
45	154834_2330_bu	154834_1	26	154834	1	154834	0	226333.556	194030.136
45	1558738_2330_bu	1558738_1	26	1558738	1	1558738	0	219581.6	200526.1
45	1562998_2330_bu	1562998_1	26	1562998	1	1562998	0	215069.6	216686.1
45	1566070_2330_bu	1566070_1	26	1566070	1	1566070	0	214301.6	215822.1
45	1566070_2330_bu	1566070_2	26	1402230	0	1566070	0	214332.796	215402.033
45	1566166_2330_bu	1566166_1	26	1566166	1	1566166	0	185853.6	210766.1
45	15742857_2330_dw	15742857_1	27	15742857	1	15742857	0	120061.6	188942.1
45	15772626_2330_dw	15772626_1	27	15772626	1	15772626	0	229917.6	195118.1
45	1590198_2330_bu	1590198_1	26	1590198	1	1590198	0	215581.6	201038.1
45	1594578_2330_bu	1594578_1	26	1594578	1	1594578	0	219837.6	196430.1
45	15948786_2330_dw	15948786_1	27	15948786	1	15948786	0	240733.6	180782.1
45	15958002_2330_dw	15958002_1	27	15958002	1	15958002	0	240029.6	182926.1
45	15991254_2330_dw	15991254_1	27	15991254	1	15991254	0	177757.6	218414.1
45	1599794_2330_bu	1599794_1	26	1599794	1	1599794	0	225245.6	182414.1
45	1602166_2330_bu	1602166_1	26	1602166	1	1602166	0	217949.6	203374.1
45	160374_2330_bu	160374_1	26	160374	1	160374	0	218429.6	203630.1
45	1606582_2330_bu	1606582_1	26	1606582	1	1606582	0	215485.6	200878.1
45	161398_2330_bu	161398_1	26	161398	1	161398	0	213661.6	202574.1
45	16156886_2330_dw	16156886_1	27	16156886	1	16156886	0	177373.6	217806.1
45	1618654_2330_bu	1618654_1	26	1618654	1	1618654	0	154141.6	231438.1
45	1628534_2330_bu	1628534_1	26	1628534	1	1628534	0	214973.6	216654.1
45	1631606_2330_bu	1631606_1	26	1631606	1	1631606	0	213981.6	216110.1
45	1631606_2330_bu	1631606_2	26	3073398	0	1631606	0	213834.661	215935.786
45	16349394_2330_dw	16349394_1	27	16349394	1	16349394	0	219069.6	199950.1
45	1635038_2330_bu	1635038_1	26	1635038	1	1635038	0	153981.6	232238.1
45	16419030_2330_dw	16419030_1	27	16419030	1	16419030	0	177533.6	218062.1
45	16575966_2330_dw	16575966_1	27	16575966	1	16575966	0	163389.6	227278.1
45	1659862_2330_bu	1659862_1	26	1659862	1	1659862	0	178717.6	208014.1
45	1667702_2330_bu	1667702_1	26	1667702	1	1667702	0	218045.6	203854.1
45	1668726_2330_bu	1668726_1	26	1668726	1	1668726	0	213629.6	202990.1
45	16702450_2330_dw	16702450_1	27	16702450	1	16702450	0	240829.6	180622.1
45	167286_2330_bu	167286_1	26	167286	1	167286	0	215197.6	212398.1
45	1680310_2330_bu	1680310_1	26	1680310	1	1680310	0	217245.6	202030.1
45	1684406_2330_bu	1684406_1	26	1684406	1	1684406	0	217661.6	199470.1
45	16859126_2330_dw	16859126_1	27	16859126	1	16859126	0	187901.6	217678.1
45	1697142_2330_bu	1697142_1	26	1697142	1	1697142	0	214429.6	216174.1
45	17006578_2330_dw	17006578_1	27	17006578	1	17006578	0	239965.6	182894.1
45	1708086_2330_bu	1708086_1	26	1708086	1	1708086	0	196797.6	192686.1
45	170834_2330_bu	170834_1	26	170834	1	170834	0	236541.6	195982.1
45	1708982_2330_bu	1708982_1	26	1708982	1	1708982	0	216349.6	199630.1
45	1709266_2330_bu	1709266_1	26	1709266	1	1709266	0	219453.6	197870.1
45	1734262_2330_bu	1734262_1	26	1734262	1	1734262	0	213725.6	202222.1
45	1743698_2330_bu	1743698_1	26	1743698	1	1743698	0	236253.6	195758.1
45	1762774_2330_bu	1762774_1	26	1762774	1	1762774	0	185661.6	211054.1
45	1764830_2330_dw	1764830_1	27	1764830	1	1764830	0	163421.6	227310.1
45	1766006_2330_bu	1766006_1	26	1766006	1	1766006	0	217661.6	202958.1
45	177078_2330_bu	177078_1	26	177078	1	177078	0	218205.6	199470.1
45	1775058_2330_bu	1775058_1	26	1775058	1	1775058	0	231709.6	190350.1
45	1775774_2330_dw	1775774_1	27	1775774	1	1775774	0	177277.6	218670.1
45	178102_2330_bu	178102_1	26	178102	1	178102	0	213437.6	201998.1
45	1786474_2330_bu	1786474_1	26	1786474	1	1786474	0	230493.6	220078.1
45	1786806_2330_bu	1786806_1	26	1786806	1	1786806	0	215805.6	200334.1
45	1789406_2330_dw	1789406_1	27	1789406	1	1789406	0	163325.6	227182.1
45	1789878_2330_bu	1789878_1	26	1789878	1	1789878	0	217885.6	197070.1
45	1791186_2330_bu	1791186_1	26	1791186	1	1791186	0	220445.6	196654.1
45	1798774_2330_bu	1798774_1	26	1798774	1	1798774	0	218557.6	203854.1
45	1799094_2330_bu	1799094_1	26	1799094	1	1799094	0	216829.6	200142.1
45	179922_2330_dw	179922_1	27	179922	1	179922	0	226653.525	193454.098
45	1815158_2330_bu	1815158_1	26	1815158	1	1815158	0	217341.6	202446.1
45	1815262_2330_bu	1815262_1	26	1815262	1	1815262	0	154365.6	231182.1
45	18338862_2330_dw	18338862_1	27	18338862	1	18338862	0	188573.6	219406.1
45	1839030_2330_bu	1839030_1	26	1839030	1	1839030	0	217629.6	197806.1
45	1840054_2330_bu	1840054_1	26	1840054	1	1840054	0	216541.6	200110.1
45	1844598_2330_bu	1844598_1	26	1844598	1	1844598	0	212989.6	215470.1
45	1852022_2330_bu	1852022_1	26	1852022	1	1852022	0	218621.6	204302.1
45	18522102_2330_dw	18522102_1	27	18522102	1	18522102	0	187837.6	215886.1
45	1852342_2330_bu	1852342_1	26	1852342	1	1852342	0	215901.6	200718.1
45	1856722_2330_bu	1856722_1	26	1856722	1	1856722	0	219741.6	196270.1
45	1857298_2330_bu	1857298_1	26	1857298	1	1857298	0	218845.6	204238.1
45	1864310_2330_bu	1864310_1	26	1864310	1	1864310	0	217789.6	203278.1
45	1868726_2330_bu	1868726_1	26	1868726	1	1868726	0	215485.6	201006.1
45	19094514_2330_dw	19094514_1	27	19094514	1	19094514	0	240797.6	180718.1
45	19136982_2330_dw	19136982_1	27	19136982	1	19136982	0	177821.6	218478.1
45	19218422_2330_dw	19218422_1	27	19218422	1	19218422	0	187901.6	218030.1
45	19328478_2330_dw	19328478_1	27	19328478	1	19328478	0	163741.6	227662.1
45	19399126_2330_dw	19399126_1	27	19399126	1	19399126	0	177725.6	218318.1
45	19412873_2330_dw	19412873_1	27	19412873	1	19412873	0	120093.6	189006.1
45	19629522_2330_dw	19629522_1	27	19629522	1	19629522	0	231325.6	193774.1
45	19767286_2330_dw	19767286_1	27	19767286	1	19767286	0	187901.6	216110.1
45	20436014_2330_dw	20436014_1	27	20436014	1	20436014	0	188541.6	219406.1
45	213942_2330_bu	213942_1	26	213942	1	213942	0	215965.6	200270.1
45	216438_2330_bu	216438_1	26	216438	1	216438	0	215581.6	211694.1
45	21714_2330_bu	21714_1	26	21714	1	21714	0	219997.6	196526.1
45	218322_2330_bu	218322_1	26	218322	1	218322	0	220221.6	196846.1
45	2201822_2330_dw	2201822_1	27	2201822	1	2201822	0	163005.6	226734.1
45	22290_2330_bu	22290_1	26	22290	1	22290	0	218717.6	203950.1
45	225910_2330_bu	225910_1	26	225910	1	225910	0	218237.6	204046.1
45	226230_2330_bu	226230_1	26	226230	1	226230	0	216829.6	199726.1
45	228982_2330_bu	228982_1	26	228982	1	228982	0	211389.6	208558.1
45	229362_2330_dw	229362_1	27	229362	1	229362	0	239997.6	182926.1
45	230262_2330_bu	230262_1	26	230262	1	230262	0	208829.6	207822.1
45	2317298_2330_dw	2317298_1	27	2317298	1	2317298	0	240829.6	180718.1
45	236370_2330_bu	236370_1	26	236370	1	236370	0	236637.6	195854.1
45	238454_2330_bu	238454_1	26	238454	1	238454	0	210045.6	208590.1
45	240914_2330_bu	240914_1	26	240914	1	240914	0	221437.6	213646.1
45	242294_2330_bu	242294_1	26	242294	1	242294	0	217437.6	202510.1
45	243318_2330_bu	243318_1	26	243318	1	243318	0	213437.6	202766.1
45	24813558_2330_dw	24813558_1	27	24813558	1	24813558	0	187837.6	215918.1
45	249078_2330_bu	249078_1	26	249078	1	249078	0	201053.6	214510.1
45	255350_2330_bu	255350_1	26	255350	1	255350	0	214429.6	215534.1
45	2621910_2330_dw	2621910_1	27	2621910	1	2621910	0	177725.6	218286.1
45	2635657_2330_dw	2635657_1	27	2635657	1	2635657	0	120093.6	188974.1
45	264566_2330_bu	264566_1	26	264566	1	264566	0	214589.6	215982.1
45	267190_2330_bu	267190_1	26	267190	1	267190	0	216477.6	199758.1
45	276438_2330_bu	276438_1	26	276438	1	276438	0	185597.6	208590.1
45	278902_2330_bu	278902_1	26	278902	1	278902	0	213981.6	213166.1
45	279146_2330_bu	279146_1	26	279146	1	279146	0	230333.6	220206.1
45	279478_2330_bu	279478_1	26	279478	1	279478	0	215709.6	200718.1
45	2852306_2330_dw	2852306_1	27	2852306	1	2852306	0	231357.6	193774.1
45	289078_2330_bu	289078_1	26	289078	1	289078	0	193437.6	191086.1
45	29302_2330_bu	29302_1	26	29302	1	29302	0	218109.6	203630.1
45	295798_2330_bu	295798_1	26	295798	1	295798	0	208861.6	208270.1
45	295862_2330_bu	295862_1	26	295862	1	295862	0	215133.6	200878.1
45	29622_2330_bu	29622_1	26	29622	1	29622	0	217117.6	199886.1
45	304338_2330_bu	304338_1	26	304338	1	304338	0	220733.6	196910.1
45	306130_2330_bu	306130_1	26	306130	1	306130	0	229981.6	195534.1
45	313021_2330_dw	313021_1	27	313021	1	313021	0	147389.6	229550.1
45	317202_2330_bu	317202_1	26	317202	1	317202	0	218845.6	202926.1
45	319862_2330_bu	319862_1	26	319862	1	319862	0	214269.6	211662.1
45	3227638_2330_dw	3227638_1	27	3227638	1	3227638	0	187901.6	217742.1
45	324318_2330_bu	324318_1	26	324318	1	324318	0	153853.558	231918.088
45	331702_2330_bu	331702_1	26	331702	1	331702	0	218365.6	197454.1
45	332726_2330_bu	332726_1	26	332726	1	332726	0	215581.6	200142.1
45	3365874_2330_dw	3365874_1	27	3365874	1	3365874	0	240701.6	180750.1
45	33718_2330_bu	33718_1	26	33718	1	33718	0	215229.6	201038.1
45	337270_2330_bu	337270_1	26	337270	1	337270	0	213277.6	215374.1
45	338386_2330_bu	338386_1	26	338386	1	338386	0	228829.61	193742.166
45	344694_2330_bu	344694_1	26	344694	1	344694	0	217693.6	204302.1
45	345014_2330_bu	345014_1	26	345014	1	345014	0	216381.641	200270.094
45	349142_2330_bu	349142_1	26	349142	1	349142	0	178973.6	208110.1
45	349174_2330_bu	349174_1	26	349174	1	349174	0	186173.6	210958.1
45	358610_2330_bu	358610_1	26	358610	1	358610	0	218845.6	199758.1
45	359574_2330_bu	359574_1	26	359574	1	359574	0	168765.6	205998.1
45	361398_2330_bu	361398_1	26	361398	1	361398	0	215005.6	201038.1
45	362706_2330_bu	362706_1	26	362706	1	362706	0	219869.6	200654.1
45	372702_2330_bu	372702_1	26	372702	1	372702	0	158493.6	226382.1
45	374390_2330_bu	374390_1	26	374390	1	374390	0	213469.6	202254.1
45	3759314_2330_dw	3759314_1	27	3759314	1	3759314	0	225853.6	194734.1
45	377206_2330_bu	377206_1	26	377206	1	377206	0	213085.6	214350.1
45	379510_2330_bu	379510_1	26	379510	1	379510	0	214717.6	209710.1
45	38390_2330_bu	38390_1	26	38390	1	38390	0	196029.6	204014.1
45	38610_2330_bu	38610_1	26	38610	1	38610	0	224573.6	186798.1
45	386422_2330_bu	386422_1	26	386422	1	386422	0	214333.6	216334.1
45	390646_2330_bu	390646_1	26	390646	1	390646	0	197117.6	205006.1
45	392342_2330_bu	392342_1	26	392342	1	392342	0	168445.6	205454.1
45	398546_2330_bu	398546_1	26	398546	1	398546	0	219261.6	197966.1
45	401462_2330_bu	401462_1	26	401462	1	401462	0	194749.6	190350.1
45	402390_2330_bu	402390_1	26	402390	1	402390	0	181021.6	209582.1
45	417142_2330_bu	417142_1	26	417142	1	417142	0	214589.6	213038.1
45	431314_2330_bu	431314_1	26	431314	1	431314	0	219549.6	196174.1
45	433362_2330_bu	433362_1	26	433362	1	433362	0	224797.6	194510.1
45	43858_2330_bu	43858_1	26	43858	1	43858	0	237149.6	195662.1
45	4414450_2330_dw	4414450_1	27	4414450	1	4414450	0	240669.6	180846.1
45	445266_2330_bu	445266_1	26	445266	1	445266	0	236797.6	196078.1
45	455286_2330_bu	455286_1	26	455286	1	455286	0	217885.6	202830.1
45	456630_2330_bu	456630_1	26	456630	1	456630	0	213533.6	202030.1
45	458194_2330_bu	458194_1	26	458194	1	458194	0	230909.6	189646.1
45	458194_2330_dw	458194_1	27	458194	1	458194	0	230909.654	189646.079
45	458462_2330_bu	458462_1	26	458462	1	458462	0	154589.6	230766.1
45	459222_2330_bu	459222_1	26	459222	1	459222	0	178269.6	218254.1
45	463798_2330_bu	463798_1	26	463798	1	463798	0	215837.6	199214.1
45	476086_2330_bu	476086_1	26	476086	1	476086	0	215805.6	200622.1
45	480466_2330_bu	480466_1	26	480466	1	480466	0	220669.6	196910.1
45	488054_2330_bu	488054_1	26	488054	1	488054	0	218173.6	203758.1
45	488374_2330_bu	488374_1	26	488374	1	488374	0	217021.6	199758.1
45	490998_2330_bu	490998_1	26	490998	1	490998	0	199389.6	205294.1
45	491126_2330_bu	491126_1	26	491126	1	491126	0	211133.6	208462.1
45	492470_2330_bu	492470_1	26	492470	1	492470	0	215549.6	200398.1
45	498514_2330_bu	498514_1	26	498514	1	498514	0	236829.6	195822.1
45	501110_2330_bu	501110_1	26	501110	1	501110	0	213021.6	215630.1
45	502610_2330_bu	502610_1	26	502610	1	502610	0	237373.6	195534.1
45	503414_2330_bu	503414_1	26	503414	1	503414	0	210749.6	208174.1
45	504438_2330_bu	504438_1	26	504438	1	504438	0	217309.6	202638.1
45	504542_2330_bu	504542_1	26	504542	1	504542	0	154461.6	231214.1
45	51410_2330_bu	51410_1	26	51410	1	51410	0	219293.6	200782.1
45	520822_2330_bu	520822_1	26	520822	1	520822	0	217821.6	202670.1
45	526418_2330_bu	526418_1	26	526418	1	526418	0	247101.6	198190.1
45	526898_2330_bu	526898_1	26	526898	1	526898	0	228477.6	183694.1
45	5277910_2330_dw	5277910_1	27	5277910	1	5277910	0	177629.6	218318.1
45	527990_2330_bu	527990_1	26	527990	1	527990	0	213725.6	210318.1
45	529334_2330_bu	529334_1	26	529334	1	529334	0	216157.6	199822.1
45	546002_2330_bu	546002_1	26	546002	1	546002	0	219677.6	196494.1
45	55058_2330_bu	55058_1	26	55058	1	55058	0	218973.6	202734.1
45	551218_2330_bu	551218_1	26	551218	1	551218	0	225181.6	182286.1
45	558006_2330_bu	558006_1	26	558006	1	558006	0	215549.6	200782.1
45	559314_2330_bu	559314_1	26	559314	1	559314	0	220189.6	200590.1
45	5610706_2330_dw	5610706_1	27	5610706	1	5610706	0	225629.6	194126.1
45	566134_2330_bu	566134_1	26	566134	1	566134	0	209693.6	208430.1
45	566646_2330_bu	566646_1	26	566646	1	566646	0	212893.6	215822.1
45	568146_2330_bu	568146_1	26	568146	1	568146	0	237245.6	195822.1
45	5696990_2330_dw	5696990_1	27	5696990	1	5696990	0	163613.6	227566.1
45	569974_2330_bu	569974_1	26	569974	1	569974	0	217053.6	202318.1
45	5723182_2330_dw	5723182_1	27	5723182	1	5723182	0	188765.6	220110.1
45	579958_2330_bu	579958_1	26	579958	1	579958	0	214909.6	216686.1
45	583030_2330_bu	583030_1	26	583030	1	583030	0	213981.6	216174.1
45	5832694_2330_dw	5832694_1	27	5832694	1	5832694	0	187741.6	217518.1
45	5933270_2330_dw	5933270_1	27	5933270	1	5933270	0	177565.6	218062.1
45	594870_2330_bu	594870_1	26	594870	1	594870	0	215677.6	199854.1
45	602846_2330_bu	602846_1	26	602846	1	602846	0	153885.6	231758.1
45	615798_2330_bu	615798_1	26	615798	1	615798	0	214301.6	215246.1
45	618102_2330_bu	618102_1	26	618102	1	618102	0	212061.6	208142.1
45	620150_2330_bu	620150_1	26	620150	1	620150	0	213725.6	203086.1
45	631734_2330_bu	631734_1	26	631734	1	631734	0	217277.6	202126.1
45	635830_2330_bu	635830_1	26	635830	1	635830	0	217789.6	199502.1
45	636534_2330_bu	636534_1	26	636534	1	636534	0	213245.6	202478.1
45	648566_2330_bu	648566_1	26	648566	1	648566	0	214301.6	216270.1
45	6511602_2330_dw	6511602_1	27	6511602	1	6511602	0	240861.6	180718.1
45	6520818_2330_dw	6520818_1	27	6520818	1	6520818	0	240093.6	182798.1
45	656246_2330_bu	656246_1	26	656246	1	656246	0	210301.6	208174.1
45	659382_2330_bu	659382_1	26	659382	1	659382	0	218461.6	197614.1
45	6616969_2330_dw	6616969_1	27	6616969	1	6616969	0	120125.6	188878.1
45	684982_2330_bu	684982_1	26	684982	1	684982	0	217149.6	199214.1
45	685686_2330_bu	685686_1	26	685686	1	685686	0	213725.6	202446.1
45	693174_2330_bu	693174_1	26	693174	1	693174	0	215197.6	200142.1
45	695122_2330_bu	695122_1	26	695122	1	695122	0	236061.6	195662.1
45	7046610_2330_dw	7046610_1	27	7046610	1	7046610	0	231357.6	193838.1
45	70582_2330_bu	70582_1	26	70582	1	70582	0	215869.6	199982.1
45	714198_2330_bu	714198_1	26	714198	1	714198	0	185789.6	211054.1
45	714230_2330_bu	714230_1	26	714230	1	714230	0	196381.6	204110.1
45	717430_2330_bu	717430_1	26	717430	1	717430	0	217789.6	202926.1
45	7294430_2330_dw	7294430_1	27	7294430	1	7294430	0	163069.6	226830.1
45	7335926_2330_dw	7335926_1	27	7335926	1	7335926	0	187997.6	216494.1
45	7354249_2330_dw	7354249_1	27	7354249	1	7354249	0	119997.6	188942.1
45	738230_2330_bu	738230_1	26	738230	1	738230	0	215741.6	200174.1
45	742610_2330_bu	742610_1	26	742610	1	742610	0	220637.6	196718.1
45	750198_2330_bu	750198_1	26	750198	1	750198	0	218429.6	203950.1
45	750518_2330_bu	750518_1	26	750518	1	750518	0	216605.6	200110.1
45	750646_2330_bu	750646_1	26	750646	1	750646	0	196829.6	189678.1
45	75126_2330_bu	75126_1	26	75126	1	75126	0	213021.6	215310.1
45	7556574_2330_dw	7556574_1	27	7556574	1	7556574	0	163165.6	226958.1
45	7560178_2330_dw	7560178_1	27	7560178	1	7560178	0	240701.6	180814.1
45	7602646_2330_dw	7602646_1	27	7602646	1	7602646	0	177693.6	218350.1
45	764754_2330_bu	764754_1	26	764754	1	764754	0	237437.6	195278.1
45	766582_2330_bu	766582_1	26	766582	1	766582	0	217149.6	202350.1
45	766686_2330_bu	766686_1	26	766686	1	766686	0	154237.6	231278.1
45	7768278_2330_dw	7768278_1	27	7768278	1	7768278	0	177341.6	217742.1
45	7864786_2330_dw	7864786_1	27	7864786	1	7864786	0	233437.6	189582.1
45	790454_2330_bu	790454_1	26	790454	1	790454	0	217693.6	197678.1
45	791478_2330_bu	791478_1	26	791478	1	791478	0	216413.6	199950.1
45	7953618_2330_dw	7953618_1	27	7953618	1	7953618	0	225885.6	194702.1
45	8030422_2330_dw	8030422_1	27	8030422	1	8030422	0	177469.6	217998.1
45	803446_2330_bu	803446_1	26	803446	1	803446	0	218429.6	204398.1
