scheme	sampling_unit_code	phab	certain	description_orig
HQ9190	28462_9190	70	TRUE	70% 9190; 30% gh
HQ9190	29558_9190	70	TRUE	70% 9190; 30% gh
HQ9190	29654_9190	70	TRUE	70% 9190; 30% gh
HQ9190	30774_9190	20	TRUE	80% gh; 20% 9190
HQ9190	31186_9190	50	TRUE	50% 9190; 50% gh
HQ9190	32742_9190	80	TRUE	80% 9190; 20% gh
HQ9190	33129_9190	20	TRUE	80% gh; 20% 9190
HQ9190	36830_9190	50	TRUE	50% 9190; 50% gh
HQ9190	38738_9190	50	TRUE	50% 9190; 50% gh
HQ9190	39222_9190	100	TRUE	100% 9190
HQ9190	39762_9190	100	TRUE	100% 9190
HQ9190	40658_9190	30	TRUE	70% gh; 30% 9190
HQ9190	41950_9190	30	TRUE	50% gh; 30% 9190; 20% gh_ae
HQ9190	49458_9190	30	TRUE	70% gh; 30% 9190
HQ9190	49558_9190	100	TRUE	100% 9190
HQ9190	52014_9190	30	TRUE	70% gh; 30% 9190
HQ9190	53662_9190	50	TRUE	50% 9190; 50% gh
HQ9190	56278_9190	80	TRUE	80% 9190; 20% gh
HQ9190	5702_9190	30	TRUE	70% 9120; 30% 9190
HQ9190	58262_9190	20	TRUE	80% gh; 20% 9190
HQ9190	6110_9190	100	TRUE	100% 9190
HQ9190	7785_9190	100	TRUE	100% 9190
HQ9190	9262_9190	100	TRUE	100% 9190
HQ9190	990_9190	100	TRUE	100% 9190
HQ9190	VBI_154013_9190	100	TRUE	100% 9190
HQ9190	VBI_154019_9190	100	TRUE	100% 9190
HQ9190	VBI_161033_9190	70	TRUE	70% 9190; 30% 9120
HQ9190	VBI_162042_9190	100	TRUE	100% 9190
HQ9190	VBI_164126_9190	80	TRUE	80% 9190; 20% gh
HQ9190	VBI_165046_9190	100	TRUE	100% 9190
HQ9190	VBI_168147_9190	70	TRUE	70% 9190; 30% 91E0_vm
HQ9190	VBI_172060_9190	100	TRUE	100% 9190
HQ9190	VBI_175130_9190	100	TRUE	100% 9190
HQ9190	VBI_181155_9190	100	TRUE	100% 9190
HQ9190	VBI_182151_9190	100	TRUE	100% 9190
HQ9190	VBI_182158_9190	70	TRUE	70% 9190; 30% 9120
HQ9190	VBI_187009_9190	100	TRUE	100% 9190
HQ9190	VBI_187082_9190	100	TRUE	100% 9190
HQ9190	VBI_243055_9190	80	TRUE	80% 9190; 20% 91E0_vm
HQ9190	VBI_243077_9190	100	TRUE	100% 9190
HQ9190	VBI_247004_9190	100	TRUE	100% 9190
HQ9190	VBI_247109_9190	85	TRUE	85% 9190; 15% 91E0_vo
HQ9190	VBI_256047_9190	100	TRUE	100% 9190
HQ9190	VBI_257003_9190	100	TRUE	100% 9190
HQ9190	VBI_257011_9190	100	TRUE	100% 9190
HQ9190	VBI_258076_9190	50	TRUE	50% 9120; 50% 9190
HQ9190	VBI_261075_9190	100	TRUE	100% 9190
HQ9190	VBI_261108_9190	50	TRUE	50% 9190; 50% gh
HQ9190	VBI_261126_9190	100	TRUE	100% 9190
HQ9190	VBI_262049_9190	70	TRUE	70% 9190; 30% gh
HQ9190	VBI_263020_9190	100	TRUE	100% 9190
HQ9190	VBI_266002_9190	100	TRUE	100% 9190
HQ9190	VBI_266010_9190	100	TRUE	100% 9190
HQ9190	VBI_266037_9190	80	TRUE	80% 9190; 20% 4030
HQ9190	VBI_266054_9190	100	TRUE	100% 9190
HQ9190	VBI_266104_9190	100	TRUE	100% 9190
HQ9190	VBI_326027_9190	50	TRUE	50% 9120; 50% 9190
HQ9190	VBI_326034_9190	100	TRUE	100% 9190
HQ9190	VBI_334055_9190	100	TRUE	100% 9190
HQ9190	VBI_74050_9190	50	TRUE	50% 9190; 50% gh
HQ9190	VBI_74067_9190	70	TRUE	70% 9190; 30% 9120
HQ9190	VBI_74090_9190	100	TRUE	100% 9190
HQ9190	VBI_77038_9190	70	TRUE	70% 9190; 30% gh
HQ9190	VBI_78041_9190	100	TRUE	100% 9190
HQ9190	VBI_78044_9190	50	TRUE	50% 9190; 50% gh
HQ9190	VBI_78046_9190	100	TRUE	100% 9190
HQ9190	VBI_78059_9190	100	TRUE	100% 9190
HQ9190	VBI_78060_9190	50	TRUE	50% 9190; 50% gh
HQ9190	VBI_78135_9190	50	TRUE	50% 9190; 50% gh
HQ9190	VBI_81133_9190	70	TRUE	70% 9190; 30% gh
HQ9190	VBI_85064_9190	100	TRUE	100% 9190
HQ9190	VBI_85155_9190	50	TRUE	50% 9190; 50% gh
HQ9190	VBI_86044_9190	100	TRUE	100% 9190
HQ9190	VBI_88040_9190	100	TRUE	100% 9190
HQ9190	VBI_88123_9190	95	TRUE	95% 9190; 5% 2310
HQ9190	VBI_88134_9190	70	TRUE	70% 9190; 30% gh
HQ9190	VBI_88155_9190	100	TRUE	100% 9190
HQ9190	VBI_91017_9190	50	TRUE	50% 9190; 50% gh
HQ9190	VBI_95001_9190	100	TRUE	100% 9190
HQ9190	VBI_96073_9190	100	TRUE	100% 9190
HQ9190	VBI_96137_9190	70	TRUE	70% 9190; 30% gh
HQ91E0	1002329_91E0_vc	30	TRUE	70% 91E0_va; 30% 91E0_vc
HQ91E0	1003346_91E0_vc	100	TRUE	100% 91E0_vc
HQ91E0	1007193_91E0_vc	30	TRUE	70% 91E0_va; 30% 91E0_vc
HQ91E0	1013318_91E0_vc	30	TRUE	70% 91E0_va; 30% 91E0_vc
HQ91E0	1017817_91E0_vc	100	TRUE	100% 91E0_vc
HQ91E0	10202098_91E0_sf	100	TRUE	NA
HQ91E0	1023801_91E0_vc	30	TRUE	70% 91E0_va; 30% 91E0_vc
HQ91E0	1025657_91E0_vc	70	TRUE	70% 91E0_vc; 30% rbbhc
HQ91E0	1029702_91E0_vc	30	TRUE	70% 9160; 30% 91E0_vc; 0% 7220
HQ91E0	10306582_91E0_sf	50	TRUE	NA
HQ91E0	1031593_91E0_sf	100	TRUE	NA
HQ91E0	1034985_91E0_sf	100	TRUE	NA
HQ91E0	10358258_91E0_sf	30	TRUE	NA
HQ91E0	103609_91E0_vc	30	TRUE	70% 91E0_va; 30% 91E0_vc
HQ91E0	104342_91E0_vc	30	TRUE	70% 91E0_va; 30% 91E0_vc
HQ91E0	10562034_91E0_sf	20	TRUE	NA
HQ91E0	1057081_91E0_vc	30	TRUE	70% 9130_end; 30% 91E0_vc
HQ91E0	10710354_91E0_sf	100	TRUE	NA
HQ91E0	1079017_91E0_sf	100	TRUE	NA
HQ91E0	10834_91E0_vm	100	TRUE	100% 91E0_vm
HQ91E0	1086969_91E0_vc	70	TRUE	70% 91E0_vc; 30% rbbhc
HQ91E0	10971474_91E0_sf	100	TRUE	NA
HQ91E0	10977698_91E0_sf	70	TRUE	NA
HQ91E0	1104390_91E0_vc	100	TRUE	100% 91E0_vc
HQ91E0	1109593_91E0_vc	30	TRUE	70% 91E0_va; 30% 91E0_vc
HQ91E0	1115286_91E0_vc	30	TRUE	70% 91E0_va; 30% 91E0_vc
HQ91E0	1117673_91E0_sf	100	TRUE	NA
HQ91E0	1119417_91E0_vc	30	TRUE	70% 91E0_va; 30% 91E0_vc; 0% 7220
HQ91E0	11200850_91E0_sf	100	TRUE	NA
HQ91E0	1122617_91E0_vc	30	TRUE	70% 9130_end; 30% 91E0_vc
HQ91E0	112889_91E0_vc	30	TRUE	70% 9130_end; 30% 91E0_vc
HQ91E0	11395490_91E0_sf	30	TRUE	NA
HQ91E0	1146118_91E0_vc	30	TRUE	70% 91E0_va; 30% 91E0_vc
HQ91E0	1176582_91E0_vc	30	TRUE	70% 91E0_va; 30% 91E0_vc; 0% 7220
HQ91E0	11774962_91E0_sf	80	TRUE	NA
HQ91E0	117878_91E0_vo	30	TRUE	70% 9190; 30% 91E0_vo
HQ91E0	1184937_91E0_sf	100	TRUE	NA
HQ91E0	11865_91E0_vc	30	TRUE	70% 9130_end; 30% 91E0_vc
HQ91E0	1188153_91E0_vc	30	TRUE	70% 9130_end; 30% 91E0_vc
HQ91E0	1191897_91E0_vc	30	TRUE	70% gh; 30% 91E0_vc
HQ91E0	11949298_91E0_sf	100	TRUE	NA
HQ91E0	1197801_91E0_sf	100	TRUE	NA
HQ91E0	12057682_91E0_sf	100	TRUE	NA
HQ91E0	121042_91E0_vo	100	TRUE	100% 91E0_vo
HQ91E0	12444066_91E0_sf	70	TRUE	NA
HQ91E0	1246441_91E0_sf	100	TRUE	NA
HQ91E0	12470_91E0_vm	30	TRUE	70% 91E0_vn; 30% 91E0_vm
HQ91E0	12510_91E0_vm	100	TRUE	100% 91E0_vm
HQ91E0	12511570_91E0_sf	100	TRUE	NA
HQ91E0	1254825_91E0_sf	100	TRUE	NA
HQ91E0	12773714_91E0_sf	100	TRUE	NA
HQ91E0	12812706_91E0_sf	70	TRUE	NA
HQ91E0	1289202_91E0_sf	80	TRUE	NA
HQ91E0	12902818_91E0_sf	70	TRUE	NA
HQ91E0	13076962_91E0_sf	100	TRUE	NA
HQ91E0	1320361_91E0_sf	100	TRUE	NA
HQ91E0	132818_91E0_vo	30	TRUE	70% 91E0_vm; 30% 91E0_vo
HQ91E0	13367634_91E0_sf	100	TRUE	NA
HQ91E0	1338089_91E0_sf	100	TRUE	NA
HQ91E0	13451346_91E0_sf	100	TRUE	NA
HQ91E0	136697_91E0_vc	30	TRUE	70% 91E0_va; 30% 91E0_vc
HQ91E0	1370450_91E0_sf	100	TRUE	NA
HQ91E0	13707762_91E0_sf	20	TRUE	NA
HQ91E0	13715938_91E0_sf	70	TRUE	NA
HQ91E0	137401_91E0_vc	30	TRUE	70% 91E0_va; 30% 91E0_vc
HQ91E0	1378025_91E0_sf	100	TRUE	NA
HQ91E0	139577_91E0_vc	30	TRUE	70% 9130_end; 30% 91E0_vc
HQ91E0	140006_91E0_vo	30	TRUE	70% gh; 30% 91E0_vo
HQ91E0	140374_91E0_vo	30	TRUE	70% 9120; 30% 91E0_vo
HQ91E0	1409193_91E0_sf	100	TRUE	NA
HQ91E0	1434962_91E0_sf	100	TRUE	NA
HQ91E0	1457686_91E0_sf	70	TRUE	NA
HQ91E0	146265_91E0_vc	30	TRUE	70% 91E0_va; 30% 91E0_vc
HQ91E0	1466537_91E0_sf	100	TRUE	NA
HQ91E0	147174_91E0_vo	100	TRUE	100% 91E0_vo
HQ91E0	1473961_91E0_sf	100	TRUE	NA
HQ91E0	1481353_91E0_sf	100	TRUE	NA
HQ91E0	1483497_91E0_sf	100	TRUE	NA
HQ91E0	1495785_91E0_sf	100	TRUE	NA
HQ91E0	1506729_91E0_sf	100	TRUE	NA
HQ91E0	155346_91E0_vo	100	TRUE	100% 91E0_vo
HQ91E0	1554153_91E0_sf	100	TRUE	NA
HQ91E0	1555881_91E0_sf	100	TRUE	NA
HQ91E0	15782_91E0_vc	30	TRUE	70% 91E0_va; 30% 91E0_vc
HQ91E0	1590294_91E0_sf	80	TRUE	NA
HQ91E0	159414_91E0_vo	70	TRUE	70% 91E0_vo; 30% gh
HQ91E0	1598633_91E0_sf	100	TRUE	NA
HQ91E0	1616617_91E0_sf	100	TRUE	NA
HQ91E0	163513_91E0_vc	100	TRUE	100% 91E0_vc
HQ91E0	164793_91E0_vc	30	TRUE	70% 91E0_va; 30% 91E0_vc
HQ91E0	1649138_91E0_sf	20	TRUE	NA
HQ91E0	165913_91E0_vc	100	TRUE	100% 91E0_vc
HQ91E0	16633_91E0_vc	100	TRUE	100% 91E0_vc
HQ91E0	167606_91E0_vo	20	TRUE	60% 9190; 20% 91E0_vo; 20% gh
HQ91E0	1722089_91E0_sf	100	TRUE	NA
HQ91E0	1728681_91E0_sf	100	TRUE	NA
HQ91E0	1736105_91E0_sf	100	TRUE	NA
HQ91E0	1740969_91E0_sf	100	TRUE	NA
HQ91E0	1752489_91E0_sf	100	TRUE	NA
HQ91E0	1853161_91E0_sf	100	TRUE	NA
HQ91E0	188022_91E0_vo	60	TRUE	60% 91E0_vo; 20% 91E0_vm; 10% rbbsm; 10% rbbso; 0% rbbmr
HQ91E0	188114_91E0_vo	30	TRUE	70% gh; 30% 91E0_vo
HQ91E0	1885929_91E0_sf	100	TRUE	NA
HQ91E0	190802_91E0_sf	100	TRUE	NA
HQ91E0	19158_91E0_vo	30	TRUE	70% 9120; 30% 91E0_vo
HQ91E0	195046_91E0_vc	30	TRUE	70% 91E0_va; 30% 91E0_vc
HQ91E0	1958306_91E0_sf	30	TRUE	NA
HQ91E0	196022_91E0_vo	30	TRUE	70% 91E0_vm; 30% 91E0_vo
HQ91E0	198137_91E0_vc	100	TRUE	100% 91E0_vc
HQ91E0	200850_91E0_vo	30	TRUE	70% gh; 30% 91E0_vo
HQ91E0	2012905_91E0_sf	100	TRUE	NA
HQ91E0	201689_91E0_vc	100	TRUE	100% 91E0_vc
HQ91E0	2031785_91E0_sf	100	TRUE	NA
HQ91E0	2039273_91E0_sf	100	TRUE	NA
HQ91E0	20470_91E0_vo	30	TRUE	70% 9190; 30% 91E0_vo
HQ91E0	205113_91E0_vc	30	TRUE	70% 9130_end; 30% 91E0_vc
HQ91E0	2055465_91E0_sf	100	TRUE	NA
HQ91E0	2059602_91E0_sf	100	TRUE	NA
HQ91E0	2078441_91E0_sf	100	TRUE	NA
HQ91E0	2102697_91E0_sf	100	TRUE	NA
HQ91E0	211193_91E0_vc	30	TRUE	70% 9120; 30% 91E0_vc
HQ91E0	213138_91E0_vo	30	TRUE	70% rbbso; 30% 91E0_vo
HQ91E0	217049_91E0_vc	30	TRUE	70% 91E0_va; 30% 91E0_vc
HQ91E0	218834_91E0_vo	100	TRUE	100% 91E0_vo; 0% gh_ae
HQ91E0	219694_91E0_vo	30	TRUE	70% 91E0_vm; 30% 91E0_vo
HQ91E0	2206441_91E0_sf	100	TRUE	NA
HQ91E0	2215337_91E0_sf	100	TRUE	NA
HQ91E0	2215593_91E0_sf	100	TRUE	NA
HQ91E0	222377_91E0_sf	100	TRUE	NA
HQ91E0	2227625_91E0_sf	100	TRUE	NA
HQ91E0	224726_91E0_vc	100	TRUE	100% 91E0_vc
HQ91E0	2282665_91E0_sf	100	TRUE	NA
HQ91E0	2293161_91E0_sf	100	TRUE	NA
HQ91E0	230930_91E0_vo	70	TRUE	70% 91E0_vo; 30% 91E0_vm
HQ91E0	23257_91E0_vc	30	TRUE	70% 91E0_va; 30% 91E0_vc
HQ91E0	2337513_91E0_sf	100	TRUE	NA
HQ91E0	2342313_91E0_sf	100	TRUE	NA
HQ91E0	234297_91E0_vc	30	TRUE	70% 91E0_va; 30% 91E0_vc
HQ91E0	237970_91E0_vo	30	TRUE	70% 91E0_vn; 30% 91E0_vo
HQ91E0	2406121_91E0_sf	100	TRUE	NA
HQ91E0	2428393_91E0_sf	100	TRUE	NA
HQ91E0	2432489_91E0_sf	100	TRUE	NA
HQ91E0	2440726_91E0_sf	70	TRUE	NA
HQ91E0	2466537_91E0_sf	100	TRUE	NA
HQ91E0	24798_91E0_vm	30	TRUE	70% gh; 30% 91E0_vm
HQ91E0	248402_91E0_vo	100	TRUE	100% 91E0_vo
HQ91E0	248946_91E0_vc	30	TRUE	70% 9160; 30% 91E0_vc
HQ91E0	2497938_91E0_sf	70	TRUE	NA
HQ91E0	249846_91E0_vo	70	TRUE	70% 91E0_vo; 30% 9190
HQ91E0	2506262_91E0_sf	100	TRUE	NA
HQ91E0	253593_91E0_vc	30	TRUE	70% 9130_end; 30% 91E0_vc
HQ91E0	257081_91E0_vc	30	TRUE	70% 91E0_va; 30% 91E0_vc
HQ91E0	2582866_91E0_sf	100	TRUE	NA
HQ91E0	2589090_91E0_sf	70	TRUE	NA
HQ91E0	260082_91E0_vo	100	TRUE	100% 91E0_vo
HQ91E0	2602729_91E0_sf	100	TRUE	NA
HQ91E0	261465_91E0_vc	30	TRUE	70% 91E0_va; 30% 91E0_vc
HQ91E0	2619730_91E0_sf	100	TRUE	NA
HQ91E0	262038_91E0_vo	20	TRUE	60% 91E0_vm; 20% 91E0_vo; 20% gh
HQ91E0	262130_91E0_vo	100	TRUE	100% 91E0_vo
HQ91E0	2632937_91E0_sf	100	TRUE	NA
HQ91E0	26393_91E0_vc	100	TRUE	100% 91E0_vc
HQ91E0	267222_91E0_vo	30	TRUE	70% 9190; 30% 91E0_vo
HQ91E0	267250_91E0_vo	70	TRUE	70% 91E0_vo; 30% gh
HQ91E0	267513_91E0_vc	30	TRUE	70% 91E0_va; 30% 91E0_vc
HQ91E0	2679529_91E0_sf	100	TRUE	NA
HQ91E0	270034_91E0_vo	100	TRUE	100% 91E0_vo
HQ91E0	2704406_91E0_sf	50	TRUE	NA
HQ91E0	271446_91E0_vo	30	TRUE	70% gh; 30% 91E0_vo
HQ91E0	272569_91E0_vc	30	TRUE	70% 91E0_va; 30% 91E0_vc
HQ91E0	274038_91E0_vo	70	TRUE	70% 91E0_vo; 30% gh
HQ91E0	2742_91E0_vo	100	TRUE	100% 91E0_vo
HQ91E0	2751913_91E0_sf	80	TRUE	NA
HQ91E0	2770665_91E0_sf	100	TRUE	NA
HQ91E0	2801065_91E0_sf	100	TRUE	NA
HQ91E0	2806505_91E0_sf	100	TRUE	NA
HQ91E0	2807209_91E0_sf	70	TRUE	NA
HQ91E0	2812242_91E0_sf	100	TRUE	NA
HQ91E0	2833129_91E0_sf	100	TRUE	NA
HQ91E0	284729_91E0_vc	30	TRUE	70% 91E0_va; 30% 91E0_vc
HQ91E0	2855958_91E0_sf	80	TRUE	NA
HQ91E0	285682_91E0_vo	100	TRUE	100% 91E0_vo
HQ91E0	2866601_91E0_sf	100	TRUE	NA
HQ91E0	2889129_91E0_sf	90	TRUE	NA
HQ91E0	289513_91E0_sf	100	TRUE	NA
HQ91E0	292585_91E0_sf	100	TRUE	NA
HQ91E0	2956777_91E0_sf	100	TRUE	NA
HQ91E0	296193_91E0_vo	100	TRUE	100% 91E0_vo
HQ91E0	2965014_91E0_sf	70	TRUE	NA
HQ91E0	298918_91E0_vo	100	TRUE	100% 91E0_vo
HQ91E0	298937_91E0_vc	100	TRUE	100% 91E0_vc
HQ91E0	300534_91E0_vo	30	TRUE	70% rbbso; 30% 91E0_vo
HQ91E0	3006882_91E0_sf	30	TRUE	NA
HQ91E0	302006_91E0_vo	30	TRUE	70% gh; 30% 91E0_vo
HQ91E0	3063977_91E0_sf	100	TRUE	NA
HQ91E0	3071913_91E0_sf	40	TRUE	NA
HQ91E0	311602_91E0_vo	100	TRUE	100% 91E0_vo
HQ91E0	311914_91E0_vo	60	TRUE	60% 91E0_vo; 20% rbbsm; 20% gh
HQ91E0	3127017_91E0_sf	100	TRUE	NA
HQ91E0	3128745_91E0_sf	100	TRUE	NA
HQ91E0	312914_91E0_vo	100	TRUE	100% 91E0_vo
HQ91E0	313305_91E0_vc	20	TRUE	60% 9120; 20% 91E0_vc; 20% 9130_end
HQ91E0	31414_91E0_vm	100	TRUE	100% 91E0_vm
HQ91E0	315062_91E0_vo	30	TRUE	70% 91E0_vm; 30% 91E0_vo
HQ91E0	315705_91E0_vc	30	TRUE	70% 9130_end; 30% 91E0_vc
HQ91E0	316114_91E0_vo	100	TRUE	100% 91E0_vo
HQ91E0	316601_91E0_vc	30	TRUE	70% 91E0_va; 30% 91E0_vc
HQ91E0	320902_91E0_vc	30	TRUE	70% 91E0_va; 30% 91E0_vc
HQ91E0	32214_91E0_vm	30	TRUE	70% 9120; 30% 91E0_vm
HQ91E0	32681_91E0_sf	80	TRUE	NA
HQ91E0	327218_91E0_vo	30	TRUE	70% gh; 30% 91E0_vo
HQ91E0	3308969_91E0_sf	100	TRUE	NA
HQ91E0	330985_91E0_sf	100	TRUE	NA
HQ91E0	331650_91E0_vc	40	TRUE	60% 9160; 40% 91E0_vc
HQ91E0	3336530_91E0_sf	100	TRUE	NA
HQ91E0	3351977_91E0_sf	90	TRUE	NA
HQ91E0	335337_91E0_sf	100	TRUE	NA
HQ91E0	337321_91E0_sf	100	TRUE	NA
HQ91E0	3375522_91E0_sf	70	TRUE	NA
HQ91E0	3390889_91E0_sf	100	TRUE	NA
HQ91E0	339574_91E0_vo	100	TRUE	100% 91E0_vo
HQ91E0	3417513_91E0_sf	100	TRUE	NA
HQ91E0	342578_91E0_vo	70	TRUE	70% 91E0_vo; 30% 9120,gh
HQ91E0	3437737_91E0_sf	100	TRUE	NA
HQ91E0	344889_91E0_vc	70	TRUE	70% 91E0_vc; 30% 9130
HQ91E0	3451890_91E0_sf	80	TRUE	NA
HQ91E0	3454697_91E0_sf	100	TRUE	NA
HQ91E0	345526_91E0_vo	100	TRUE	100% 91E0_vo
HQ91E0	346246_91E0_vo	70	TRUE	70% 91E0_vo; 30% 91E0_vm
HQ91E0	347878_91E0_vo	100	TRUE	100% 91E0_vo
HQ91E0	3481065_91E0_sf	100	TRUE	NA
HQ91E0	349433_91E0_vc	30	TRUE	70% 91E0_va; 30% 91E0_vc
HQ91E0	349906_91E0_vo	70	TRUE	70% 91E0_vo; 30% gh
HQ91E0	3506345_91E0_sf	100	TRUE	NA
HQ91E0	3554838_91E0_sf	70	TRUE	NA
HQ91E0	356022_91E0_vo	70	TRUE	70% 91E0_vo; 30% gh
HQ91E0	359449_91E0_vc	100	TRUE	100% 91E0_vc
HQ91E0	3631442_91E0_sf	100	TRUE	NA
HQ91E0	364262_91E0_vo	20	TRUE	60% gh; 20% 91E0_vo; 20% rbbsm
HQ91E0	364822_91E0_vo	30	TRUE	70% gh; 30% 91E0_vo
HQ91E0	3653033_91E0_sf	100	TRUE	NA
HQ91E0	3657129_91E0_sf	100	TRUE	NA
HQ91E0	367150_91E0_vo	30	TRUE	70% 91E0_vm; 30% 91E0_vo
HQ91E0	37033_91E0_sf	100	TRUE	NA
HQ91E0	3749609_91E0_sf	100	TRUE	NA
HQ91E0	3762921_91E0_sf	100	TRUE	NA
HQ91E0	378578_91E0_vo	30	TRUE	70% 91E0_vm; 30% 91E0_vo
HQ91E0	38006_91E0_vo	40	TRUE	40% 91E0_vo; 20% rbbso; 25% gh_ao; 15% 4010
HQ91E0	381673_91E0_sf	100	TRUE	NA
HQ91E0	3816982_91E0_sf	100	TRUE	NA
HQ91E0	3842473_91E0_sf	100	TRUE	NA
HQ91E0	3849641_91E0_sf	100	TRUE	NA
HQ91E0	3913449_91E0_sf	100	TRUE	NA
HQ91E0	3962601_91E0_sf	100	TRUE	NA
HQ91E0	4005353_91E0_sf	100	TRUE	NA
HQ91E0	40169_91E0_vm	60	TRUE	60% 91E0_vm; 20% rbbsf; 10% 6430,rbbhf; 10% gh,3150
HQ91E0	404306_91E0_vo	30	TRUE	70% 9190; 30% 91E0_vo
HQ91E0	4062633_91E0_sf	100	TRUE	NA
HQ91E0	409318_91E0_vo	100	TRUE	100% 91E0_vo
HQ91E0	4100265_91E0_sf	100	TRUE	NA
HQ91E0	4104105_91E0_sf	60	TRUE	NA
HQ91E0	4115881_91E0_sf	100	TRUE	NA
HQ91E0	4165801_91E0_sf	100	TRUE	NA
HQ91E0	4177321_91E0_sf	100	TRUE	NA
HQ91E0	421494_91E0_vo	60	TRUE	60% 91E0_vo; 20% 91E0_vm; 10% rbbsm; 10% rbbso; 0% rbbmr
HQ91E0	4242_91E0_vo	100	TRUE	100% 91E0_vo
HQ91E0	425110_91E0_vo	100	TRUE	100% 91E0_vo
HQ91E0	425385_91E0_sf	100	TRUE	NA
HQ91E0	42706_91E0_vo	30	TRUE	70% 91E0_vm; 30% 91E0_vo
HQ91E0	428057_91E0_vc	30	TRUE	70% 91E0_va; 30% 91E0_vc
HQ91E0	4312489_91E0_sf	100	TRUE	NA
HQ91E0	431494_91E0_vc	30	TRUE	70% 91E0_va; 30% 91E0_vc
HQ91E0	4324777_91E0_sf	100	TRUE	NA
HQ91E0	436530_91E0_vo	100	TRUE	100% 91E0_vo
HQ91E0	4379817_91E0_sf	100	TRUE	NA
HQ91E0	438290_91E0_vo	100	TRUE	100% 91E0_vo
HQ91E0	439222_91E0_vo	100	TRUE	100% 91E0_vo
HQ91E0	442414_91E0_vo	100	TRUE	100% 91E0_vo
HQ91E0	444313_91E0_vc	100	TRUE	100% 91E0_vc
HQ91E0	444402_91E0_vo	70	TRUE	70% 91E0_vo; 30% 9190
HQ91E0	4457494_91E0_sf	50	TRUE	NA
HQ91E0	4466089_91E0_sf	100	TRUE	NA
HQ91E0	446777_91E0_vc	30	TRUE	70% 9130_end; 30% 91E0_vc
HQ91E0	450905_91E0_vc	100	TRUE	100% 91E0_vc
HQ91E0	453458_91E0_vo	70	TRUE	70% 91E0_vo; 30% 91E0_vm
HQ91E0	4539414_91E0_sf	50	TRUE	NA
HQ91E0	45526_91E0_vo	100	TRUE	100% 91E0_vo
HQ91E0	456690_91E0_vo	100	TRUE	100% 91E0_vo
HQ91E0	4592809_91E0_sf	100	TRUE	NA
HQ91E0	4603414_91E0_sf	70	TRUE	NA
HQ91E0	460498_91E0_vo	100	TRUE	100% 91E0_vo
HQ91E0	4607465_91E0_sf	100	TRUE	NA
HQ91E0	4617961_91E0_sf	100	TRUE	NA
HQ91E0	4619689_91E0_sf	100	TRUE	NA
HQ91E0	463833_91E0_vc	100	TRUE	100% 91E0_vc
HQ91E0	466745_91E0_vc	30	TRUE	70% 91E0_va; 30% 91E0_vc
HQ91E0	467257_91E0_vc	30	TRUE	70% 9130_end; 30% 91E0_vc
HQ91E0	468953_91E0_vc	20	TRUE	60% 9120; 20% 91E0_vc; 20% 9130_end
HQ91E0	4705705_91E0_sf	100	TRUE	NA
HQ91E0	472414_91E0_vo	100	TRUE	100% 91E0_vo
HQ91E0	472889_91E0_vc	30	TRUE	70% 91E0_va; 30% 91E0_vc
HQ91E0	473337_91E0_vc	30	TRUE	70% 9120; 30% 91E0_vc
HQ91E0	473833_91E0_sf	100	TRUE	NA
HQ91E0	475282_91E0_vo	30	TRUE	40% 9120_qb; 30% 91E0_vo; 30% 9190
HQ91E0	4798185_91E0_sf	100	TRUE	NA
HQ91E0	481838_91E0_vo	30	TRUE	70% 91E0_vm; 30% 91E0_vo
HQ91E0	486226_91E0_vo	100	TRUE	100% 91E0_vo
HQ91E0	4874409_91E0_sf	100	TRUE	NA
HQ91E0	4874665_91E0_sf	100	TRUE	NA
HQ91E0	4886697_91E0_sf	100	TRUE	NA
HQ91E0	4898217_91E0_sf	100	TRUE	NA
HQ91E0	4962025_91E0_sf	100	TRUE	NA
HQ91E0	4963753_91E0_sf	100	TRUE	NA
HQ91E0	496758_91E0_vo	40	TRUE	40% 91E0_vo; 20% rbbso; 25% gh_ao; 15% 4010
HQ91E0	499129_91E0_vc	100	TRUE	100% 91E0_vc
HQ91E0	499830_91E0_vo	30	TRUE	70% 91E0_vm; 30% 91E0_vo
HQ91E0	500126_91E0_vo	30	TRUE	70% gh; 30% 91E0_vo
HQ91E0	5011177_91E0_sf	100	TRUE	NA
HQ91E0	5031657_91E0_sf	100	TRUE	NA
HQ91E0	5040466_91E0_sf	100	TRUE	NA
HQ91E0	5057010_91E0_sf	20	TRUE	NA
HQ91E0	509673_91E0_sf	100	TRUE	NA
HQ91E0	5121449_91E0_sf	100	TRUE	NA
HQ91E0	5142249_91E0_sf	100	TRUE	NA
HQ91E0	515702_91E0_vo	60	TRUE	60% 91E0_vo; 20% 91E0_vm; 20% rbbso
HQ91E0	515737_91E0_vc	30	TRUE	70% 9130_end; 30% 91E0_vc
HQ91E0	515794_91E0_vo	30	TRUE	70% gh; 30% 91E0_vo
HQ91E0	516441_91E0_vc	20	TRUE	60% 91E0_va; 20% 91E0_vc; 20% 91E0_vm
HQ91E0	5176745_91E0_sf	100	TRUE	NA
HQ91E0	520582_91E0_vc	30	TRUE	70% 91E0_va; 30% 91E0_vc
HQ91E0	521430_91E0_vc	30	TRUE	70% 91E0_va; 30% 91E0_vc
HQ91E0	5214377_91E0_sf	100	TRUE	NA
