point_code	type_target	is_type_target	type_observed	assessment_date	assessment_source	x	y	inaccessible	fieldwork_team
2828846_1	6230_ha	NA	NA	NA	NA	194749.6	223310.1	NA	inbo
2829749_1	1330_hpr	FALSE	NA	2015-01-01	field assessment	62397.6	222030.1	NA	inbo
2830389_1	1330_hpr	NA	NA	2015-01-01	NA	78845.6	223470.1	long term	inbo
283254_1	4030	NA	NA	NA	NA	216381.6	203310.1	NA	anb
28342_1	9190	NA	NA	NA	NA	215325.6	188078.1	NA	anb
28370_1	2310	TRUE	2310	2014-08-28	field assessment	224925.617	189998.194	NA	anb
2839602_1	6410_mo	FALSE	NA	2016-06-08	field assessment	221469.6	175438.1	NA	inbo
2839602_2	6410_mo	TRUE	6410_mo	2016-06-08	field assessment	221402.53	175373.42	NA	inbo
2841014_1	7140_meso	NA	NA	NA	NA	209597.6	190542.1	NA	inbo
2841894_1	6510_huk	TRUE	6510_huk	2018-05-22	field assessment	214973.565	162830.116	NA	anb
2842322_1	6230_ha	NA	NA	NA	NA	223901.6	190062.1	NA	inbo
2843825_1	2180	NA	NA	NA	NA	24989.6	199214.1	NA	inbo
2845362_1	6510_huk	NA	NA	NA	NA	245629.6	160590.1	NA	anb
28462_1	9190	FALSE	NA	2018-01-01	orthophoto	198557.6	227662.1	NA	anb
284729_1	91E0_vc	FALSE	NA	2015-04-28	field assessment	127997.6	167406.1	NA	anb
284729_2	91E0_vc	TRUE	91E0_vc	2015-04-28	field assessment	127996.472	167392.802	NA	anb
2847730_1	6230_hn	NA	NA	NA	NA	236125.6	182830.1	NA	inbo
2850101_1	2180	NA	NA	NA	NA	78941.6	228142.1	NA	inbo
2850782_1	6230_ha	NA	NA	NA	NA	160125.6	225550.1	NA	inbo
2850870_1	6230_hmo	FALSE	NA	2015-01-01	field assessment	197789.6	189934.1	NA	inbo
2850870_1	6410_ve	FALSE	NA	2015-01-01	field assessment	197789.6	189934.1	NA	inbo
2852306_1	2330_dw	NA	NA	NA	NA	231357.6	193774.1	NA	anb
28541225_1	9120	NA	NA	NA	NA	152942.3	204179.8	NA	anb
28546_1	9130_fm	TRUE	9130_fm	2019-04-16	field assessment	258333.564	159854.169	NA	anb
28546_1	9160	FALSE	9130_fm	2019-04-16	field assessment	258333.564	159854.169	NA	anb
285522_1	2310	FALSE	NA	2016-01-01	orthophoto	235933.6	195342.1	NA	anb
285682_1	91E0_vo	FALSE	NA	2018-01-01	orthophoto	240253.6	181230.1	NA	anb
285906_1	2310	TRUE	2310	2018-07-31	field assessment	226013.573	194254.207	NA	anb
2862517_1	1330_hpr	FALSE	NA	2015-01-01	field assessment	62237.6	221390.1	NA	inbo
286294_1	6510_hu	NA	NA	NA	NA	173277.6	200558.1	NA	anb
286418_1	4030	NA	NA	NA	NA	224317.6	190510.1	NA	anb
28642518_1	91E0_va	NA	NA	NA	NA	172941.7	214681	NA	anb
28658_1	4030	TRUE	4030	2014-08-21	field assessment	240317.629	185614.125	NA	anb
2867166_1	6230_hn	NA	NA	NA	NA	159293.6	226286.1	NA	inbo
2867990_1	6510_hus	TRUE	6510_hus	2014-05-22	field assessment	155038.039	186414.796	NA	anb
2871473_1	2180	NA	NA	NA	NA	23805.6	196526.1	NA	inbo
287350_1	4030	NA	NA	NA	NA	216061.6	204334.1	NA	anb
2874037_1	2190	NA	NA	NA	NA	65821.6	224430.1	NA	inbo
2875090_1	6230_ha	NA	NA	NA	NA	223613.6	189934.1	NA	inbo
2875569_1	2130_had	NA	NA	NA	NA	24221.6	196622.1	NA	inbo
2876593_1	2180	NA	NA	NA	NA	25117.6	199406.1	NA	inbo
28766001_1	2190_mp	NA	NA	NA	NA	33053.6	204174.1	NA	inbo
287730_1	4030	NA	NA	NA	NA	237469.6	185742.1	NA	anb
2877617_1	2180	NA	NA	NA	NA	27229.6	199950.1	NA	inbo
2879665_1	2130_had	NA	NA	NA	NA	23485.6	196014.1	NA	inbo
28796857_1	9120	NA	NA	NA	NA	152981	161179	NA	anb
2880438_1	7140_meso	FALSE	NA	2015-01-01	field assessment	218109.6	198926.1	NA	inbo
2882997_1	2180	NA	NA	NA	NA	59477	221037.1	NA	inbo
2888310_1	7140_oli	NA	NA	2016-01-01	NA	215453.6	203694.1	long term	inbo
28902_1	6510_hu	FALSE	gh	2014-05-27	field assessment	217469.6	172430.1	NA	anb
289078_1	2330_bu	TRUE	2330_bu	2018-09-14	field assessment	193437.553	191086.143	NA	anb
2891673_1	6510_hua	FALSE	NA	2020-06-05	field assessment	94845.6	169838.1	NA	anb
2891673_2	6510_hua	TRUE	6510_hua	2020-06-05	field assessment	94843.468	169832.246	NA	anb
289234_1	2310	TRUE	2310	2018-08-03	field assessment	227709.532	192654.172	NA	anb
289746_1	2310	TRUE	2310	2018-08-06	field assessment	228893.544	194574.137	NA	anb
2898758_1	6410_mo	TRUE	6410_mo	2015-06-12	field assessment	177693.59	167246.11	NA	inbo
2899462_1	6230_ha	NA	NA	NA	NA	158845.6	165710.1	NA	inbo
2899713_1	6230_hn	NA	NA	NA	NA	61853.6	205006.1	NA	inbo
29_1	2120	FALSE	NA	2019-10-31	field assessment	24349.6	200270.1	NA	inbo
29_2	2120	TRUE	2120	2019-10-31	field assessment	24354.5	200263.2	NA	inbo
290098_1	6510_hu	NA	NA	NA	NA	224509.6	178766.1	NA	anb
290270_1	4030	NA	NA	NA	NA	164861.6	227438.1	NA	anb
2903094_1	6230_hn	NA	NA	NA	NA	198429.6	187918.1	NA	inbo
290609_1	2130_hd	NA	NA	NA	NA	32883.2	202807.2	NA	inbo
2906805_1	1330_hpr	NA	NA	NA	NA	66173.6	224398.1	NA	inbo
290870_1	2310	TRUE	2310	2018-09-14	field assessment	194429.575	192334.159	NA	anb
2908853_1	1330_hpr	FALSE	NA	2015-01-01	field assessment	65085.6	220238.1	NA	inbo
2911526_1	6510_huk	FALSE	NA	2020-05-26	field assessment	217149.6	164494.1	NA	anb
2911526_2	6510_huk	TRUE	6510_huk	2020-05-26	field assessment	217151.133	164464.492	NA	anb
291446_1	4030	NA	NA	NA	NA	217725.6	203534.1	NA	anb
2914481_1	2170	NA	NA	NA	NA	29821.6	201902.1	NA	inbo
291550_1	4030	NA	NA	NA	NA	154493.6	232910.1	NA	anb
2915825_1	6510_hua	NA	NA	2018-01-01	NA	43389.6	187598.1	long term	anb
29161649_1	2190_mp	NA	NA	NA	NA	28445.6	200206.1	NA	inbo
291766_1	4030	NA	NA	NA	NA	217565.6	199918.1	NA	anb
2918454_1	6230_hn	NA	NA	NA	NA	198525.6	193870.1	NA	inbo
29202_1	6510_hu	NA	NA	NA	NA	227229.6	215022.1	NA	anb
2921141_1	1330_hpr	NA	NA	NA	NA	64221.6	219886.1	NA	inbo
292470_1	2310	FALSE	NA	2016-01-01	orthophoto	214365.6	202414.1	NA	anb
2925569_1	1330_hpr	FALSE	NA	2015-01-01	field assessment	56733.6	215374.1	NA	inbo
2926769_1	2180	NA	NA	NA	NA	26621.6	199534.1	NA	inbo
29302_1	2330_bu	FALSE	NA	2014-01-01	orthophoto	218109.6	203630.1	NA	anb
293041_1	2130_hd	NA	NA	NA	NA	30135.2	202623.4	NA	inbo
293041_2	2170	NA	NA	NA	NA	30205.6	202158.1	NA	inbo
293206_1	6510_hu	NA	NA	NA	NA	184861.6	189550.1	NA	anb
2933634_1	6510_huk	FALSE	NA	2020-05-22	field assessment	252861.6	159374.1	NA	anb
2934297_1	6510_hua	FALSE	6510_hu	2018-06-11	field assessment	94621.6	168814.1	NA	anb
293598_1	4010	TRUE	4010	2019-08-12	field assessment	158429.546	228270.09	NA	anb
2936245_1	1330_hpr	NA	NA	2015-01-01	NA	61725.6	219790.1	long term	inbo
2936253_1	1330_hpr	NA	NA	NA	NA	139549.6	220142.1	NA	inbo
29365305_1	91E0_vn	NA	NA	NA	NA	123942.2	168679.8	NA	anb
2937462_1	7140_oli	NA	NA	2016-01-01	NA	215485.6	203182.1	long term	inbo
29406_1	2310	TRUE	2310	2014-08-21	field assessment	154397.518	232526.165	NA	anb
2940982_1	6230_ha	NA	NA	NA	NA	194173.6	191598.1	NA	inbo
2941105_1	2130_had	NA	NA	NA	NA	24221.6	196270.1	NA	inbo
2942609_1	6510_hua	FALSE	NA	2019-06-05	field assessment	36349.6	183790.1	NA	anb
2942609_2	6510_hua	TRUE	6510_hua	2019-06-05	field assessment	36350.544	183788.927	NA	anb
29428422_1	9160	NA	NA	NA	NA	157942.1	178679.7	NA	anb
2943734_1	7140_meso	NA	NA	NA	NA	190397.6	210190.1	NA	inbo
2945974_1	7140_oli	NA	NA	NA	NA	218013.6	198158.1	NA	inbo
294610_1	2310	TRUE	2310	2018-07-30	field assessment	225245.587	193454.108	NA	anb
294610_1	4010	FALSE	2310	2018-07-30	field assessment	225245.587	193454.108	NA	anb
2946678_1	7140_oli	NA	NA	2016-01-01	NA	213725.6	204142.1	long term	inbo
29486897_1	2190_mp	NA	NA	NA	NA	32317.6	204014.1	NA	inbo
2948790_1	7140_meso	NA	NA	NA	NA	216605.6	188206.1	NA	inbo
294898_1	4030	NA	NA	NA	NA	239133.6	183374.1	NA	anb
2950130_1	6230_ha	NA	NA	NA	NA	237533.6	183502.1	NA	inbo
2954450_1	6230_hn	NA	NA	NA	NA	219197.6	197166.1	NA	inbo
2954514_1	6510_hus	NA	NA	NA	NA	219165.6	217326.1	NA	anb
29558_1	9190	FALSE	geen habitat 	2018-01-01	field assessment	207549.556	209869.993	NA	anb
2956078_1	9190	NA	NA	NA	NA	194942.2	227679.9	NA	anb
2957614_1	6230	NA	NA	NA	NA	190717.6	228814.1	NA	inbo
295798_1	2330_bu	NA	NA	NA	NA	208861.6	208270.1	NA	anb
2958513_1	2180	NA	NA	NA	NA	24925.6	199118.1	NA	inbo
295862_1	2330_bu	TRUE	2330_bu	2014-09-03	field assessment	215133.638	200878.118	NA	anb
29595581_1	1330_da	NA	NA	NA	NA	146103.82	219177.05	NA	inbo
29610566_1	9160	NA	NA	NA	NA	172943	165182.7	NA	anb
296146_1	4030	NA	NA	NA	NA	218813.6	195758.1	NA	anb
2961473_1	6230_hmo	FALSE	NA	2018-01-01	field assessment	77181.6	196942.1	NA	inbo
296193_1	91E0_vo	FALSE	onbekend - niet toegankelijk/weigering	2018-01-01	NA	70493.6	207438.1	long term	anb
29622_1	2310	TRUE	2310	2014-09-08	field assessment	217117.528	199886.051	NA	anb
29622_1	2330_bu	FALSE	2310	2014-09-08	field assessment	217117.528	199886.051	NA	anb
2962358_1	7140_meso	FALSE	NA	2015-01-01	field assessment	216957.6	198446.1	NA	inbo
296373_1	2120	NA	NA	NA	NA	57149.6	219918.1	NA	inbo
296373_1	2130_hd	NA	NA	NA	NA	57149.6	219918.1	NA	inbo
2964789_1	2180	NA	NA	NA	NA	77501.6	227758.1	NA	inbo
2965297_1	2170	NA	NA	NA	NA	30493.6	202414.1	NA	inbo
296530_1	4030	NA	NA	NA	NA	239837.6	187918.1	NA	anb
29654_1	9190	FALSE	NA	2018-01-01	orthophoto	179869.6	207918.1	NA	anb
2965638_1	6230	NA	NA	NA	NA	177981.6	182254.1	NA	inbo
296658_1	2310	TRUE	2310	2018-08-08	field assessment	224925.576	189678.201	NA	anb
296658_1	4030	FALSE	2310	2018-08-08	field assessment	224925.576	189678.201	NA	anb
2967065_1	6510_hua	FALSE	NA	2018-06-12	field assessment	94781.6	169230.1	NA	anb
2967065_2	6510_hua	TRUE	6510_hua	2018-06-12	field assessment	94721.57	169230.628	NA	anb
2969590_1	9190	NA	NA	NA	NA	188942.2	218179.8	NA	anb
297073_1	2130_had	NA	NA	NA	NA	53859.3	216418.8	NA	inbo
2970834_1	6230_hn	NA	NA	NA	NA	219805.6	196942.1	NA	inbo
297201_1	6510_hu	NA	NA	NA	NA	43229.6	198062.1	NA	anb
297234_1	2310	FALSE	NA	2017-07-06	field assessment	223069.6	217422.1	NA	anb
297234_1	4010	FALSE	NA	2017-07-06	field assessment	223069.6	217422.1	NA	anb
297234_2	2310	TRUE	2310	2017-07-06	field assessment	223061.826	217416.641	NA	anb
297234_2	4010	FALSE	2310	2017-07-06	field assessment	223061.826	217416.641	NA	anb
2972806_1	6230_ha	NA	NA	NA	NA	184253.6	182318.1	NA	inbo
29742278_1	9120	NA	NA	NA	NA	167928.7	182663.5	NA	anb
2977246_1	7140_oli	NA	NA	NA	NA	165117.6	226798.1	NA	inbo
2977874_1	6120	FALSE	NA	2015-01-01	field assessment	250461.6	197262.1	NA	inbo
2978486_1	7140_meso	NA	NA	NA	NA	210621.6	186702.1	NA	inbo
29818165_1	2190_mp	NA	NA	NA	NA	77917.6	227854.1	NA	inbo
2981953_1	6230_hmo	FALSE	NA	2018-06-12	field assessment	78237.6	197358.1	NA	inbo
2981953_2	6230_hmo	TRUE	6230_hmo	2018-06-12	field assessment	78229.88	197308.33	NA	inbo
2982454_1	91E0_vm	NA	NA	NA	NA	196942.2	196179.8	NA	anb
29830465_1	9120	NA	NA	NA	NA	73941.6	192183.8	NA	anb
29861022_1	9190	NA	NA	NA	NA	173942.3	225180	NA	anb
2987185_1	2190	NA	NA	NA	NA	23101.6	198126.1	NA	inbo
2987218_1	6230_hn	NA	NA	NA	NA	219325.6	196878.1	NA	inbo
298918_1	91E0_vo	FALSE	NA	2018-06-27	field assessment	186237.6	180046.1	NA	anb
298918_2	91E0_vo	FALSE	91E0_vn	2018-06-27	field assessment	186239.265	180046.199	NA	anb
298937_1	91E0_vc	FALSE	NA	2015-04-29	NA	147293.6	157166.1	short term	anb
298937_2	91E0_vc	TRUE	91E0_vc	2015-04-29	NA	147285.182	157153.407	short term	anb
2991281_1	2180	NA	NA	NA	NA	25693.6	198766.1	NA	inbo
2992201_1	1330_hpr	NA	NA	NA	NA	101981.6	217390.1	NA	inbo
2993589_1	1330_hpr	NA	NA	NA	NA	62621.6	221038.1	NA	inbo
2993969_1	2190	NA	NA	NA	NA	33437.6	203406.1	NA	inbo
299701_1	1330_hpr	TRUE	1330_hpr	2017-09-29	field assessment	64253.89	219725.93	NA	inbo
2998962_1	6510_huk	NA	NA	NA	NA	250621.6	160430.1	NA	anb
3_1	2120	FALSE	NA	2019-11-04	field assessment	23101.6	198446.1	NA	inbo
3_2	2120	TRUE	2120	2019-11-04	field assessment	23103.6	198451.2	NA	inbo
30009273_1	9120	NA	NA	NA	NA	152942.1	159679.9	NA	anb
3001842_1	6120	FALSE	NA	2018-01-01	field assessment	247165.6	183086.1	NA	inbo
300209_1	2160	NA	NA	NA	NA	23915.4	198382	NA	inbo
300242_1	2310	TRUE	2310	2018-08-03	field assessment	218909.65	197038.152	NA	anb
3002670_1	6230_hmo	TRUE	6230_hmo	2018-06-13	field assessment	190621.32	228846.24	NA	inbo
30038574_1	91E0_vo	NA	NA	NA	NA	194936.7	225186.3	NA	anb
300534_1	91E0_vo	FALSE	91E0_vm	2018-08-08	field assessment	195677.67	203950.068	NA	anb
300649_1	6230_ha	NA	NA	2017-01-01	field assessment	129117.87	214958.23	NA	inbo
300649_1	6230_hmo	NA	NA	2017-01-01	field assessment	129117.87	214958.23	NA	inbo
3006641_1	2130_had	NA	NA	NA	NA	24861.6	196366.1	NA	inbo
3008870_1	6410_mo	FALSE	NA	2015-07-07	field assessment	197309.6	167374.1	NA	inbo
3008870_2	6410_mo	TRUE	6410_mo	2015-07-07	field assessment	197410.07	167374.96	NA	inbo
30098130_1	91E0_vm	NA	NA	NA	NA	221942.2	193679.8	NA	anb
3010229_1	1330_hpr	NA	NA	NA	NA	68573.6	220622.1	NA	inbo
3011510_1	7140_meso	FALSE	NA	2015-01-01	field assessment	218493.6	198638.1	NA	inbo
3012214_1	7140_oli	NA	NA	2016-01-01	NA	214141.6	203950.1	long term	inbo
3013714_1	6120	FALSE	NA	2018-06-08	field assessment	251389.6	199342.1	NA	inbo
3013714_2	6120	TRUE	6120	2018-06-08	field assessment	251382.15	199318.93	NA	inbo
30148721_1	2190_mp	NA	NA	NA	NA	53117.6	217262.1	NA	inbo
30153_1	6510_hu	FALSE	gh	2014-06-05	field assessment	102045.6	194574.1	NA	anb
30155897_1	91E0_vn	NA	NA	NA	NA	150942.2	178679.8	NA	anb
3016210_1	6410_mo	TRUE	6410_mo	2015-06-23	field assessment	231709.34	212142.29	NA	inbo
301650_1	7140_oli	FALSE	NA	2016-01-01	field assessment	239069.6	190158.1	NA	inbo
30165849_1	9130_end	NA	NA	NA	NA	114971.6	178178.2	NA	anb
301846_1	6510_hu	NA	NA	NA	NA	160797.6	188974.1	NA	anb
302006_1	91E0_vo	FALSE	geen habitat 	2019-04-02	field assessment	210621.622	197006.039	NA	anb
30201650_1	9120	NA	NA	NA	NA	231942.2	176679.8	NA	anb
3020498_1	7140_meso	FALSE	NA	2016-01-01	field assessment	222845.6	187342.1	NA	inbo
302198_1	4010	NA	NA	NA	NA	206653.6	212078.1	NA	anb
302290_1	2310	TRUE	2310	2018-07-31	field assessment	225053.602	194542.036	NA	anb
3023926_1	6230_hn	NA	NA	NA	NA	194141.6	189806.1	NA	inbo
3025009_1	2190	NA	NA	NA	NA	53819.1	215975.9	NA	inbo
3026_1	4010	FALSE	4030	2014-09-09	field assessment	228637.548	194030.18	NA	anb
3026_1	4030	TRUE	4030	2014-09-09	field assessment	228637.548	194030.18	NA	anb
3026229_1	2190	NA	NA	NA	NA	77245.6	227726.1	NA	inbo
3026357_1	1330_hpr	NA	NA	NA	NA	62717.6	222254.1	NA	inbo
3026481_1	2170	NA	NA	NA	NA	30205.6	202702.1	NA	inbo
3026737_1	2180	NA	NA	NA	NA	33597.6	203214.1	NA	inbo
30326_1	4030	NA	NA	2014-01-01	NA	214493.6	202574.1	long term	anb
3034166_1	6230_hn	NA	NA	NA	NA	199133.6	188270.1	NA	inbo
3035189_1	2180	NA	NA	NA	NA	76445.6	226350.1	NA	inbo
3035830_1	7140_meso	NA	NA	NA	NA	214397.6	186734.1	NA	inbo
3036337_1	2190	NA	NA	NA	NA	22717.6	198382.1	NA	inbo
303721_1	6510_hu	NA	NA	NA	NA	132765.6	215246.1	NA	anb
3038653_1	1330_hpr	NA	NA	NA	NA	137853.6	220462.1	NA	inbo
30393030_1	91E0_va	NA	NA	NA	NA	156965.5	178660	NA	anb
303942_1	6510_hu	NA	NA	NA	NA	183837.6	164654.1	NA	anb
304129_1	1330_hpr	FALSE	NA	2015-01-01	field assessment	56829.6	215214.1	NA	inbo
304305_1	2160	NA	NA	NA	NA	25149.6	198958.1	NA	inbo
3043121_1	2170	NA	NA	NA	NA	33085.6	202478.1	NA	inbo
304338_1	2310	TRUE	2310	2014-09-22	field assessment	220733.556	196910.031	NA	anb
304338_1	2330_bu	FALSE	2310	2014-09-22	field assessment	220733.556	196910.031	NA	anb
3044226_1	6510_huk	FALSE	NA	2018-01-01	field assessment	254173.6	161134.1	NA	anb
3046709_1	2180	NA	NA	NA	NA	78941.6	228334.1	NA	inbo
3046837_1	1330_hpr	NA	NA	NA	NA	60829.6	222094.1	NA	inbo
304850_1	4010	TRUE	4010	2017-07-27	field assessment	224381.546	188814.113	NA	anb
3052213_1	1330_hpr	FALSE	NA	2015-01-01	field assessment	64829.6	220302.1	NA	inbo
3052545_1	2180	NA	NA	NA	NA	55613.6	218350.1	NA	inbo
305329_1	2120	NA	NA	NA	NA	26301.6	199438.1	NA	inbo
3054593_1	1330_hpr	NA	NA	NA	NA	56541.6	212366.1	NA	inbo
305969_1	2120	NA	NA	NA	NA	36637.6	206734.1	NA	inbo
305969_1	2130_hd	NA	NA	NA	NA	36637.6	206734.1	NA	inbo
3060662_1	7140_meso	FALSE	NA	2015-01-01	field assessment	218397.6	199150.1	NA	inbo
306130_1	2310	TRUE	2310	2014-09-10	field assessment	229981.574	195534.141	NA	anb
306130_1	2330_bu	FALSE	2310	2014-09-10	field assessment	229981.574	195534.141	NA	anb
3062785_1	1330_hpr	NA	NA	NA	NA	57437.6	213742.1	NA	inbo
30658073_1	9130_end	NA	NA	NA	NA	89942	161679.8	NA	anb
3067317_1	1330_hpr	FALSE	NA	2015-01-01	field assessment	61469.6	220302.1	NA	inbo
3067325_1	1330_hpr	NA	NA	NA	NA	139613.6	219950.1	NA	inbo
3068802_1	6510_huk	TRUE	6510_huk	2018-07-06	field assessment	255005.595	159086.11	NA	anb
3069105_1	2190	NA	NA	NA	NA	22973.6	199278.1	NA	inbo
3072177_1	2130_had	NA	NA	NA	NA	24957.6	196622.1	NA	inbo
3073137_1	1330_hpr	NA	NA	NA	NA	51805.6	210798.1	NA	inbo
30774_1	9190	FALSE	NA	2018-01-01	orthophoto	201469.6	189998.1	NA	anb
3077777_1	6510_hua	TRUE	6510_hua	2020-06-02	field assessment	37213.6	183726.1	NA	anb
30790601_1	9120	NA	NA	NA	NA	91942.3	201679.5	NA	anb
308098_1	6510_huk	FALSE	NA	2014-05-22	field assessment	254525.6	159598.1	NA	anb
308098_2	6510_huk	TRUE	6510_huk	2014-05-22	field assessment	254527.189	159602.621	NA	anb
3081398_1	7140_meso	NA	NA	NA	NA	203869.6	194126.1	NA	inbo
3084981_1	1330_hpr	FALSE	NA	2015-01-01	field assessment	63997.6	220398.1	NA	inbo
30856809_1	9120	NA	NA	NA	NA	129942.3	214679.7	NA	anb
3085969_1	6510_hua	FALSE	NA	2018-01-01	field assessment	36509.6	183790.1	NA	anb
30873_1	9130_end	NA	NA	NA	NA	103133.6	172142.1	NA	anb
3088310_1	7140_meso	NA	NA	NA	NA	215389.6	197198.1	NA	inbo
3089585_1	2180	NA	NA	NA	NA	24733.6	198510.1	NA	inbo
30897_1	2130_hd	NA	NA	NA	NA	29831.7	202086.9	NA	inbo
30897_2	2170	NA	NA	NA	NA	30150.5	202280.4	NA	inbo
3090990_1	6230_ha	NA	NA	NA	NA	194973.6	223630.1	NA	inbo
3093505_1	1330_hpr	NA	NA	NA	NA	58269.6	216302.1	NA	inbo
309425_1	2130_hd	NA	NA	NA	NA	28275.7	200474.5	NA	inbo
309425_2	2160	NA	NA	NA	NA	28586.7	200980.3	NA	inbo
309458_1	6230_hmo	FALSE	NA	2017-08-17	field assessment	219293.6	198638.1	NA	inbo
309458_1	6230_hn	FALSE	NA	2017-08-17	field assessment	219293.6	198638.1	NA	inbo
309458_2	6230_hmo	TRUE	6230_hmo	2017-08-17	field assessment	219324.31	198636.24	NA	inbo
309458_2	6230_hn	FALSE	6230_hmo	2017-08-17	field assessment	219324.31	198636.24	NA	inbo
3095861_1	2180	NA	NA	NA	NA	78109.6	227470.1	NA	inbo
3099602_1	6230_hn	NA	NA	NA	NA	227485.6	194926.1	NA	inbo
31_1	2120	TRUE	2120	2018-07-16	field assessment	32957.6	204142.1	NA	inbo
3101622_1	7140_meso	NA	NA	NA	NA	216509.6	198158.1	NA	inbo
31034945_1	91E0_vn	NA	NA	NA	NA	82944.8	195185.5	NA	anb
31063622_1	9120	NA	NA	NA	NA	173933.7	166192.2	NA	anb
3108657_1	2190_mp	NA	NA	NA	NA	32509.6	203086.1	NA	inbo
3109889_1	1330_hpr	FALSE	NA	2015-01-01	field assessment	57181.6	215438.1	NA	inbo
310994_1	2310	TRUE	2310	2018-08-01	field assessment	226813.572	193646.158	NA	anb
31104233_1	91E0_vm	NA	NA	NA	NA	151942.3	194679.8	NA	anb
311262_1	6230_hn	FALSE	NA	2016-01-01	field assessment	159389.6	225806.1	NA	inbo
311262_2	6230_hn	NA	NA	2016-01-01	field assessment	159369.78	225809.44	NA	inbo
311282_1	6510_hu	FALSE	gh	2014-05-19	field assessment	240669.6	182606.1	NA	anb
311349_1	1330_hpr	FALSE	NA	2015-01-01	field assessment	78333.6	225742.1	NA	inbo
311602_1	91E0_vo	TRUE	91E0_vo	2019-04-01	field assessment	221725.572	182990.172	NA	anb
31186_1	9190	FALSE	NA	2018-01-01	orthophoto	229821.6	190734.1	NA	anb
31191145_1	91E0_vn	NA	NA	NA	NA	122942.1	206179.9	NA	anb
311914_1	91E0_vo	FALSE	NA	2018-01-01	orthophoto	230813.6	219374.1	NA	anb
3119406_1	6230_ha	NA	NA	NA	NA	191965.6	231918.1	NA	inbo
3120562_1	6510_huk	TRUE	6510_huk	2018-06-11	field assessment	250493.626	161518.142	NA	anb
3121081_1	6410_mo	FALSE	NA	2016-01-01	field assessment	145277.6	160526.1	NA	inbo
3124661_1	1330_hpr	FALSE	NA	2015-01-01	field assessment	62301.6	221550.1	NA	inbo
31258801_1	2190_mp	NA	NA	NA	NA	28637.6	200302.1	NA	inbo
312914_1	91E0_vo	FALSE	NA	2018-01-01	orthophoto	239293.6	189358.1	NA	anb
3129478_1	6230_ha	NA	NA	NA	NA	179549.6	181806.1	NA	inbo
3129622_1	6230_hmo	FALSE	NA	2016-01-01	field assessment	167133.6	188014.1	NA	inbo
31297_1	6510_hu	FALSE	gh	2014-06-02	field assessment	87453.6	199726.1	NA	anb
313021_1	2330_dw	NA	NA	NA	NA	147389.6	229550.1	NA	anb
3132850_1	6510_huk	TRUE	6510_huk	2020-05-28	field assessment	247805.575	162798.111	NA	anb
313305_1	91E0_vc	FALSE	NA	2019-03-21	field assessment	107165.6	163278.1	NA	anb
313305_2	91E0_vc	TRUE	91E0_vc	2019-03-21	field assessment	107164.293	163281.045	NA	anb
3133617_1	2130_had	NA	NA	NA	NA	24061.6	196142.1	NA	inbo
3134649_1	6230_hmo	FALSE	NA	2018-05-31	field assessment	144445.6	156430.1	NA	inbo
3134649_2	6230_hmo	TRUE	6230_hmo	2018-05-31	field assessment	144467.88	156411.37	NA	inbo
3134674_1	6230_hn	NA	NA	NA	NA	219805.6	197102.1	NA	inbo
31350278_1	9120	NA	NA	NA	NA	160942.2	167179.8	NA	anb
3136181_1	2190	NA	NA	NA	NA	65629.6	224398.1	NA	inbo
3137234_1	6230_ha	NA	NA	NA	NA	223325.6	189966.1	NA	inbo
3137713_1	2130_had	NA	NA	NA	NA	24349.6	196590.1	NA	inbo
3138737_1	2180	NA	NA	NA	NA	25373.6	199406.1	NA	inbo
31401_1	6510_hu	FALSE	gh	2014-01-01	field assessment	126270.055	189421.554	NA	anb
31414_1	91E0_vm	FALSE	91E0_vo	2019-04-02	field assessment	216061.592	192174.126	NA	anb
31414_1	91E0_vo	TRUE	91E0_vo	2019-04-02	field assessment	216061.592	192174.126	NA	anb
3141425_1	2170	NA	NA	NA	NA	32669.6	203630.1	NA	inbo
3142325_1	1330_hpr	FALSE	NA	2015-01-01	field assessment	63389.6	221422.1	NA	inbo
31423910_1	9120	NA	NA	NA	NA	188942.1	175179.8	NA	anb
3145781_1	2180	NA	NA	NA	NA	78429.6	226254.1	NA	inbo
31472006_1	91E0_va	NA	NA	NA	NA	184942.2	173179.8	NA	anb
314802_1	6510_huk	FALSE	onbekend	2014-06-02	field assessment	248157.6	162894.1	NA	anb
3149493_1	1330_hpr	NA	NA	NA	NA	68605.6	221390.1	NA	inbo
3150454_1	7140_oli	NA	NA	2016-01-01	NA	215389.6	203406.1	long term	inbo
3150517_1	1330_hpr	NA	NA	NA	NA	63229.6	220334.1	NA	inbo
315062_1	91E0_vo	TRUE	91E0_vo	2019-04-03	field assessment	215997.566	187854.194	NA	anb
31520945_1	2190_mp	NA	NA	NA	NA	28413.6	200206.1	NA	inbo
3153026_1	6510_huk	TRUE	6510_huk	2020-05-22	field assessment	256733.613	161454.161	NA	anb
315318_1	2310	TRUE	2310	2018-09-11	field assessment	217277.567	196238.084	NA	anb
315329_1	6230	NA	NA	2016-01-01	field assessment	78493.75	202478.29	NA	inbo
315694_1	6230_ha	FALSE	NA	2016-01-01	field assessment	190269.6	229422.1	NA	inbo
315705_1	91E0_vc	FALSE	onbekend - niet toegankelijk/weigering	2018-01-01	NA	130205.6	155854.1	long term	anb
3157553_1	2170	NA	NA	NA	NA	30109.6	202862.1	NA	inbo
