scheme,sampling_unit_code,point_code,grts_ranking,is_centroid,grts_ranking_draw,legacy_site,x,y,sac,db_ref,year_planned,type_target
HQ1330,3685377_1330_hpr,3685377_1,3685377,TRUE,3685377,FALSE,57341.6,212654.1,1,3685377,9,1330_hpr
HQ1330,3732593_1330_hpr,3732593_1,3732593,TRUE,3732593,FALSE,53533.6,210702.1,1,3732593,10,1330_hpr
HQ1330,37557_1330_hpr,37557_1,37557,TRUE,37557,FALSE,64349.6,219886.1,1,37557,1,1330_hpr
HQ1330,37557_1330_hpr,37557_2,37557,FALSE,37557,FALSE,64359.57,219885.44,1,37557,1,1330_hpr
HQ1330,3781745_1330_hpr,3781745_1,3781745,TRUE,3781745,FALSE,53853.6,211022.1,1,3781745,10,1330_hpr
HQ1330,3797685_1330_hpr,3797685_1,3797685,TRUE,3797685,FALSE,63165.6,220878.1,1,3797685,10,1330_hpr
HQ1330,3812105_1330_hpr,3812105_1,3812105,TRUE,3812105,FALSE,104893.6,215406.1,1,3812105,10,1330_hpr
HQ1330,3863665_1330_hpr,3863665_1,3863665,TRUE,3863665,FALSE,53373.6,211246.1,1,3863665,10,1330_hpr
HQ1330,3904181_1330_hpr,3904181_1,3904181,TRUE,3904181,FALSE,64189.6,220142.1,1,3904181,10,1330_hpr
HQ1330,3927733_1330_hpr,3927733_1,3927733,TRUE,3927733,FALSE,68669.6,220526.1,1,3927733,10,1330_hpr
HQ1330,3936949_1330_hpr,3936949_1,3936949,TRUE,3936949,FALSE,63229.6,220590.1,1,3936949,10,1330_hpr
HQ1330,3946165_1330_hpr,3946165_1,3946165,TRUE,3946165,FALSE,70717.6,224718.1,1,3946165,10,1330_hpr
HQ1330,3954357_1330_hpr,3954357_1,3954357,TRUE,3954357,FALSE,70813.6,224942.1,1,3954357,10,1330_hpr
HQ1330,3968437_1330_hpr,3968437_1,3968437,TRUE,3968437,FALSE,62589.6,219886.1,1,3968437,10,1330_hpr
HQ1330,3969717_1330_hpr,3969717_1,3969717,TRUE,3969717,FALSE,64029.6,220014.1,1,3969717,10,1330_hpr
HQ1330,4042165_1330_hpr,4042165_1,4042165,TRUE,4042165,FALSE,62653.6,220942.1,1,4042165,10,1330_hpr
HQ1330,4074933_1330_hpr,4074933_1,4074933,TRUE,4074933,FALSE,62653.6,222382.1,1,4074933,10,1330_hpr
HQ1330,409269_1330_hpr,409269_1,409269,TRUE,409269,FALSE,69789.6,221230.1,0,409269,2,1330_hpr
HQ1330,4100789_1330_hpr,4100789_1,4100789,TRUE,4100789,FALSE,64957.6,220366.1,1,4100789,10,1330_hpr
HQ1330,4121713_1330_hpr,4121713_1,4121713,TRUE,4121713,FALSE,51741.6,210766.1,1,4121713,10,1330_hpr
HQ1330,4140469_1330_hpr,4140469_1,4140469,TRUE,4140469,FALSE,62269.6,221838.1,1,4140469,10,1330_hpr
HQ1330,4142081_1330_hpr,4142081_1,4142081,TRUE,4142081,FALSE,58173.6,216302.1,1,4142081,10,1330_hpr
HQ1330,4173237_1330_hpr,4173237_1,4173237,TRUE,4173237,FALSE,62365.6,221518.1,1,4173237,10,1330_hpr
HQ1330,4174961_1330_hpr,4174961_1,4174961,TRUE,4174961,FALSE,54045.6,210446.1,1,4174961,10,1330_hpr
HQ1330,4181429_1330_hpr,4181429_1,4181429,TRUE,4181429,FALSE,61341.6,220302.1,1,4181429,11,1330_hpr
HQ1330,4190901_1330_hpr,4190901_1,4190901,TRUE,4190901,FALSE,63421.6,221614.1,1,4190901,11,1330_hpr
HQ1330,4199093_1330_hpr,4199093_1,4199093,TRUE,4199093,FALSE,63197.6,220206.1,1,4199093,11,1330_hpr
HQ1330,4210741_1330_hpr,4210741_1,4210741,TRUE,4210741,FALSE,78301.6,225774.1,1,4210741,11,1330_hpr
HQ1330,4214089_1330_hpr,4214089_1,4214089,TRUE,4214089,FALSE,95677.6,217774.1,1,4214089,11,1330_hpr
HQ1330,4231861_1330_hpr,4231861_1,4231861,TRUE,4231861,FALSE,64285.6,219950.1,1,4231861,11,1330_hpr
HQ1330,4330165_1330_hpr,4330165_1,4330165,TRUE,4330165,FALSE,63005.6,219790.1,1,4330165,11,1330_hpr
HQ1330,437685_1330_hpr,437685_1,437685,TRUE,437685,FALSE,62429.6,220942.1,1,437685,1,1330_hpr
HQ1330,437685_1330_hpr,437685_2,22195637,FALSE,437685,FALSE,62428.22,220892.11,1,437685,1,1330_hpr
HQ1330,4387509_1330_hpr,4387509_1,4387509,TRUE,4387509,FALSE,63805.6,220974.1,1,4387509,11,1330_hpr
HQ1330,4406965_1330_hpr,4406965_1,4406965,TRUE,4406965,FALSE,69309.6,220974.1,1,4406965,11,1330_hpr
HQ1330,4437105_1330_hpr,4437105_1,4437105,TRUE,4437105,FALSE,53981.6,210446.1,1,4437105,11,1330_hpr
HQ1330,4453045_1330_hpr,4453045_1,4453045,TRUE,4453045,FALSE,63485.6,221358.1,1,4453045,11,1330_hpr
HQ1330,4461237_1330_hpr,4461237_1,4461237,TRUE,4461237,FALSE,63261.6,220462.1,1,4461237,11,1330_hpr
HQ1330,4462665_1330_hpr,4462665_1,4462665,TRUE,4462665,FALSE,101053.6,216942.1,1,4462665,11,1330_hpr
HQ1330,4492725_1330_hpr,4492725_1,4492725,TRUE,4492725,FALSE,62909.6,219790.1,1,4492725,11,1330_hpr
HQ1330,4494005_1330_hpr,4494005_1,4494005,TRUE,4494005,FALSE,64189.6,219694.1,1,4494005,11,1330_hpr
HQ1330,4519025_1330_hpr,4519025_1,4519025,TRUE,4519025,FALSE,53469.6,210798.1,1,4519025,11,1330_hpr
HQ1330,4547585_1330_hpr,4547585_1,4547585,TRUE,4547585,FALSE,56669.6,216430.1,1,4547585,11,1330_hpr
HQ1330,455349_1330_hpr,455349_1,455349,TRUE,455349,FALSE,63613.6,221006.1,1,455349,1,1330_hpr
HQ1330,455349_1330_hpr,455349_2,455349,FALSE,455349,FALSE,63613.79,221017.26,1,455349,1,1330_hpr
HQ1330,4568177_1330_hpr,4568177_1,4568177,TRUE,4568177,FALSE,54109.6,211022.1,1,4568177,11,1330_hpr
HQ1330,4578997_1330_hpr,4578997_1,4578997,TRUE,4578997,FALSE,69405.6,220526.1,1,4578997,11,1330_hpr
HQ1330,4657845_1330_hpr,4657845_1,4657845,TRUE,4657845,FALSE,63709.6,220270.1,1,4657845,11,1330_hpr
HQ1330,4666369_1330_hpr,4666369_1,4666369,TRUE,4666369,FALSE,58237.6,216206.1,1,4666369,12,1330_hpr
HQ1330,4677809_1330_hpr,4677809_1,4677809,TRUE,4677809,FALSE,25309.6,196398.1,1,4677809,12,1330_hpr
HQ1330,4689333_1330_hpr,4689333_1,4689333,TRUE,4689333,FALSE,62877.6,220334.1,1,4689333,12,1330_hpr
HQ1330,470453_1330_hpr,470453_1,470453,TRUE,470453,FALSE,62141.6,221838.1,1,470453,1,1330_hpr
HQ1330,472065_1330_hpr,472065_1,472065,TRUE,472065,FALSE,58173.6,216238.1,1,472065,1,1330_hpr
HQ1330,4723381_1330_hpr,4723381_1,4723381,TRUE,4723381,FALSE,63293.6,220302.1,1,4723381,12,1330_hpr
HQ1330,4733953_1330_hpr,4733953_1,4733953,TRUE,4733953,FALSE,57341.6,212558.1,1,4733953,12,1330_hpr
HQ1330,4781169_1330_hpr,4781169_1,4781169,TRUE,4781169,FALSE,53533.6,210862.1,1,4781169,12,1330_hpr
HQ1330,4799285_1330_hpr,4799285_1,4799285,TRUE,4799285,FALSE,80541.6,226414.1,1,4799285,12,1330_hpr
HQ1330,4813085_1330_hpr,4813085_1,4813085,TRUE,4813085,FALSE,96797.6,219790.1,1,4813085,12,1330_hpr
HQ1330,4828597_1330_hpr,4828597_1,4828597,TRUE,4828597,FALSE,62749.6,221102.1,1,4828597,12,1330_hpr
HQ1330,4830321_1330_hpr,4830321_1,4830321,TRUE,4830321,FALSE,53789.6,211054.1,1,4830321,12,1330_hpr
HQ1330,4846261_1330_hpr,4846261_1,4846261,TRUE,4846261,FALSE,63069.6,220686.1,1,4846261,12,1330_hpr
HQ1330,4861365_1330_hpr,4861365_1,4861365,TRUE,4861365,FALSE,62525.6,222574.1,1,4861365,12,1330_hpr
HQ1330,4894133_1330_hpr,4894133_1,4894133,TRUE,4894133,FALSE,62173.6,220846.1,1,4894133,12,1330_hpr
HQ1330,4895857_1330_hpr,4895857_1,4895857,TRUE,4895857,FALSE,54365.6,210574.1,1,4895857,12,1330_hpr
HQ1330,4931253_1330_hpr,4931253_1,4931253,TRUE,4931253,FALSE,69309.6,220814.1,1,4931253,12,1330_hpr
HQ1330,495029_1330_hpr,495029_1,495029,TRUE,495029,FALSE,62877.6,220302.1,1,495029,1,1330_hpr
HQ1330,4961393_1330_hpr,4961393_1,4961393,TRUE,4961393,FALSE,54237.6,210670.1,1,4961393,12,1330_hpr
HQ1330,4971189_1330_hpr,4971189_1,4971189,TRUE,4971189,FALSE,66045.6,224366.1,1,4971189,12,1330_hpr
HQ1330,4992437_1330_hpr,4992437_1,4992437,TRUE,4992437,FALSE,62781.6,221934.1,1,4992437,12,1330_hpr
HQ1330,5002933_1330_hpr,5002933_1,5002933,TRUE,5002933,FALSE,70781.6,224814.1,1,5002933,12,1330_hpr
HQ1330,5006005_1330_hpr,5006005_1,5006005,TRUE,5006005,FALSE,65085.6,220366.1,1,5006005,12,1330_hpr
HQ1330,52669_1330_hpr,52669_1,52669,TRUE,52669,FALSE,139293.6,220206.1,0,52669,1,1330_hpr
HQ1330,529077_1330_hpr,529077_1,529077,TRUE,529077,FALSE,63357.6,220270.1,1,529077,1,1330_hpr
HQ1330,540341_1330_hpr,540341_1,540341,TRUE,540341,FALSE,69693.6,220686.1,1,540341,1,1330_hpr
HQ1330,576949_1330_hpr,576949_1,576949,TRUE,576949,FALSE,61789.6,219886.1,1,576949,2,1330_hpr
HQ1330,586865_1330_hpr,586865_1,586865,TRUE,586865,FALSE,53629.6,210830.1,1,586865,2,1330_hpr
HQ1330,651957_1330_hpr,651957_1,651957,TRUE,651957,FALSE,63037.6,220654.1,1,651957,2,1330_hpr
HQ1330,667701_1330_hpr,667701_1,667701,TRUE,667701,FALSE,79005.6,223598.1,0,667701,2,1330_hpr
HQ1330,692917_1330_hpr,692917_1,692917,TRUE,692917,FALSE,64637.6,220302.1,1,692917,2,1330_hpr
HQ1330,695297_1330_hpr,695297_1,695297,TRUE,695297,FALSE,56765.6,211982.1,1,695297,2,1330_hpr
HQ1330,695297_1330_hpr,695297_2,695297,FALSE,695297,FALSE,56765.27,211970.46,1,695297,2,1330_hpr
HQ1330,699829_1330_hpr,699829_1,699829,TRUE,699829,FALSE,62141.6,220782.1,1,699829,2,1330_hpr
HQ1330,717937_1330_hpr,717937_1,717937,TRUE,717937,FALSE,53405.6,211374.1,1,717937,2,1330_hpr
HQ1330,732597_1330_hpr,732597_1,732597,TRUE,732597,FALSE,62429.6,222062.1,1,732597,2,1330_hpr
HQ1330,733237_1330_hpr,733237_1,733237,TRUE,733237,FALSE,78845.6,223630.1,0,733237,2,1330_hpr
HQ1330,734321_1330_hpr,734321_1,734321,TRUE,734321,FALSE,53309.6,211438.1,1,734321,2,1330_hpr
HQ1330,736949_1330_hpr,736949_1,736949,TRUE,736949,FALSE,69277.6,220878.1,1,736949,2,1330_hpr
HQ1330,736949_1330_hpr,736949_2,736949,FALSE,736949,FALSE,69278.75,220888.14,1,736949,2,1330_hpr
HQ1330,750593_1330_hpr,750593_1,750593,TRUE,750593,FALSE,57085.6,215438.1,1,750593,2,1330_hpr
HQ1330,758453_1330_hpr,758453_1,758453,TRUE,758453,FALSE,64029.6,220366.1,1,758453,2,1330_hpr
HQ1330,783029_1330_hpr,783029_1,783029,TRUE,783029,FALSE,63101.6,221326.1,1,783029,2,1330_hpr
HQ1330,791221_1330_hpr,791221_1,791221,TRUE,791221,FALSE,63005.6,220398.1,1,791221,2,1330_hpr
HQ1330,798133_1330_hpr,798133_1,798133,TRUE,798133,FALSE,62813.6,221934.1,1,798133,2,1330_hpr
HQ1330,801793_1330_hpr,801793_1,801793,TRUE,801793,FALSE,57053.6,212462.1,1,801793,2,1330_hpr
HQ1330,801793_1330_hpr,801793_2,34356225,FALSE,801793,FALSE,57082.42,212469.27,1,801793,2,1330_hpr
HQ1330,811701_1330_hpr,811701_1,811701,TRUE,811701,FALSE,65085.6,220302.1,1,811701,2,1330_hpr
HQ1330,81589_1330_hpr,81589_1,81589,TRUE,81589,FALSE,69309.6,221454.1,0,81589,1,1330_hpr
HQ1330,823989_1330_hpr,823989_1,823989,TRUE,823989,FALSE,64189.6,220110.1,1,823989,2,1330_hpr
HQ1330,830901_1330_hpr,830901_1,830901,TRUE,830901,FALSE,62781.6,221358.1,1,830901,2,1330_hpr
HQ1330,868021_1330_hpr,868021_1,868021,TRUE,868021,FALSE,69405.6,221262.1,0,868021,2,1330_hpr
HQ1330,890953_1330_hpr,890953_1,890953,TRUE,890953,FALSE,100829.6,217198.1,1,890953,2,1330_hpr
HQ1330,895049_1330_hpr,895049_1,895049,TRUE,895049,FALSE,102013.6,217454.1,1,895049,3,1330_hpr
HQ1330,908981_1330_hpr,908981_1,908981,TRUE,908981,FALSE,69373.6,220462.1,1,908981,3,1330_hpr
HQ1330,961973_1330_hpr,961973_1,961973,TRUE,961973,FALSE,62173.6,220942.1,1,961973,3,1330_hpr
HQ1330,970173_1330_hpr,970173_1,970173,TRUE,970173,FALSE,139581.6,220110.1,0,970173,3,1330_hpr
HQ1330,987829_1330_hpr,987829_1,987829,TRUE,987829,FALSE,63773.6,220462.1,1,987829,3,1330_hpr
HQ1330,996353_1330_hpr,996353_1,996353,TRUE,996353,FALSE,58173.6,216430.1,1,996353,3,1330_hpr
HQ1330,996353_1330_hpr,996353_2,8336385,FALSE,996353,FALSE,58170.93,216400.21,1,996353,3,1330_hpr
HQ1330,ZSCPQ007,61453757_1,61453757,FALSE,NA,TRUE,144113.49,222439.94,1,ZSCPQ007,NA,1330_da
HQ1330,ZSCPQ009,15857085_1,15857085,FALSE,NA,TRUE,144006.26,220655.78,1,ZSCPQ009,NA,1330_da
HQ1330,ZSCPQ158,39166397_2,39166397,FALSE,NA,TRUE,141888.67,225074.59,1,ZSCPQ158,NA,1330_da
HQ1330,ZSCPQ159,39166397_3,39166397,FALSE,NA,TRUE,141894.81,225083.04,1,ZSCPQ159,NA,1330_da
HQ1330,ZSCPQ160,9806269_1,9806269,FALSE,NA,TRUE,141904.23,225095.73,1,ZSCPQ160,NA,1330_da
HQ1330,ZSCPQ162,21340605_1,21340605,FALSE,NA,TRUE,141922.85,225120.82,1,ZSCPQ162,NA,1330_da
HQ1330,ZSCPQ171,60350909_1,60350909,FALSE,NA,TRUE,141486.52,225515.69,1,ZSCPQ171,NA,1330_da
HQ1330,ZSCPQ172,7102909_1,7102909,FALSE,NA,TRUE,140943.83,226241.19,1,ZSCPQ172,NA,1330_da
HQ1330,ZSCPQ173,23880125_1,23880125,FALSE,NA,TRUE,140949.45,226234.38,1,ZSCPQ173,NA,1330_da
HQ1330,ZSCPQ174,52978109_1,52978109,FALSE,NA,TRUE,141142.6,226026.53,1,ZSCPQ174,NA,1330_da
HQ1330,ZSCPQ175,14967229_1,14967229,FALSE,NA,TRUE,141254.53,225902.54,1,ZSCPQ175,NA,1330_da
HQ1330,ZSCPQ176,60809661_1,60809661,FALSE,NA,TRUE,141031.32,225708.7,1,ZSCPQ176,NA,1330_da
HQ1330,ZSCPQ177,44032445_1,44032445,FALSE,NA,TRUE,141053.63,225725.69,1,ZSCPQ177,NA,1330_da
HQ1330,ZSCPQ178,44032445_2,44032445,FALSE,NA,TRUE,141056.27,225718.63,1,ZSCPQ178,NA,1330_da
HQ1330,ZSCPQ179,44032445_3,44032445,FALSE,NA,TRUE,141057.05,225716.44,1,ZSCPQ179,NA,1330_da
HQ1330,ZSCPQ180,27255229_1,27255229,FALSE,NA,TRUE,141066.67,225730.72,1,ZSCPQ180,NA,1330_da
HQ1330,ZSCPQ181,7594429_1,7594429,FALSE,NA,TRUE,141088.6,225742.71,1,ZSCPQ181,NA,1330_da
HQ1330,ZSCPQ182,57926077_1,57926077,FALSE,NA,TRUE,141117.37,225755,1,ZSCPQ182,NA,1330_da
HQ1330,ZSCPQ183,43278781_1,43278781,FALSE,NA,TRUE,141168.53,225796.93,1,ZSCPQ183,NA,1330_da
HQ1330,ZSCPQ184,44921277_2,44921277,FALSE,NA,TRUE,144011.32,223848.2,1,ZSCPQ184,NA,1330_da
HQ1330,ZSCPQ185,44921277_1,44921277,FALSE,NA,TRUE,144010.92,223838.51,1,ZSCPQ185,NA,1330_da
HQ1330,ZSCPQ186,52261309_1,52261309,FALSE,NA,TRUE,144009.88,223794.7,1,ZSCPQ186,NA,1330_da
HQ1330,ZSCPQ188,35451325_1,35451325,FALSE,NA,TRUE,144003.57,223679.69,1,ZSCPQ188,NA,1330_da
HQ1330,ZSCPQ189,1864125_1,1864125,FALSE,NA,TRUE,143936.8,224598.55,1,ZSCPQ189,NA,1330_da
HQ1330,ZSCPQ190,1864125_2,1864125,FALSE,NA,TRUE,143941.63,224599.88,1,ZSCPQ190,NA,1330_da
HQ1330,ZSCPQ192,66192573_1,66192573,FALSE,NA,TRUE,141613.66,228251.96,1,ZSCPQ192,NA,1330_da
HQ1330,ZSCPQ193,49415357_1,49415357,FALSE,NA,TRUE,141605.92,228231.43,1,ZSCPQ193,NA,1330_da
HQ1330,ZSCPQ194,25298109_1,25298109,FALSE,NA,TRUE,141610.43,228175.71,1,ZSCPQ194,NA,1330_da
HQ1330,ZSCPQ195,55444669_1,55444669,FALSE,NA,TRUE,141574.27,228256.31,1,ZSCPQ195,NA,1330_da
HQ1330,ZSCPQ199,15860925_1,15860925,FALSE,NA,TRUE,141621.57,228212.73,1,ZSCPQ199,NA,1330_da
HQ1330,ZSCPQ200,3343549_1,3343549,FALSE,NA,TRUE,141571.89,228419.17,1,ZSCPQ200,NA,1330_da
HQ1330,ZSCPQ201,53675197_1,53675197,FALSE,NA,TRUE,141551.86,228394.67,1,ZSCPQ201,NA,1330_da
HQ1330,ZSCPQ203,24052925_1,24052925,FALSE,NA,TRUE,141390.96,228742.01,1,ZSCPQ203,NA,1330_da
HQ1330,ZSCPQ222,17782717_1,17782717,FALSE,NA,TRUE,145039.64,220187.85,1,ZSCPQ222,NA,1330_da
HQ1330,ZSCPQ225,47536061_1,47536061,FALSE,NA,TRUE,145288.57,220092.01,1,ZSCPQ225,NA,1330_da
HQ1330,ZSCPQ227,64509885_1,64509885,FALSE,NA,TRUE,145545.08,219962.26,1,ZSCPQ227,NA,1330_da
HQ1330,ZSCPQ230,22828989_1,22828989,FALSE,NA,TRUE,145750.39,219821.54,1,ZSCPQ230,NA,1330_da
HQ1330,ZSCPQ234,28071869_1,28071869,FALSE,NA,TRUE,145928.97,219630.99,1,ZSCPQ234,NA,1330_da
HQ1330,ZSCPQ240,53712829_1,53712829,FALSE,NA,TRUE,146003.49,219206.03,1,ZSCPQ240,NA,1330_da
HQ1330,ZSCPQ241,3381181_2,3381181,FALSE,NA,TRUE,146047.46,219193.98,1,ZSCPQ241,NA,1330_da
HQ1330,ZSCPQ242,12818365_1,12818365,FALSE,NA,TRUE,146075.64,219187.63,1,ZSCPQ242,NA,1330_da
HQ1330,ZSCPQ243,29595581_1,29595581,FALSE,NA,TRUE,146103.82,219177.05,1,ZSCPQ243,NA,1330_da
HQ1330,ZSCPQ244,235453_1,235453,FALSE,NA,TRUE,146179.41,219158.6,1,ZSCPQ244,NA,1330_da
HQ1330,ZSCPQ245,3381181_1,3381181,FALSE,NA,TRUE,146037.5,219175.25,1,ZSCPQ245,NA,1330_da
HQ1330,ZSCPQ246,20879293_1,20879293,FALSE,NA,TRUE,145947.18,219046.63,1,ZSCPQ246,NA,1330_da
HQ1330,ZSCPQ247,20879293_2,20879293,FALSE,NA,TRUE,145962.46,219044.42,1,ZSCPQ247,NA,1330_da
HQ1330,ZSCPQ248,50239421_1,50239421,FALSE,NA,TRUE,146006.37,219032.16,1,ZSCPQ248,NA,1330_da
HQ1330,ZSCPQ253,41850813_1,41850813,FALSE,NA,TRUE,145984.97,218993.85,1,ZSCPQ253,NA,1330_da
HQ1330,ZSCPQ254,34930217_1,34930217,FALSE,NA,TRUE,145767.26,218408.09,1,ZSCPQ254,NA,1330_da
HQ1330,ZSCPQ256,18415145_1,18415145,FALSE,NA,TRUE,145552.02,218182.21,1,ZSCPQ256,NA,1330_da
HQ1330,ZSCPQ258,51969577_1,51969577,FALSE,NA,TRUE,145579.74,218164.58,1,ZSCPQ258,NA,1330_da
HQ1330,ZSCPQ273,34202045_1,34202045,FALSE,NA,TRUE,141701,225043.79,1,ZSCPQ273,NA,1330_da
HQ1330,ZSCPQ274,33153469_1,33153469,FALSE,NA,TRUE,141711.16,225070.93,1,ZSCPQ274,NA,1330_da
HQ1330,ZSCPQ275,7463357_1,7463357,FALSE,NA,TRUE,141778.6,224962.03,1,ZSCPQ275,NA,1330_da
HQ1330,ZSCPQ276,62513597_1,62513597,FALSE,NA,TRUE,141835.44,225018.5,1,ZSCPQ276,NA,1330_da
HQ1330,ZSCPQ277,39166397_1,39166397,FALSE,NA,TRUE,141878.43,225057.47,1,ZSCPQ277,NA,1330_da
HQ1330,ZSCPQ278,23699901_1,23699901,FALSE,NA,TRUE,141884.5,224848.87,1,ZSCPQ278,NA,1330_da
HQ1330,ZSCPQ279,23699901_2,23699901,FALSE,NA,TRUE,141892.28,224859.2,1,ZSCPQ279,NA,1330_da
HQ1330,ZSCPQ281,42574269_1,42574269,FALSE,NA,TRUE,142005.96,224961.39,1,ZSCPQ281,NA,1330_da
HQ1330,ZSCPQ282,66429373_1,66429373,FALSE,NA,TRUE,142031.14,224995.14,1,ZSCPQ282,NA,1330_da
HQ1330,ZSCPQ283,24748477_1,24748477,FALSE,NA,TRUE,142016.82,224756.38,1,ZSCPQ283,NA,1330_da
HQ1330,ZSCPQ284,32612797_1,32612797,FALSE,NA,TRUE,142101.14,224796.35,1,ZSCPQ284,NA,1330_da
HQ1330,ZSCPQ285,11641277_1,11641277,FALSE,NA,TRUE,142209.13,224857.06,1,ZSCPQ285,NA,1330_da
HQ1330,ZSCPQ303,8058301_1,8058301,FALSE,NA,TRUE,144848.5,221556.22,1,ZSCPQ303,NA,1330_da
HQ1330,ZSCPQ306,25884093_1,25884093,FALSE,NA,TRUE,144814.36,221506.7,1,ZSCPQ306,NA,1330_da
HQ1330,ZSCPQ307,9106877_1,9106877,FALSE,NA,TRUE,144803.2,221490.22,1,ZSCPQ307,NA,1330_da
HQ1330,ZSCPQ314,21689789_1,21689789,FALSE,NA,TRUE,144903.39,221449.82,1,ZSCPQ314,NA,1330_da
HQ2120,10010417_2120,14_1,10010417,TRUE,14,FALSE,31261.6,202478.1,1,10010417_2120,1,2120
HQ2120,10010417_2120,14_2,10010417,FALSE,14,FALSE,31262.5,202466.4,1,10010417_2120,1,2120
HQ2120,10057905_2120,18_2,10057905,TRUE,18,FALSE,29661.6,201358.1,1,10057905_2120,1,2120
HQ2120,10057905_2120,18_3,39418033,FALSE,18,FALSE,29691.6,201395,1,10057905_2120,1,2120
HQ2120,10071601_2120,20_1,10071601,TRUE,20,FALSE,30205.6,203470.1,0,10071601_2120,1,2120
HQ2120,10071601_2120,20_2,25538097,FALSE,20,FALSE,30195.9,203498.7,0,10071601_2120,1,2120
HQ2120,10082997_2120,22_1,10082997,TRUE,22,FALSE,65213.6,224302.1,1,10082997_2120,1,2120
HQ2120,1009077_2120,4_1,1009077,TRUE,4,FALSE,55805.6,219054.1,1,1009077_2120,1,2120
HQ2120,1009077_2120,4_2,1009077,FALSE,4,FALSE,55805,219060.3,1,1009077_2120,1,2120
HQ2120,10138801_2120,29_1,10138801,TRUE,29,FALSE,24349.6,200270.1,1,10138801_2120,1,2120
HQ2120,10138801_2120,29_2,10138801,FALSE,29,FALSE,24354.5,200263.2,1,10138801_2120,1,2120
HQ2120,1013937_2120,6_2,1013937,TRUE,6,FALSE,29757.6,201390.1,1,1013937_2120,1,2120
HQ2120,1015221_2120,8_1,1015221,TRUE,8,FALSE,60797.6,222446.1,1,1015221_2120,1,2120
HQ2120,1015221_2120,8_2,1015221,FALSE,8,FALSE,60788.6,222447.8,1,1015221_2120,1,2120
HQ2120,10153777_2120,31_1,10153777,TRUE,31,FALSE,32957.6,204142.1,1,10153777_2120,1,2120
HQ2120,10160821_2120,36_1,10160821,TRUE,36,FALSE,64829.6,224206.1,0,10160821_2120,3,2120
HQ2120,10186545_2120,40_3,10186545,TRUE,40,FALSE,32541.6,203182.1,1,10186545_2120,1,2120
HQ2120,1021105_2120,9_1,1021105,TRUE,9,FALSE,23421.6,198702.1,1,1021105_2120,1,2120
HQ2120,1021105_2120,9_2,58299569,FALSE,9,FALSE,23467.2,198599,1,1021105_2120,1,2120
HQ2120,10291313_2120,55_1,10291313,TRUE,55,FALSE,53437.6,217518.1,1,10291313_2120,1,2120
HQ2120,10323381_2120,60_1,10323381,TRUE,60,FALSE,57853.6,220398.1,1,10323381_2120,2,2120
HQ2120,10333745_2120,61_1,10333745,TRUE,61,FALSE,29917.6,203374.1,1,10333745_2120,2,2120
HQ2120,10342193_2120,63_1,10342193,TRUE,63,FALSE,33629.6,204462.1,1,10342193_2120,2,2120
HQ2120,10350385_2120,64_1,10350385,TRUE,64,FALSE,32701.6,204014.1,1,10350385_2120,2,2120
HQ2120,10353973_2120,65_1,10353973,TRUE,65,FALSE,77661.6,228526.1,1,10353973_2120,2,2120
HQ2120,10353973_2120,65_2,60685621,FALSE,65,FALSE,77657.5,228544.5,1,10353973_2120,2,2120
HQ2120,103601_2120,3_1,103601,TRUE,3,FALSE,23101.6,198446.1,1,103601_2120,1,2120
HQ2120,103601_2120,3_2,103601,FALSE,3,FALSE,23103.6,198451.2,1,103601_2120,1,2120
HQ2120,1036081_2120,1036081_1,1036081,TRUE,1036081,FALSE,34173.6,204462.1,1,1036081,7,2120
HQ2120,10398513_2120,69_1,10398513,TRUE,69,FALSE,37021.6,206894.1,1,10398513_2120,2,2120
HQ2120,10399281_2120,70_1,10399281,TRUE,70,FALSE,29693.6,203342.1,1,10399281_2120,2,2120
HQ2120,10419637_2120,73_1,10419637,TRUE,73,FALSE,59005.6,221230.1,1,10419637_2120,2,2120
HQ2120,1044273_2120,1044273_1,1044273,TRUE,1044273,FALSE,32541.6,203726.1,1,1044273,7,2120
HQ2120,1044273_2130_hd,10_1,1044273,TRUE,10,FALSE,32541.6,203726.1,1,1044273_2130_hd,2,2130_hd
HQ2120,10458289_2120,74_1,10458289,TRUE,74,FALSE,23453.6,198798.1,1,10458289_2120,2,2120
HQ2120,10458289_2120,74_2,48207025,FALSE,74,FALSE,23541.7,198851.8,1,10458289_2120,2,2120
HQ2120,10462645_2120,75_1,10462645,TRUE,75,FALSE,56157.6,219182.1,1,10462645_2120,2,2120
HQ2120,10462645_2120,75_2,60794293,FALSE,75,FALSE,56152.7,219213,1,10462645_2120,2,2120
HQ2120,1047861_2120,11_1,1047861,TRUE,11,FALSE,78013.6,228590.1,1,1047861_2120,1,2120
HQ2120,1047861_2120,11_2,40107317,FALSE,11,FALSE,78029.4,228572.6,1,1047861_2120,1,2120
HQ2120,10517813_2120,78_1,10517813,TRUE,78,FALSE,78365.6,228750.1,1,10517813_2120,2,2120
HQ2120,10517813_2120,78_2,2129205,FALSE,78,FALSE,78372.9,228778.8,1,10517813_2120,2,2120
HQ2120,10547637_2120,81_1,10547637,TRUE,81,FALSE,62173.6,223118.1,1,10547637_2120,2,2120
HQ2120,10578737_2120,82_1,10578737,TRUE,82,FALSE,37629.6,207374.1,1,10578737_2120,2,2120
