point_code	is_centroid	grts_ranking	x	y
1950913_1	1	1950913	86845.07	205357.91
19510_1	1	19510	198269.6	188014.1
19510_2	0	33311798	198481.7	188018.7
1951958_1	1	1951958	176989.64	217293.93
19531282_1	1	19531282	231773.6	212206.1
1953585_1	1	1953585	33597.6	204430.1
1953969_1	1	1953969	23517.6	196430.1
1953969_2	1	6017201	23613.59	196334.11
1954745_1	0	1954745	144942.2	154679.8
1955793_1	0	1955793	48936.4	185193.8
1956702_1	1	1956702	179421.6	243214.1
1956702_2	0	1956702	179419.72	243215.76
19574_1	1	19574	206493.59	214350.11
1957718_1	0	1957718	170942.2	187179.8
19578166_1	0	19578166	187942.2	186180
1958022_1	1	1958022	179805.6	184622.1
1958306_1	1	1958306	252061.6	199438.1
195893_1	0	195893	78081.93	228247.31
19589458_1	1	19589458	248093.6	190702.1
196021_1	1	196021	59357.59	221454.12
196022_1	1	196022	203133.61	191470.06
1960754_1	1	1960754	227965.6	176590.1
19616818_1	1	19616818	221501.6	175406.1
1961777_1	1	1961777	32765.6	204078.1
1962161_1	1	1962161	23965.6	196046.1
1962677_1	1	1962677	63293.6	220686.1
19629522_1	1	19629522	231325.6	193774.1
196306_1	1	196306	226461.54	192750.16
196318_1	1	196318	154237.6	230414.1
1963638_1	1	1963638	214205.6	203886.1
1963990_1	1	1963990	183965.6	208878.1
1965365_1	1	1965365	77693.6	228494.1
196594_1	1	196594	239197.6	182382.1
19666438_1	0	19666438	154942.3	162679.8
19675974_1	1	19675974	177693.6	167214.1
1971474_1	1	1971474	218813.6	217390.1
19717970_1	0	19717970	235940.2	199685.6
1972277_1	1	1972277	72093.59	226286.11
1972401_1	1	1972401	26237.59	201262.11
19755090_1	1	19755090	250461.6	197230.1
19762_1	1	19762	225181.57	181614.08
19763934_1	0	19763934	155957.5	234681.4
197654_1	1	197654	163325.592	200782.1136
19767286_1	1	19767286	187901.6	216110.1
1977781_1	1	1977781	62557.6	222414.1
1977905_1	1	1977905	30109.6	202510.1
19786086_1	1	19786086	197277.6	167374.1
19793_1	1	19793	46813.6	168494.1
19793426_1	1	19793426	231741.6	212174.1
198137_1	1	198137	134621.57	172590.11
198354_1	1	198354	225661.592	188302.1136
1985590_1	1	1985590	199037.6	188270.1
1985970_1	1	1985970	248893.6	161998.1
1986361_1	0	1986361	128934.5	167178.6
1986613_1	1	1986613	76445.6	226446.1
19869170_1	1	19869170	244765.6	184558.1
1987634_1	1	1987634	221149.6	175118.1
1987777_1	1	1987777	86909.6	203886.1
19885873_1	1	19885873	32477.6	203054.1
19886130_1	1	19886130	219773.6	172078.1
198930_1	1	198930	223773.59	217422.11
19897_1	1	19897	139805.59	168942.11
19898297_1	1	19898297	145277.6	160494.1
1990258_1	1	1990258	219069.6	166894.1
199122_1	1	199122	229821.52	193966.16
1992497_1	1	1992497	38173.6	205454.1
1992497_2	1	6711089	38141.59	205422.11
19935186_1	0	19935186	230942.2	197179.9
20_1	1	10071601	30205.6	203470.1
20_2	0	25538097	30194.9	203498.8
2002502_1	1	2002502	174973.6	168494.1
2002737_1	1	2002737	32605.6	204462.1
2003969_1	1	2003969	55773.6	218542.1
2003969_2	0	4887553	55529.76	218481.16
2004145_1	1	2004145	23773.6	198958.1
2004178_1	1	2004178	219389.6	196302.1
20050_1	1	20050	237629.6	189550.1
20050566_1	0	20050566	170938.9	171681.1
20059190_1	0	20059190	194942.3	186680
200630_1	1	200630	218013.63	197518.19
2007238_1	1	2007238	163037.6	184174.1
2007238_2	0	2007238	163038.15	184175.1
200758_1	1	200758	196541.6	192302.1
20081_1	1	20081	40893.6	209198.1
200850_1	1	200850	242813.54	207150.1
20086_1	1	20086	212797.62	210222.11
2009905_1	1	2009905	37085.6	206926.1
201006_1	1	201006	191165.6	230382.1
201006_2	0	33755438	191172.3	230421.1
20105977_1	0	20105977	126942.2	179179.9
2010673_1	1	2010673	29661.6	203278.1
2011870_1	1	2011870	154813.6	231374.1
2011870_2	0	2011870	154824.28	231381.5
2012905_1	1	2012905	137277.6	196398.1
201334_1	1	201334	214941.6	204110.1
20150_1	1	20150	215645.6	186414.1
2016242_1	1	2016242	238813.59	183054.12
2016390_1	1	2016390	178173.51	177710.13
201689_1	1	201689	104637.55	166190.17
20178_1	1	20178	223997.62	193678.13
20180550_1	1	20180550	177661.6	167182.1
2018741_1	1	2018741	61565.6	220238.1
2018749_1	1	2018749	139676.99	220077.68
201905_1	0	1234097	22912.1	199399.9
201905_2	0	1234097	22921.95	199410.25
201938_1	1	201938	218749.64	198094.13
201938_2	1	15317202	218717.59	198190.11
2020789_1	1	2020789	58237.6	220654.1
20217_1	1	20217	124254.26	182637.39
20217030_1	1	20217030	162813.6	179950.1
202185_1	1	202185	100189.6	197102.1
202194_1	1	202194	231453.6	190094.1
2024561_1	1	2024561	51901.6	210766.1
20246505_1	0	20246505	151942.4	190679.9
20246610_1	1	20246610	250365.6	197198.1
2024786_1	1	2024786	246013.6	186606.1
2025526_1	1	2025526	199325.6	190574.1
2025810_1	1	2025810	248221.6	190478.1
2027313_1	1	2027313	32829.59	203822.11
20274_1	1	20274	227773.55	173486.09
20281_1	1	20281	128893.6	166702.1
2028213_1	1	2028213	63613.59	220750.11
2028590_1	1	2028590	188509.6	220814.1
2028657_1	1	2028657	53373.6	211022.1
2028745_1	1	2028745	97245.6	189966.1
2029201_1	1	2029201	37149.59	183566.11
20311857_1	1	20311857	32573.6	203758.1
2031785_1	1	2031785	135485.6	192974.1
20320594_1	1	20320594	247517.62	188014.03
20320710_1	0	20320710	168924.1	174675.1
2033077_1	1	2033077	58429.6	220462.1
2033297_1	1	2033297	36253.59	183694.11
203350_1	1	203350	176125.6	198062.1
2034782_1	1	2034782	179037.6	242894.1
2035253_1	1	2035253	80317.6	227950.1
20353362_1	1	20353362	247421.6	189614.1
2036405_1	1	2036405	63997.6	220526.1
2036913_1	1	2036913	23965.6	199246.1
2037393_1	1	2037393	36413.6	183950.1
2037393_2	0	2037393	36413.57	183951.43
20377393_1	1	20377393	33085.6	204206.1
20390_1	1	20390	187069.59	180654.11
20390_2	1	4214694	187101.64	180654.13
2039273_1	1	2039273	137277.6	191854.1
2039506_1	0	2039506	223942.2	191179.8
20406_1	1	20406	218621.68	196750.1
20407958_1	0	20407958	158942.1	203679.8
2041009_1	1	2041009	24797.6	198382.1
2042414_1	1	2042414	194909.6	223470.1
20436014_1	1	20436014	188541.6	219406.1
20449345_1	0	20449345	72942.1	198679.7
2046902_1	1	2046902	213821.6	196558.1
2046950_1	1	2046950	205245.6	182766.1
20470_1	1	20470	189341.42	217966.12
204726_1	1	204726	215197.6	197102.1
2047285_1	1	2047285	78301.6	227438.1
20473638_1	0	20473638	207954	163199.7
2049209_1	1	2049209	141085.6	154030.1
2050673_1	1	2050673	38717.6	205294.1
205113_1	1	205113	130813.6	155310.1
20530369_1	0	20530369	85924.5	204675.6
205501_1	1	205501	152861.62	231982.13
2055465_1	1	2055465	146589.6	202446.1
2056454_1	1	2056454	169437.6	167406.1
2056822_1	1	2056822	215741.6	205198.1
2056822_2	0	10445430	215790.1	205216.5
20574001_1	1	20574001	32349.6	203982.1
2057426_1	1	2057426	222109.59	197998.11
2057585_1	1	2057585	43421.59	211118.11
2059602_1	1	2059602	246973.6	191374.1
206134_1	1	206134	192125.6	188878.1
206134_2	0	206134	192126	188880.31
20614_1	1	20614	179902	182157.49
20618030_1	1	20618030	195613.6	227982.1
20626_1	1	20626	242973.59	207374.11
2064262_1	1	2064262	177117.6	180206.1
20652254_1	0	20652254	164942.1	218679.7
206546_1	1	206546	223005.55	189710.11
20657_1	0	11800753	22952.4	197963.04
20665394_1	1	20665394	221597.6	175374.1
2069681_1	1	2069681	23517.6	198766.1
2070830_1	1	2070830	191997.55	232046.2
2071858_1	1	2071858	224893.6	178318.1
207314_1	1	207314	228637.59	193422.07
2074037_1	1	2074037	56125.6	219182.1
207406_1	1	207406	194877.6	223438.1
207406_2	0	5188142	194959.74	223565.62
20773041_1	1	20773041	28445.6	200270.1
2078441_1	1	2078441	137501.6	197006.1
2078854_1	1	2078854	185501.6	181038.1
20799049_1	0	20799049	92936.8	206686.8
20803634_1	1	20803634	219677.6	171950.1
2080902_1	1	2080902	179613.36	181838.36
208134_1	1	208134	168477.6	164526.1
208181_1	1	208181	76637.6	227150.1
20819254_1	1	20819254	186205.6	186606.1
20834662_1	1	20834662	197373.6	167246.1
208350_1	1	208350	165309.62	228078.11
208433_1	1	208433	29693.6	202478.1
208433_2	0	27405873	29787.7	202506.8
2084657_1	1	2084657	34205.6	204494.1
2085022_1	1	2085022	170141.6	224526.1
2085041_1	1	2085041	23933.6	196302.1
20879293_1	0	20879293	145947.18	219046.63
20879293_2	0	20879293	145962.46	219044.42
2088658_1	1	2088658	223453.6	189998.1
2089137_1	1	2089137	24509.6	196622.1
20900178_1	1	20900178	248125.6	190638.1
2090161_1	1	2090161	25405.6	199534.11
2094710_1	1	2094710	214205.6	203726.1
209526_1	1	209526	216605.6	203790.1
2096625_1	1	2096625	43549.6	187758.1
20975526_1	0	20975526	185942.2	181179.8
21_1	1	10082417	51389.6	216206.1
21_2	0	26859633	51387.9	216181.2
2101941_1	1	2101941	63069.6	220174.1
21025_1	1	21025	85662.03	167341.8
2102697_1	1	2102697	133469.6	194350.1
21029974_1	0	21029974	184942.2	194679.8
2103598_1	1	2103598	191165.6	231758.1
210377_1	1	210377	102045.6	195054.1
2104306_1	1	2104306	239933.6	181294.1
210737_1	0	20395825	35743.2	205885.8
2108725_1	1	2108725	76893.6	226830.1
2108977_1	1	2108977	30205.6	202798.1
21089817_1	0	21089817	89942.1	162180
2109046_1	1	2109046	211293.6	207310.1
2109297_1	1	2109297	50493.6	209262.1
21104146_1	1	21104146	231613.6	212174.1
21110_1	1	21110	216221.6	203342.1
2111090_1	1	2111090	226365.6	167022.1
211193_1	1	211193	135261.53	179342.1
211254_1	1	211254	191165.59	191598.11
2113205_1	1	2113205	69821.6	221038.1
2114226_1	1	2114226	251389.6	159502.1
2116662_1	1	2116662	198365.6	188014.1
2117369_1	1	2117369	124413.6	182734.1
2118265_1	1	2118265	141757.6	171182.1
212062_1	1	212062	179965.61	242382.1
21209_1	1	21209	118749.59	159822.11
2121625_1	1	2121625	94685.6	169486.1
21224117_1	1	21224117	65981.6	224558.1
212277_1	0	39271733	78233.7	227730.5
2122929_1	1	2122929	24093.6	199278.1
2124258_1	1	2124258	253757.6	204782.1
212446_1	1	212446	165117.6	229422.1
212661_1	1	212661	69373.6	220910.1
212661_2	0	212661	69383.71	220909.8
2127698_1	1	2127698	242621.6	195886.1
21278802_1	1	21278802	250077.6	196942.1
2128049_1	1	2128049	29789.6	201998.1
2129205_1	1	2129205	78365.6	228782.1
2129393_1	1	2129393	43389.6	187726.1
2129713_1	1	2129713	30781.6	203278.1
2130550_1	1	2130550	216829.6	205486.1
2130550_2	0	1344118	216835.63	205545.31
213138_1	1	213138	242013.63	208526.03
21329_1	1	21329	40189.6	164494.1
213302_1	1	213302	186205.6	191214.1
2133429_1	1	2133429	62941.6	219950.1
213366_1	1	213366	214237.59	213038.11
2133734_1	1	2133734	216957.59	185550.12
2133809_1	1	2133809	33149.6	204270.1
2133926_1	1	2133926	186045.6	179886.1
2133926_2	0	31494054	186084.3	179851.56
2133942_1	1	2133942	217341.6	197710.1
21340605_1	0	21340605	141922.85	225120.82
2134069_1	1	2134069	76125.6	226478.1
2134709_1	1	2134709	64477.6	219886.1
2135094_1	1	2135094	195581.6	186062.1
2135217_1	1	2135217	23869.6	198222.1
2135217_2	1	8426673	23837.59	198254.11
2135697_1	1	2135697	38109.59	183982.11
2136622_1	1	2136622	195773.75	225518.14
213726_1	1	213726	154717.59	234126.09
21376198_1	1	21376198	162109.6	179566.1
2139313_1	1	2139313	25565.6	199054.11
213942_1	1	213942	215965.66	200270.19
2139858_1	1	2139858	224541.59	188622.11
214002_1	1	214002	239005.6	182670.1
2140337_1	1	2140337	26589.6	199278.1
2141446_1	1	2141446	168189.6	164078.1
21430_1	1	21430	216413.53	198957.99
2143233_1	1	2143233	57821.6	215918.1
2143233_2	0	2143233	57826.19	215918.29
2143345_1	1	2143345	54589.6	210958.1
2143814_1	1	2143814	169501.6	167630.1
2145589_1	1	2145589	78685.6	227758.1
2145589_2	1	15777077	78717.59	227662.11
21457_1	1	21457	50909.6	183598.1
21462_1	1	21462	179069.6	207758.1
214646_1	1	214646	214333.6	204430.1
2151425_1	1	2151425	55933.6	218542.1
215158_1	1	215158	205597.6	217582.1
21538130_1	1	21538130	247261.6	187758.1
2153874_1	1	2153874	251293.6	202414.1
21546030_1	0	21546030	186934.1	220690.5
2154673_1	1	2154673	24477.6	196494.1
21549830_1	0	21549830	155942.2	160179.9
2155394_1	1	2155394	252509.6	158542.1
2156002_1	1	2156002	251741.6	207278.1
2156242_1	1	2156242	224221.59	189838.12
215665_1	0	56838769	38538.82	205468.88
215665_2	1	215665	38589.59	205454.11
21575401_1	0	21575401	137810.6	196734.6
2158518_1	1	2158518	215645.6	194318.1
2159542_1	1	2159542	218045.6	198606.1
216018_1	1	216018	227677.6	194830.14
2160246_1	1	2160246	213725.6	203758.1
2160273_1	1	2160273	36477.59	183470.11
2160774_1	1	2160774	184989.6	180110.1
2160774_2	0	11466886	185036.7	180200.4
2160817_1	0	28113073	28502.28	200315.85
2161_1	1	2161	52989.59	217198.11
216118_1	1	216118	198525.58	188398.2
2163698_1	1	2163698	237085.59	183694.12
216438_1	1	216438	215581.6	211694.1
216438_2	0	16993654	215605.09	211723.12
216542_1	1	216542	163101.6	226830.1
2167414_1	1	2167414	214877.6	203502.1
216786_1	1	216786	224157.52	193038.13
216798_1	1	216798	155325.62	229966.15
2168018_1	1	2168018	219421.6	197166.1
21689_1	1	21689	143613.6	156878.1
21689789_1	0	21689789	144903.39	221449.82
217014_1	1	217014	217757.54	196782.2
217049_1	1	217049	109597.6	163374.1
217078_1	1	217078	189661.6	218126.1
21713970_1	1	21713970	221629.6	175470.1
21714_1	1	21714	219997.65	196526.18
217141_1	1	217141	76989.6	226638.1
21726_1	1	21726	167741.6	223374.1
2173041_1	0	58534001	54066	216251.4
2173041_2	0	58534001	54066.62	216249.59
2173889_1	1	2173889	72925.6	205518.1
2173889_2	0	54340545	73015.4	205536.9
21753030_1	1	21753030	162493.6	179598.1
21761_1	1	21761	68125.59	207534.11
21766226_1	1	21766226	249373.6	195502.1
2176630_1	1	2176630	213149.6	204110.1
2177138_1	1	2177138	228669.6	163534.1
217718_1	1	217718	216029.6	204174.1
2178357_1	1	2178357	77629.6	227662.1
2178497_1	1	2178497	76125.59	215470.11
2178865_1	1	2178865	30269.59	202254.11
2179137_1	1	2179137	77661.6	196942.1
2180146_1	1	2180146	221853.6	175630.1
218038_1	1	218038	216285.63	198446.11
218070_1	1	218070	179677.59	208078.11
218086_1	1	218086	209437.53	180078.07
21812841_1	0	21812841	129942.2	215179.6
2181414_1	1	2181414	213277.6	161390.1
218158_1	1	218158	188573.59	219822.11
218162_1	1	218162	218812.72	217393.44
2181769_1	1	2181769	112029.6	193550.1
2182_1	1	2182	185053.6	179374.1
2182578_1	1	2182578	248701.6	162062.1
218322_1	1	218322	220221.61	196846.13
218422_1	1	218422	190749.592	188334.1136
2186758_1	1	2186758	160381.6	166990.1
2186805_1	1	2186805	80093.6	229102.1
218834_1	1	218834	222749.6	185838.1
2188657_1	1	2188657	42621.6	210510.1
21894_1	1	21894	178717.59	171630.11
2189794_1	1	2189794	253597.6	204718.1
2190129_1	1	2190129	37629.6	207438.1
21919801_1	0	21919801	127942.3	167179.9
2192370_1	1	2192370	236893.59	183694.12
2193585_1	1	2193585	29277.6	201550.1
2193710_1	1	2193710	192445.6	231342.1
219446_1	1	219446	193661.63	192814.14
21960121_1	0	21960121	139942.2	163679.8
2196150_1	1	2196150	210749.6	188494.1
219694_1	1	219694	194205.42	225326.2
2198_1	1	2198	162781.56	209934.01
21981522_1	1	21981522	248605.6	191246.1
22_1	1	10082997	65213.6	224302.1
2200577_1	1	2200577	55069.6	218382.1
2200786_1	1	2200786	219645.6	197038.1
2201202_1	1	2201202	222909.6	167598.1
2201202_2	0	27367026	222874.54	167562.85
2201822_1	1	2201822	163005.6	226734.1
220310_1	1	220310	166685.592	205262.1136
2204658_1	1	2204658	239069.59	183918.11
2204982_1	1	2204982	193373.6	189582.1
2205109_1	1	2205109	56253.6	218638.1
220518_1	1	220518	201597.48	161390.15
2205873_1	1	2205873	26685.6	199470.1
2206441_1	1	2206441	137693.6	199950.1
2207537_1	1	2207537	33661.6	203278.1
220786_1	1	220786	219133.6	166830.1
220786_2	0	4480626	219161.62	166852.79
220882_1	1	220882	224157.7	190094.2
22097970_1	1	22097970	219645.6	172014.1
2211718_1	1	2211718	177277.6	181614.1
2212530_1	1	2212530	250589.6	160622.1
22127750_1	1	22127750	181469.6	181518.1
2214433_1	1	2214433	80029.6	164366.1
22153_1	1	22153	107901.6	186734.1
2215337_1	1	2215337	134461.6	199694.1
221558_1	1	221558	212637.592	210958.1136
2215593_1	1	2215593	127069.6	191694.1
2215729_1	1	2215729	33469.6	204494.1
2217718_1	1	2217718	189885.6	209742.1
221814_1	1	221814	215837.6	205198.1
2218677_1	1	2218677	65533.6	224430.1
22192274_1	0	22192274	239912.3	208173.6
2221233_1	1	2221233	25789.6	199150.11
22218713_1	0	22218713	107942.2	161679.8
222194_1	1	222194	237885.6	185710.15
222261_1	1	222261	74589.57	218606.2
222377_1	1	222377	129277.6	193518.1
222418_1	1	222418	221757.58	197870.01
2225078_1	1	2225078	218237.6	198734.1
2225078_2	0	2225078	218228.62	198739.51
222518_1	1	222518	192733.45	189902.31
2225809_1	1	2225809	36605.6	182798.1
2227625_1	1	2227625	135709.6	199918.1
22290_1	1	22290	218717.6	203950.13
22302_1	1	22302	153917.59	236334.11
223026_1	1	223026	234781.6	177390.1
22314982_1	0	22314982	208941.1	185180.2
2233618_1	1	2233618	219069.6	217518.1
2233618_2	0	2233618	219074.15	217520.2
22339078_1	0	22339078	160965.7	165662.1
22354_1	1	22354	241053.59	197966.11
2235558_1	1	2235558	200701.6	184622.1
223570_1	1	223570	248669.6	191086.1
2238162_1	1	2238162	223549.6	189806.1
2238470_1	1	2238470	168765.6	160526.1
2239241_1	1	2239241	104701.59	215438.12
22407526_1	1	22407526	197405.6	167310.1
22417746_1	1	22417746	247485.6	187982.1
22422866_1	1	22422866	245629.6	186862.1
2244850_1	1	2244850	235101.6	175790.1
22470994_1	1	22470994	247421.6	187854.1
224726_1	1	224726	182557.59	216846.15
224734_1	1	224734	164381.6	226862.1
2247734_1	1	2247734	198749.6	188046.1
2248114_1	1	2248114	249245.6	162190.1
224850_1	1	224850	238077.58	186606.14
22487033_1	0	22487033	123942.2	172679.8
224950_1	1	224950	214685.59	188334.11
2249921_1	1	2249921	86589.6	203886.1
225073_1	1	225073	32637.6	202958.1
2251502_1	1	2251502	202845.6	223150.1
225246_1	1	225246	159165.59	225550.11
22532550_1	0	22532550	167933.2	174680.9
225334_1	1	225334	194429.59	192526.11
22546_1	1	22546	233469.59	203246.11
2257158_1	1	2257158	169437.6	167374.1
2258665_1	1	2258665	137533.6	197166.1
22586706_1	1	22586706	247261.6	187662.1
225910_1	1	225910	218237.62	204046.13
2260050_1	1	2260050	249981.6	198318.1
226014_1	1	226014	154461.64	232270.05
226230_1	1	226230	216829.55	199726.2
226262_1	1	226262	179805.59	207438.11
226358_1	1	226358	196925.6	189454.1
22643977_1	0	22643977	117942.3	203677.7
22646750_1	0	22646750	157942.2	224179.8
22648326_1	0	22648326	154942.2	161679.8
2264998_1	1	2264998	186461.6	180110.1
2264998_2	0	19042214	186457.93	180070.36
2265330_1	1	2265330	237149.6	174574.1
2265781_1	1	2265781	64893.6	220398.1
226606_1	1	226606	187997.57	229934.09
2266289_1	1	2266289	23869.6	198830.1
22665366_1	0	22665366	163946.7	209669.7
226782_1	1	226782	167485.6	229294.1
226862_1	1	226862	202109.6	223950.1
226934_1	1	226934	214365.6	202894.1
22706534_1	1	22706534	197341.6	167406.1
2270930_1	1	2270930	223837.6	188718.1
2270930_2	0	19048146	223837.06	188747.31
227110_1	1	227110	207773.61	163854.22
22726_1	1	22726	165661.49	178350.1
2272693_1	1	2272693	62237.6	220814.1
227286_1	1	227286	184573.59	209518.39
2273073_1	0	20115249	33262.5	203751.8
22737094_1	0	22737094	163942.2	183179.9
2274305_1	1	2274305	56861.6	216430.1
2274673_1	1	2274673	44829.6	212046.1
2274930_1	1	2274930	225149.6	165614.1
22756882_1	0	22756882	229942.3	214179.8
2276486_1	1	2276486	182429.6	184654.1
2277169_1	1	2277169	32093.6	202766.1
22780161_1	0	22780161	66942.2	202679.8
22781577_1	0	22781577	109942.2	189679.8
2280566_1	1	2280566	207709.59	213966.11
2281265_1	1	2281265	33789.6	204782.1
2282665_1	1	2282665	132477.6	192078.1
22828989_1	0	22828989	145750.39	219821.54
2285745_1	1	2285745	24669.6	196750.1
228661_1	0	52362549	78265.6	227939
22870193_1	1	22870193	28573.6	200334.1
228977_1	1	228977	39965.6	208718.1
228977_2	0	50560625	39953.44	208699.07
228982_1	1	228982	211389.6	208558.1
22900786_1	1	22900786	219869.6	171918.1
229074_1	1	229074	225693.56	193806.18
2293161_1	1	2293161	136573.6	199374.1
229362_1	1	229362	239997.6	182926.1
229362_2	1	15958002	240029.61	182926.05
22948294_1	0	22948294	163942.3	172679.9
2295441_1	1	2295441	36317.6	183470.1
22971321_1	1	22971321	145469.6	156174.1
2299465_1	1	2299465	88445.6	204782.1
2299537_1	1	2299537	36669.6	183886.1
2299537_2	0	2299537	36668.54	183883.9
22996306_1	1	22996306	245981.6	186670.1
23_1	1	10102837	73501.6	226670.1
23_2	0	38676533	73484.6	226639.7
230110_1	1	230110	154557.7	233358.26
2301878_1	1	2301878	215069.6	197230.1
230262_1	1	230262	208829.6	207822.1
2302646_1	1	2302646	214077.59	188014.11
230326_1	1	230326	215293.59	200238.11
2305286_1	1	2305286	168573.6	164398.1
23073462_1	0	23073462	212938.8	186218.5
230774_1	1	230774	212285.59	214606.11
2307889_1	1	2307889	35421.6	206254.1
23086_1	1	23086	194717.6	225518
2309094_1	1	2309094	204893.6	182798.1
230930_1	1	230930	232541.58	212366.12
231122_1	1	231122	225437.59	189646.11
2312817_1	1	2312817	38525.6	205518.1
2314293_1	1	2314293	76829.6	226606.1
2314293_2	1	3559477	76797.59	226606.11
2315314_1	1	2315314	221373.6	175214.1
231702_1	1	231702	164414.03	187247.08
231702_2	0	231702	164413.6	187246.1
2317298_1	1	2317298	240829.6	180718.1
23176326_1	1	23176326	181341.6	181582.1
