scheme,module_combo_code,panel_set,stratum,sp_poststratum,grts_address
SOIL_03.2,panfl_pan5,2,2330_dw,Flanders_remainder,37762422
SOIL_03.2,panfl_pan5,2,2330_dw,Flanders_remainder,37809270
SOIL_03.2,panfl_pan5,2,2330_dw,Flanders_remainder,37810806
SOIL_03.2,panfl_pan5,2,2330_dw,Flanders_remainder,37886174
SOIL_03.2,panfl_pan5,2,2330_dw,Flanders_remainder,37888982
SOIL_03.2,panfl_pan5,2,2330_dw,Flanders_remainder,38044598
SOIL_03.2,panfl_pan5,2,2330_dw,Flanders_remainder,38065938
SOIL_03.2,panfl_pan5,2,2330_dw,Flanders_remainder,38119122
SOIL_03.2,panfl_pan5,2,2330_dw,Flanders_remainder,38158390
SOIL_03.2,panfl_pan5,2,2330_dw,BE2100015,52855518
SOIL_03.2,panfl_pan5,2,2330_dw,BE2100015,54571742
SOIL_03.2,panfl_pan5,2,2330_dw,BE2200028,49686834
SOIL_03.2,panfl_pan5,2,2330_dw,BE2200028,54823474
SOIL_03.2,panfl_pan5,2,4010,BE2100024,20433454
SOIL_03.2,panfl_pan5,2,4010,BE2100024,20452654
SOIL_03.2,panfl_pan5,2,4010,BE2200035,4332530
SOIL_03.2,panfl_pan5,2,4010,BE2200035,15204338
SOIL_03.2,panfl_pan5,2,4010,BE2200035,15229938
SOIL_03.2,panfl_pan5,2,4010,Flanders_remainder,4327122
SOIL_03.2,panfl_pan5,2,4010,Flanders_remainder,4338614
SOIL_03.2,panfl_pan5,2,4010,Flanders_remainder,4340446
SOIL_03.2,panfl_pan5,2,4010,Flanders_remainder,4345554
SOIL_03.2,panfl_pan5,2,4010,Flanders_remainder,4352978
SOIL_03.2,panfl_pan5,2,4010,Flanders_remainder,4353502
SOIL_03.2,panfl_pan5,2,4010,Flanders_remainder,4365522
SOIL_03.2,panfl_pan5,2,4010,Flanders_remainder,4374226
SOIL_03.2,panfl_pan5,2,4010,Flanders_remainder,4376310
SOIL_03.2,panfl_pan5,2,4010,Flanders_remainder,4386270
SOIL_03.2,panfl_pan5,2,4010,BE2100015,4325086
SOIL_03.2,panfl_pan5,2,4010,BE2100015,4326110
SOIL_03.2,panfl_pan5,2,4010,BE2100015,4338398
SOIL_03.2,panfl_pan5,2,4010,BE2100015,4350686
SOIL_03.2,panfl_pan5,2,4010,BE2100015,4354782
SOIL_03.2,panfl_pan5,2,4010,BE2100015,4357854
SOIL_03.2,panfl_pan5,2,4010,BE2100015,4371166
SOIL_03.2,panfl_pan5,2,4010,BE2100015,4453086
SOIL_03.2,panfl_pan5,2,4010,BE2100015,4456158
SOIL_03.2,panfl_pan5,2,4010,BE2200028,57174322
SOIL_03.2,panfl_pan5,2,4010,BE2200028,58124594
SOIL_03.2,panfl_pan5,2,4030,BE2100024,20199726
SOIL_03.2,panfl_pan5,2,4030,BE2100024,20277806
SOIL_03.2,panfl_pan5,2,4030,BE2100024,20281646
SOIL_03.2,panfl_pan5,2,4030,BE2200035,2483186
SOIL_03.2,panfl_pan5,2,4030,BE2200035,2485842
SOIL_03.2,panfl_pan5,2,4030,BE2200035,2499570
SOIL_03.2,panfl_pan5,2,4030,BE2200035,3602002
SOIL_03.2,panfl_pan5,2,4030,BE2200035,3602418
SOIL_03.2,panfl_pan5,2,4030,BE2200035,3611634
SOIL_03.2,panfl_pan5,2,4030,BE2200035,3632722
SOIL_03.2,panfl_pan5,2,4030,BE2200035,3637234
SOIL_03.2,panfl_pan5,2,4030,BE2200035,3646450
SOIL_03.2,panfl_pan5,2,4030,BE2200035,3649106
SOIL_03.2,panfl_pan5,2,4030,Flanders_remainder,3578078
SOIL_03.2,panfl_pan5,2,4030,Flanders_remainder,3580534
SOIL_03.2,panfl_pan5,2,4030,Flanders_remainder,3580854
SOIL_03.2,panfl_pan5,2,4030,Flanders_remainder,3581878
SOIL_03.2,panfl_pan5,2,4030,Flanders_remainder,3582198
SOIL_03.2,panfl_pan5,2,4030,Flanders_remainder,3584630
SOIL_03.2,panfl_pan5,2,4030,Flanders_remainder,3585142
SOIL_03.2,panfl_pan5,2,4030,Flanders_remainder,3588726
SOIL_03.2,panfl_pan5,2,4030,Flanders_remainder,3589046
SOIL_03.2,panfl_pan5,2,4030,Flanders_remainder,3590354
SOIL_03.2,panfl_pan5,2,4030,Flanders_remainder,3592118
SOIL_03.2,panfl_pan5,2,4030,Flanders_remainder,3592146
SOIL_03.2,panfl_pan5,2,4030,Flanders_remainder,3597238
SOIL_03.2,panfl_pan5,2,4030,Flanders_remainder,3598034
SOIL_03.2,panfl_pan5,2,4030,Flanders_remainder,3602038
SOIL_03.2,panfl_pan5,2,4030,Flanders_remainder,3606066
SOIL_03.2,panfl_pan5,2,4030,Flanders_remainder,3608182
SOIL_03.2,panfl_pan5,2,4030,Flanders_remainder,3608502
SOIL_03.2,panfl_pan5,2,4030,Flanders_remainder,3609206
SOIL_03.2,panfl_pan5,2,4030,Flanders_remainder,3609810
SOIL_03.2,panfl_pan5,2,4030,Flanders_remainder,3617398
SOIL_03.2,panfl_pan5,2,4030,Flanders_remainder,3618493
SOIL_03.2,panfl_pan5,2,4030,Flanders_remainder,3620318
SOIL_03.2,panfl_pan5,2,4030,Flanders_remainder,3621494
SOIL_03.2,panfl_pan5,2,4030,Flanders_remainder,3622518
SOIL_03.2,panfl_pan5,2,4030,Flanders_remainder,3623214
SOIL_03.2,panfl_pan5,2,4030,Flanders_remainder,3624750
SOIL_03.2,panfl_pan5,2,4030,Flanders_remainder,3624978
SOIL_03.2,panfl_pan5,2,4030,Flanders_remainder,3625590
SOIL_03.2,panfl_pan5,2,4030,Flanders_remainder,3628754
SOIL_03.2,panfl_pan5,2,4030,Flanders_remainder,3633206
SOIL_03.2,panfl_pan5,2,4030,Flanders_remainder,3634102
SOIL_03.2,panfl_pan5,2,4030,Flanders_remainder,3640950
SOIL_03.2,panfl_pan5,2,4030,Flanders_remainder,3641974
SOIL_03.2,panfl_pan5,2,4030,Flanders_remainder,3642846
SOIL_03.2,panfl_pan5,2,4030,Flanders_remainder,3651190
SOIL_03.2,panfl_pan5,2,4030,Flanders_remainder,3659314
SOIL_03.2,panfl_pan5,2,4030,BE2100015,3597022
SOIL_03.2,panfl_pan5,2,4030,BE2100015,14971614
SOIL_03.2,panfl_pan5,2,4030,BE2100015,15008478
SOIL_03.2,panfl_pan5,2,4030,BE2100015,15093470
SOIL_03.2,panfl_pan5,2,4030,BE2200028,3598642
SOIL_03.2,panfl_pan5,2,4030,BE2200028,53831986
SOIL_03.2,panfl_pan5,2,4030,BE2200028,53930290
SOIL_03.2,panfl_pan5,2,4030,BE2200028,54749490
SOIL_03.2,panfl_pan5,2,4030,BE2200039,50774914
SOIL_03.2,panfl_pan5,2,4030,BE2200039,57066370
SOIL_03.2,panfl_pan5,2,5130,BE2200035,47380466
SOIL_03.2,panfl_pan5,2,5130,BE2200035,53571570
SOIL_03.2,panfl_pan5,2,5130,BE2200035,55769074
SOIL_03.2,panfl_pan5,2,5130,Flanders_remainder,49915346
SOIL_03.2,panfl_pan5,2,5130,Flanders_remainder,50124338
SOIL_03.2,panfl_pan5,2,5130,Flanders_remainder,50177490
SOIL_03.2,panfl_pan5,2,5130,Flanders_remainder,50648626
SOIL_03.2,panfl_pan5,2,5130,Flanders_remainder,51172914
SOIL_03.2,panfl_pan5,2,5130,Flanders_remainder,51750354
SOIL_03.2,panfl_pan5,2,5130,Flanders_remainder,52078034
SOIL_03.2,panfl_pan5,2,5130,Flanders_remainder,52798930
SOIL_03.2,panfl_pan5,2,5130,Flanders_remainder,53126610
SOIL_03.2,panfl_pan5,2,5130,Flanders_remainder,53323218
SOIL_03.2,panfl_pan5,2,5130,Flanders_remainder,54056498
SOIL_03.2,panfl_pan5,2,5130,Flanders_remainder,54318642
SOIL_03.2,panfl_pan5,2,5130,Flanders_remainder,54371794
SOIL_03.2,panfl_pan5,2,5130,Flanders_remainder,54600242
SOIL_03.2,panfl_pan5,2,5130,Flanders_remainder,54842930
SOIL_03.2,panfl_pan5,2,6120,Flanders,47630818
SOIL_03.2,panfl_pan5,2,6120,Flanders,47876578
SOIL_03.2,panfl_pan5,2,6120,Flanders,48335954
SOIL_03.2,panfl_pan5,2,6120,Flanders,49121762
SOIL_03.2,panfl_pan5,2,6120,Flanders,50022882
SOIL_03.2,panfl_pan5,2,6120,Flanders,51657202
SOIL_03.2,panfl_pan5,2,6120,Flanders,51743202
SOIL_03.2,panfl_pan5,2,6120,Flanders,52640242
SOIL_03.2,panfl_pan5,2,6120,Flanders,53607506
SOIL_03.2,panfl_pan5,2,6120,Flanders,54032882
SOIL_03.2,panfl_pan5,2,6120,Flanders,54475250
SOIL_03.2,panfl_pan5,2,6120,Flanders,54512098
SOIL_03.2,panfl_pan5,2,6120,Flanders,56265186
SOIL_03.2,panfl_pan5,2,6120,Flanders,56834546
SOIL_03.2,panfl_pan5,2,6120,Flanders,57282898
SOIL_03.2,panfl_pan5,2,6210_hk,Flanders_remainder,49686770
SOIL_03.2,panfl_pan5,2,6210_hk,Flanders_remainder,50473202
SOIL_03.2,panfl_pan5,2,6210_hk,Flanders_remainder,52056242
SOIL_03.2,panfl_pan5,2,6210_hk,Flanders_remainder,53618930
SOIL_03.2,panfl_pan5,2,6210_hk,Flanders_remainder,54667506
SOIL_03.2,panfl_pan5,2,6210_hk,Flanders_remainder,65382642
SOIL_03.2,panfl_pan5,2,6210_hk,Flanders_remainder,66343538
SOIL_03.2,panfl_pan5,2,6210_hk,BE2200039,49175986
SOIL_03.2,panfl_pan5,2,6210_hk,BE2200039,55401906
SOIL_03.2,panfl_pan5,2,6210_hk,BE2200039,60644786
SOIL_03.2,panfl_pan5,2,6210_hk,BE2200039,63790514
SOIL_03.2,panfl_pan5,2,6210_hk,BE2200039,66231730
SOIL_03.2,panfl_pan5,2,6210_sk,Flanders,49591110
SOIL_03.2,panfl_pan5,2,6210_sk,Flanders,49973426
SOIL_03.2,panfl_pan5,2,6210_sk,Flanders,50890930
SOIL_03.2,panfl_pan5,2,6210_sk,Flanders,51544242
SOIL_03.2,panfl_pan5,2,6210_sk,Flanders,51688262
SOIL_03.2,panfl_pan5,2,6210_sk,Flanders,52056242
SOIL_03.2,panfl_pan5,2,6210_sk,Flanders,52592818
SOIL_03.2,panfl_pan5,2,6210_sk,Flanders,53641394
SOIL_03.2,panfl_pan5,2,6210_sk,Flanders,55085234
SOIL_03.2,panfl_pan5,2,6210_sk,Flanders,55738546
SOIL_03.2,panfl_pan5,2,6210_sk,Flanders,55882566
SOIL_03.2,panfl_pan5,2,6210_sk,Flanders,56262834
SOIL_03.2,panfl_pan5,2,6210_sk,Flanders,56463538
SOIL_03.2,panfl_pan5,2,6210_sk,Flanders,57835698
SOIL_03.2,panfl_pan5,2,6230_ha,BE2100024,61182254
SOIL_03.2,panfl_pan5,2,6230_ha,BE2100024,61217070
SOIL_03.2,panfl_pan5,2,6230_ha,BE2200035,19356658
SOIL_03.2,panfl_pan5,2,6230_ha,BE2200035,19658322
SOIL_03.2,panfl_pan5,2,6230_ha,BE2200035,58119154
SOIL_03.2,panfl_pan5,2,6230_ha,BE2200035,59114482
SOIL_03.2,panfl_pan5,2,6230_ha,Flanders_remainder,19351250
SOIL_03.2,panfl_pan5,2,6230_ha,Flanders_remainder,19368150
SOIL_03.2,panfl_pan5,2,6230_ha,Flanders_remainder,19371654
SOIL_03.2,panfl_pan5,2,6230_ha,Flanders_remainder,19441126
SOIL_03.2,panfl_pan5,2,6230_ha,Flanders_remainder,19443846
SOIL_03.2,panfl_pan5,2,6230_ha,Flanders_remainder,19505089
SOIL_03.2,panfl_pan5,2,6230_ha,Flanders_remainder,19515606
SOIL_03.2,panfl_pan5,2,6230_ha,Flanders_remainder,19524434
SOIL_03.2,panfl_pan5,2,6230_ha,Flanders_remainder,19528966
SOIL_03.2,panfl_pan5,2,6230_ha,Flanders_remainder,19548790
SOIL_03.2,panfl_pan5,2,6230_ha,Flanders_remainder,19562462
SOIL_03.2,panfl_pan5,2,6230_ha,Flanders_remainder,19592862
SOIL_03.2,panfl_pan5,2,6230_ha,Flanders_remainder,19603158
SOIL_03.2,panfl_pan5,2,6230_ha,Flanders_remainder,19605062
SOIL_03.2,panfl_pan5,2,6230_ha,Flanders_remainder,19619538
SOIL_03.2,panfl_pan5,2,6230_ha,Flanders_remainder,19642578
SOIL_03.2,panfl_pan5,2,6230_ha,BE2200028,50489650
SOIL_03.2,panfl_pan5,2,6230_ha,BE2200028,59926834
SOIL_03.2,panfl_pan5,2,6230_ha,BE2200039,1819314
SOIL_03.2,panfl_pan5,2,6230_hmo,BE2100024,51010286
SOIL_03.2,panfl_pan5,2,6230_hmo,BE2100024,51075630
SOIL_03.2,panfl_pan5,2,6230_hmo,BE2100024,51108654
SOIL_03.2,panfl_pan5,2,6230_hmo,BE2100024,51370798
SOIL_03.2,panfl_pan5,2,6230_hmo,BE2100024,51598638
SOIL_03.2,panfl_pan5,2,6230_hmo,BE2100024,51978542
SOIL_03.2,panfl_pan5,2,6230_hmo,BE2100024,53704238
SOIL_03.2,panfl_pan5,2,6230_hmo,BE2100024,54156014
SOIL_03.2,panfl_pan5,2,6230_hmo,BE2100024,54993198
SOIL_03.2,panfl_pan5,2,6230_hmo,BE2200035,51431410
SOIL_03.2,panfl_pan5,2,6230_hmo,BE2200035,52119538
SOIL_03.2,panfl_pan5,2,6230_hmo,BE2200035,53739506
SOIL_03.2,panfl_pan5,2,6230_hmo,BE2200035,55625714
SOIL_03.2,panfl_pan5,2,6230_hmo,Flanders_remainder,50915154
SOIL_03.2,panfl_pan5,2,6230_hmo,Flanders_remainder,50935414
SOIL_03.2,panfl_pan5,2,6230_hmo,Flanders_remainder,50937601
SOIL_03.2,panfl_pan5,2,6230_hmo,Flanders_remainder,50966273
SOIL_03.2,panfl_pan5,2,6230_hmo,Flanders_remainder,51056577
SOIL_03.2,panfl_pan5,2,6230_hmo,Flanders_remainder,51058641
SOIL_03.2,panfl_pan5,2,6230_hmo,Flanders_remainder,51068673
SOIL_03.2,panfl_pan5,2,6230_hmo,Flanders_remainder,51087582
SOIL_03.2,panfl_pan5,2,6230_hmo,Flanders_remainder,51101441
SOIL_03.2,panfl_pan5,2,6230_hmo,Flanders_remainder,51177537
SOIL_03.2,panfl_pan5,2,6230_hmo,Flanders_remainder,51181174
SOIL_03.2,panfl_pan5,2,6230_hmo,Flanders_remainder,51182686
SOIL_03.2,panfl_pan5,2,6230_hmo,Flanders_remainder,51221550
SOIL_03.2,panfl_pan5,2,6230_hmo,Flanders_remainder,51224366
SOIL_03.2,panfl_pan5,2,6230_hmo,Flanders_remainder,51320785
SOIL_03.2,panfl_pan5,2,6230_hmo,Flanders_remainder,51330817
SOIL_03.2,panfl_pan5,2,6230_hmo,Flanders_remainder,51420278
SOIL_03.2,panfl_pan5,2,6230_hmo,Flanders_remainder,51429121
SOIL_03.2,panfl_pan5,2,6230_hmo,Flanders_remainder,51435254
SOIL_03.2,panfl_pan5,2,6230_hmo,Flanders_remainder,51484265
SOIL_03.2,panfl_pan5,2,6230_hmo,Flanders_remainder,51527425
SOIL_03.2,panfl_pan5,2,6230_hmo,Flanders_remainder,51548070
SOIL_03.2,panfl_pan5,2,6230_hmo,Flanders_remainder,51579154
SOIL_03.2,panfl_pan5,2,6230_hmo,Flanders_remainder,51591190
SOIL_03.2,panfl_pan5,2,6230_hmo,Flanders_remainder,51625654
SOIL_03.2,panfl_pan5,2,6230_hmo,Flanders_remainder,51630006
SOIL_03.2,panfl_pan5,2,6230_hmo,Flanders_remainder,51636050
SOIL_03.2,panfl_pan5,2,6230_hmo,Flanders_remainder,51703553
SOIL_03.2,panfl_pan5,2,6230_hmo,Flanders_remainder,51713217
SOIL_03.2,panfl_pan5,2,6230_hmo,Flanders_remainder,51768366
SOIL_03.2,panfl_pan5,2,6230_hmo,Flanders_remainder,51815582
SOIL_03.2,panfl_pan5,2,6230_hmo,Flanders_remainder,51830486
SOIL_03.2,panfl_pan5,2,6230_hmo,Flanders_remainder,51835222
SOIL_03.2,panfl_pan5,2,6230_hmo,Flanders_remainder,51920641
SOIL_03.2,panfl_pan5,2,6230_hmo,Flanders_remainder,51935058
SOIL_03.2,panfl_pan5,2,6230_hmo,Flanders_remainder,51949702
SOIL_03.2,panfl_pan5,2,6230_hmo,Flanders_remainder,51967190
SOIL_03.2,panfl_pan5,2,6230_hmo,Flanders_remainder,51994550
SOIL_03.2,panfl_pan5,2,6230_hmo,BE2100015,37113566
SOIL_03.2,panfl_pan5,2,6230_hmo,BE2100015,52428510
SOIL_03.2,panfl_pan5,2,6230_hmo,BE2200028,53438770
SOIL_03.2,panfl_pan5,2,6230_hmo,BE2200028,54143282
SOIL_03.2,panfl_pan5,2,6230_hn,BE2100024,50125102
SOIL_03.2,panfl_pan5,2,6230_hn,BE2100024,50907950
SOIL_03.2,panfl_pan5,2,6230_hn,BE2200035,56438354
SOIL_03.2,panfl_pan5,2,6230_hn,BE2200035,57175634
SOIL_03.2,panfl_pan5,2,6230_hn,Flanders_remainder,18071686
SOIL_03.2,panfl_pan5,2,6230_hn,Flanders_remainder,18076278
SOIL_03.2,panfl_pan5,2,6230_hn,Flanders_remainder,18114774
SOIL_03.2,panfl_pan5,2,6230_hn,Flanders_remainder,18117618
SOIL_03.2,panfl_pan5,2,6230_hn,Flanders_remainder,18118482
SOIL_03.2,panfl_pan5,2,6230_hn,Flanders_remainder,18149121
SOIL_03.2,panfl_pan5,2,6230_hn,Flanders_remainder,18162641
SOIL_03.2,panfl_pan5,2,6230_hn,Flanders_remainder,18210950
SOIL_03.2,panfl_pan5,2,6230_hn,Flanders_remainder,18212486
SOIL_03.2,panfl_pan5,2,6230_hn,Flanders_remainder,18234422
SOIL_03.2,panfl_pan5,2,6230_hn,Flanders_remainder,18285494
SOIL_03.2,panfl_pan5,2,6230_hn,Flanders_remainder,18289650
SOIL_03.2,panfl_pan5,2,6230_hn,Flanders_remainder,18297462
SOIL_03.2,panfl_pan5,2,6230_hn,Flanders_remainder,18304950
SOIL_03.2,panfl_pan5,2,6230_hn,Flanders_remainder,18334646
SOIL_03.2,panfl_pan5,2,6230_hn,Flanders_remainder,18370694
SOIL_03.2,panfl_pan5,2,6230_hn,Flanders_remainder,18371537
SOIL_03.2,panfl_pan5,2,6230_hn,Flanders_remainder,18387574
SOIL_03.2,panfl_pan5,2,6230_hn,BE2100015,61555422
SOIL_03.2,panfl_pan5,2,6230_hn,BE2200028,52619570
SOIL_03.2,panfl_pan5,2,6230_hn,BE2200039,64426882
SOIL_03.2,panfl_pan5,2,6230_hnk,Flanders_remainder,47694002
SOIL_03.2,panfl_pan5,2,6230_hnk,Flanders_remainder,49660082
SOIL_03.2,panfl_pan5,2,6230_hnk,Flanders_remainder,49959090
SOIL_03.2,panfl_pan5,2,6230_hnk,Flanders_remainder,54179622
SOIL_03.2,panfl_pan5,2,6230_hnk,Flanders_remainder,56989298
SOIL_03.2,panfl_pan5,2,6230_hnk,Flanders_remainder,57299122
SOIL_03.2,panfl_pan5,2,6230_hnk,Flanders_remainder,59097266
SOIL_03.2,panfl_pan5,2,6230_hnk,Flanders_remainder,60798758
SOIL_03.2,panfl_pan5,2,6230_hnk,BE2200039,43675522
SOIL_03.2,panfl_pan5,2,6230_hnk,BE2200039,55472002
SOIL_03.2,panfl_pan5,2,6230_hnk,BE2200039,57737090
SOIL_03.2,panfl_pan5,2,6230_hnk,BE2200039,60620674
SOIL_03.2,panfl_pan5,2,6230_hnk,BE2200039,61931394
SOIL_03.2,panfl_pan5,2,6410_mo,BE2100024,13720110
SOIL_03.2,panfl_pan5,2,6410_mo,BE2200035,64702450
SOIL_03.2,panfl_pan5,2,6410_mo,Flanders_remainder,49419538
SOIL_03.2,panfl_pan5,2,6410_mo,Flanders_remainder,49448393
SOIL_03.2,panfl_pan5,2,6410_mo,Flanders_remainder,49698006
SOIL_03.2,panfl_pan5,2,6410_mo,Flanders_remainder,49939870
SOIL_03.2,panfl_pan5,2,6410_mo,Flanders_remainder,50185910
SOIL_03.2,panfl_pan5,2,6410_mo,Flanders_remainder,50441526
SOIL_03.2,panfl_pan5,2,6410_mo,Flanders_remainder,50519710
SOIL_03.2,panfl_pan5,2,6410_mo,Flanders_remainder,50568390
SOIL_03.2,panfl_pan5,2,6410_mo,Flanders_remainder,50638086
SOIL_03.2,panfl_pan5,2,6410_mo,Flanders_remainder,50651073
SOIL_03.2,panfl_pan5,2,6410_mo,Flanders_remainder,50658502
SOIL_03.2,panfl_pan5,2,6410_mo,Flanders_remainder,50710578
SOIL_03.2,panfl_pan5,2,6410_mo,Flanders_remainder,50811954
SOIL_03.2,panfl_pan5,2,6410_mo,Flanders_remainder,50988446
SOIL_03.2,panfl_pan5,2,6410_mo,Flanders_remainder,51030081
SOIL_03.2,panfl_pan5,2,6410_mo,Flanders_remainder,51150022
SOIL_03.2,panfl_pan5,2,6410_mo,Flanders_remainder,51177537
SOIL_03.2,panfl_pan5,2,6410_mo,Flanders_remainder,51256518
SOIL_03.2,panfl_pan5,2,6410_mo,BE2200039,35454850
SOIL_03.2,panfl_pan5,2,6410_ve,BE2100024,37944622
SOIL_03.2,panfl_pan5,2,6410_ve,BE2100024,40434990
SOIL_03.2,panfl_pan5,2,6410_ve,BE2100024,54721838
SOIL_03.2,panfl_pan5,2,6410_ve,Flanders_remainder,31875858
SOIL_03.2,panfl_pan5,2,6410_ve,Flanders_remainder,36783297
SOIL_03.2,panfl_pan5,2,6410_ve,Flanders_remainder,38187350
SOIL_03.2,panfl_pan5,2,6410_ve,Flanders_remainder,39428882
SOIL_03.2,panfl_pan5,2,6410_ve,Flanders_remainder,48501953
SOIL_03.2,panfl_pan5,2,6410_ve,Flanders_remainder,56206098
SOIL_03.2,panfl_pan5,2,6410_ve,Flanders_remainder,59158870
SOIL_03.2,panfl_pan5,2,6430_bz,Flanders_remainder,50241161
SOIL_03.2,panfl_pan5,2,6430_bz,Flanders_remainder,50281129
SOIL_03.2,panfl_pan5,2,6430_bz,Flanders_remainder,50345409
SOIL_03.2,panfl_pan5,2,6430_bz,Flanders_remainder,50351366
SOIL_03.2,panfl_pan5,2,6430_bz,Flanders_remainder,50634886
SOIL_03.2,panfl_pan5,2,6430_bz,Flanders_remainder,50738057
SOIL_03.2,panfl_pan5,2,6430_bz,Flanders_remainder,50868358
SOIL_03.2,panfl_pan5,2,6430_bz,Flanders_remainder,50958841
SOIL_03.2,panfl_pan5,2,6430_bz,Flanders_remainder,50994854
SOIL_03.2,panfl_pan5,2,6430_bz,Flanders_remainder,51012009
SOIL_03.2,panfl_pan5,2,6430_bz,Flanders_remainder,51094977
SOIL_03.2,panfl_pan5,2,6430_bz,Flanders_remainder,51159257
SOIL_03.2,panfl_pan5,2,6430_bz,Flanders_remainder,51356870
SOIL_03.2,panfl_pan5,2,6430_bz,Flanders_remainder,51364038
SOIL_03.2,panfl_pan5,2,6430_bz,Flanders_remainder,51399942
SOIL_03.2,panfl_pan5,2,6430_bz,Flanders_remainder,51427954
SOIL_03.2,panfl_pan5,2,6430_bz,BE2200039,48299906
SOIL_03.2,panfl_pan5,2,6430_bz,BE2200039,48721794
SOIL_03.2,panfl_pan5,2,6430_bz,BE2200039,50921346
SOIL_03.2,panfl_pan5,2,6430_bz,BE2200039,51277698
SOIL_03.2,panfl_pan5,2,6430_hf,Flanders_remainder,11543385
SOIL_03.2,panfl_pan5,2,6430_hf,Flanders_remainder,11543702
SOIL_03.2,panfl_pan5,2,6430_hf,Flanders_remainder,11560562
SOIL_03.2,panfl_pan5,2,6430_hf,Flanders_remainder,11576038
SOIL_03.2,panfl_pan5,2,6430_hf,Flanders_remainder,11589234
SOIL_03.2,panfl_pan5,2,6430_hf,Flanders_remainder,11600102
SOIL_03.2,panfl_pan5,2,6430_hf,Flanders_remainder,11622002
SOIL_03.2,panfl_pan5,2,6430_hf,Flanders_remainder,11651158
SOIL_03.2,panfl_pan5,2,6430_hf,Flanders_remainder,11661753
SOIL_03.2,panfl_pan5,2,6430_hf,Flanders_remainder,11675481
SOIL_03.2,panfl_pan5,2,6430_hf,Flanders_remainder,11690930
SOIL_03.2,panfl_pan5,2,6430_hf,Flanders_remainder,11695410
SOIL_03.2,panfl_pan5,2,6430_hf,Flanders_remainder,11703289
SOIL_03.2,panfl_pan5,2,6430_hf,Flanders_remainder,11713593
SOIL_03.2,panfl_pan5,2,6430_hf,Flanders_remainder,11721522
SOIL_03.2,panfl_pan5,2,6430_hf,Flanders_remainder,11730070
SOIL_03.2,panfl_pan5,2,6430_hf,Flanders_remainder,11741401
SOIL_03.2,panfl_pan5,2,6430_hf,Flanders_remainder,11754553
SOIL_03.2,panfl_pan5,2,6430_hf,BE2200039,55280514
SOIL_03.2,panfl_pan5,2,6510_hu,BE2100024,21495086
SOIL_03.2,panfl_pan5,2,6510_hu,BE2200035,28187634
SOIL_03.2,panfl_pan5,2,6510_hu,Flanders_remainder,3881074
SOIL_03.2,panfl_pan5,2,6510_hu,Flanders_remainder,3881641
SOIL_03.2,panfl_pan5,2,6510_hu,Flanders_remainder,3881894
SOIL_03.2,panfl_pan5,2,6510_hu,Flanders_remainder,3882681
SOIL_03.2,panfl_pan5,2,6510_hu,Flanders_remainder,3882962
SOIL_03.2,panfl_pan5,2,6510_hu,Flanders_remainder,3884854
SOIL_03.2,panfl_pan5,2,6510_hu,Flanders_remainder,3888178
SOIL_03.2,panfl_pan5,2,6510_hu,Flanders_remainder,3889430
SOIL_03.2,panfl_pan5,2,6510_hu,Flanders_remainder,3889634
SOIL_03.2,panfl_pan5,2,6510_hu,Flanders_remainder,3890886
SOIL_03.2,panfl_pan5,2,6510_hu,Flanders_remainder,3897126
SOIL_03.2,panfl_pan5,2,6510_hu,Flanders_remainder,3902694
SOIL_03.2,panfl_pan5,2,6510_hu,Flanders_remainder,3904326
SOIL_03.2,panfl_pan5,2,6510_hu,Flanders_remainder,3910998
SOIL_03.2,panfl_pan5,2,6510_hu,Flanders_remainder,3914281
SOIL_03.2,panfl_pan5,2,6510_hu,Flanders_remainder,3917606
SOIL_03.2,panfl_pan5,2,6510_hu,Flanders_remainder,3919413
SOIL_03.2,panfl_pan5,2,6510_hu,Flanders_remainder,3920690
SOIL_03.2,panfl_pan5,2,6510_hu,BE2200039,50401154
SOIL_03.2,panfl_pan5,2,6510_hu,BE2200039,50426754
SOIL_03.2,panfl_pan5,2,6510_hua,Flanders,45545105
SOIL_03.2,panfl_pan5,2,6510_hua,Flanders,45637529
SOIL_03.2,panfl_pan5,2,6510_hua,Flanders,45672081
SOIL_03.2,panfl_pan5,2,6510_hua,Flanders,45756145
SOIL_03.2,panfl_pan5,2,6510_hua,Flanders,45790865
SOIL_03.2,panfl_pan5,2,6510_hua,Flanders,45876433
SOIL_03.2,panfl_pan5,2,6510_hua,Flanders,45880977
SOIL_03.2,panfl_pan5,2,6510_hua,Flanders,45907441
SOIL_03.2,panfl_pan5,2,6510_hua,Flanders,45925913
SOIL_03.2,panfl_pan5,2,6510_hua,Flanders,45991449
SOIL_03.2,panfl_pan5,2,6510_hua,Flanders,46042609
SOIL_03.2,panfl_pan5,2,6510_hua,Flanders,46069393
SOIL_03.2,panfl_pan5,2,6510_hua,Flanders,46159057
SOIL_03.2,panfl_pan5,2,6510_hua,Flanders,46161817
SOIL_03.2,panfl_pan5,2,6510_hua,Flanders,46241425
SOIL_03.2,panfl_pan5,2,6510_hua,Flanders,46249617
SOIL_03.2,panfl_pan5,2,6510_hua,Flanders,46438033
SOIL_03.2,panfl_pan5,2,6510_hua,Flanders,46450201
SOIL_03.2,panfl_pan5,2,6510_huk,Flanders_remainder,50990978
SOIL_03.2,panfl_pan5,2,6510_huk,Flanders_remainder,51339138
