"id";"polygon_id";"grts_ranking";"x";"y";"main_type";"type";"phab";"sac";"year_planned";"description_orig";"legacy_site";"certain"
"589382_9160";"53151";589382;174557,6;165934,1;"9160";"9160";100;1;12;"100% 9160";FALSE;NA
"591238_9160";"52417";591238;180285,6;171374,1;"9160";"9160";70;1;12;"70% 9160; 30% 9120";FALSE;NA
"592022_9160";"39266";592022;163133,6;209582,1;"9160";"9160";30;1;12;"70% 9120; 30% 9160";FALSE;NA
"596166_9160";"50607";596166;166653,6;179054,1;"9160";"9160";70;1;12;"70% 9160; 30% 91E0_va";FALSE;NA
"7145_9160";"32860";7145;151901,6;188046,1;"9160";"9160";100;0;2;"100% 9160";FALSE;NA
"10354_9160";"20987";10354;227773,6;161326,1;"9160";"9160";100;0;3;"100% 9160";FALSE;NA
"12710_9160";"15532";12710;190269,6;176046,1;"9160";"9160";70;0;4;"70% 9160; 30% 9120";FALSE;NA
"18290_9160";"16383";18290;227581,6;160398,1;"9160";"9160";70;0;5;"70% 9160; 30% 9120; 0% rbbsp";FALSE;NA
"20274_9160";"16961";20274;227773,6;173486,1;"9160";"9160";70;0;6;"70% 9160; 30% 91E0_vf";FALSE;NA
"22153_9160";"12645";22153;107901,6;186734,1;"9160";"9160";100;0;7;"100% 9160";FALSE;NA
"24774_9160";"15437";24774;161981,6;184206,1;"9160";"9160";70;0;8;"70% 9160; 30% 9120";FALSE;NA
"32790_9160";"11698";32790;166205,6;199182,1;"9160";"9160";100;0;9;"100% 9160";FALSE;NA
"32889_9160";"16061";32889;147869,6;184270,1;"9160";"9160";60;0;10;"60% 9160; 20% 9120; 20% 91E0_va";FALSE;NA
"39142_9160";"29040";39142;214429,6;176526,1;"9160";"9160";30;0;11;"70% 91E0_va; 30% 9160";FALSE;NA
"45350_9160";"21920";45350;216989,6;167278,1;"9160";"9160";100;0;12;"100% 9160";FALSE;NA
"5702_9190";"52755";5702;172413,6;169134,1;"9190";"9190";30;1;1;"70% 9120; 30% 9190";FALSE;NA
"7785_9190";"38698";7785;130205,6;214350,1;"9190";"9190";100;1;1;"100% 9190";FALSE;NA
"9262_9190";"37419";9262;187101,6;220078,1;"9190";"9190";100;1;1;"100% 9190";FALSE;NA
"18898_9190";"45254";18898;229277,6;192206,1;"9190";"9190";50;1;1;"50% 9190; 50% gh";FALSE;NA
"19762_9190";"49528";19762;225181,6;181614,1;"9190";"9190";100;1;1;"100% 9190";FALSE;NA
"20470_9190";"37620";20470;189341,6;217966,1;"9190";"9190";70;1;1;"70% 9190; 30% 91E0_vo";FALSE;NA
"20614_9190";"50473";20614;179901,6;182158,1;"9190";"9190";50;1;1;"50% 9190; 50% 9120_qb";FALSE;NA
"21462_9190";"39370";21462;179069,6;207758,1;"9190";"9190";100;1;1;"100% 9190";FALSE;NA
"24710_9190";"48712";24710;181661,6;184782,1;"9190";"9190";50;1;1;"50% 9190; 50% gh";FALSE;NA
"28342_9190";"47998";28342;215325,6;188078,1;"9190";"9190";100;1;1;"100% 9190";FALSE;NA
"29654_9190";"39406";29654;179869,6;207918,1;"9190";"9190";70;1;1;"70% 9190; 30% gh";FALSE;NA
"32742_9190";"48932";32742;209053,6;184942,1;"9190";"9190";80;1;1;"80% 9190; 20% gh";FALSE;NA
"39222_9190";"45888";39222;192765,6;192654,1;"9190";"9190";100;1;1;"100% 9190";FALSE;NA
"39762_9190";"45204";39762;237021,6;195182,1;"9190";"9190";100;1;1;"100% 9190";FALSE;NA
"42566_9190";"52705";42566;171613,6;166446,1;"9190";"9190";15;1;1;"70% gh; 15% 9190; 10% 6230_ha; 5% 6230_hn";FALSE;NA
"44782_9190";"36979";44782;209085,6;221454,1;"9190";"9190";70;1;1;"70% 9190; 30% gh";FALSE;NA
"48262_9190";"48652";48262;182301,6;184078,1;"9190";"9190";100;1;1;"50% 9190; 50% 9190,gh";FALSE;NA
"49206_9190";"45836";49206;196445,6;191790,1;"9190";"9190";100;1;1;"100% 9190";FALSE;NA
"52438_9190";"38389";52438;172957,6;216238,1;"9190";"9190";70;1;1;"70% 9190; 30% 9120";FALSE;NA
"59698_9190";"49522";59698;226461,6;183278,1;"9190";"9190";50;1;2;"50% 9190; 50% gh";FALSE;NA
"72430_9190";"36673";72430;203101,6;224686,1;"9190";"9190";70;1;2;"70% 9190; 30% gh";FALSE;NA
"72494_9190";"36135";72494;194685,6;227758,1;"9190";"9190";30;1;2;"30% 9190; 70% gh";FALSE;NA
"73321_9190";"38690";73321;129885,6;214414,1;"9190";"9190";100;1;2;"100% 9190";FALSE;NA
"73682_9190";"45106";73682;234973,6;194862,1;"9190";"9190";70;1;2;"70% 9190; 30% 4030";FALSE;NA
"86150_9190";"50467";86150;180285,6;181966,1;"9190";"9190";100;1;2;"100% 9190";FALSE;NA
"86966_9190";"40494";86966;215933,6;198350,1;"9190";"9190";70;1;2;"70% 9190; 30% 4030";FALSE;NA
"86998_9190";"39368";86998;179101,6;208046,1;"9190";"9190";50;1;2;"50% 9190; 50% gh";FALSE;NA
"89074_9190";"49130";89074;240989,6;181262,1;"9190";"9190";20;1;2;"80% 9120_qb; 20% 9190";FALSE;NA
"98606_9190";"34535";98606;192125,6;229710,1;"9190";"9190";100;1;2;"100% 9190";FALSE;NA
"102162_9190";"41000";102162;218813,6;207534,1;"9190";"9190";50;1;2;"50% 9190; 50% gh";FALSE;NA
"102454_9190";"45882";102454;198045,6;192558,1;"9190";"9190";100;1;2;"100% 9190";FALSE;NA
"102866_9190";"47297";102866;231741,6;189230,1;"9190";"9190";30;1;2;"70% gh; 30% 9190";FALSE;NA
"103134_9190";"34014";103134;155997,6;234766,1;"9190";"9190";50;1;2;"50% 9190; 50% gh";FALSE;NA
"103902_9190";"35249";103902;167293,6;229806,1;"9190";"9190";60;1;2;"60% 9190; 40% gh";FALSE;NA
"113650_9190";"49120";113650;241821,6;181454,1;"9190";"9190";30;1;2;"70% gh; 30% 9190";FALSE;NA
"113798_9190";"48636";113798;181885,6;184654,1;"9190";"9190";30;1;2;"40% gh; 30% 9190; 30% 4030,bos";FALSE;NA
"117878_9190";"38711";117878;207485,6;214350,1;"9190";"9190";70;1;2;"70% 9190; 30% 91E0_vo";FALSE;NA
"118025_9190";"39430";118025;117693,6;208430,1;"9190";"9190";30;1;2;"70% 4030; 30% 9190";FALSE;NA
"122121_9190";"39440";122121;118013,6;208014,1;"9190";"9190";70;1;2;"70% 9190; 30% 4030";FALSE;NA
"124626_9190";"46920";124626;224317,6;189614,1;"9190";"9190";50;1;3;"50% 9190; 50% gh";FALSE;NA
"128750_9190";"37107";128750;204445,6;221166,1;"9190";"9190";50;1;3;"50% 9190; 50% gh";FALSE;NA
"132690_9190";"46735";132690;240637,6;189262,1;"9190";"9190";100;1;3;"100% 9190";FALSE;NA
"136670_9190";"35249";136670;167325,6;229870,1;"9190";"9190";60;1;3;"60% 9190; 40% gh";FALSE;NA
"149110_9190";"41042";149110;214429,6;205198,1;"9190";"9190";100;1;3;"100% 9190";FALSE;NA
"149970_9190";"45099";149970;228989,6;192910,1;"9190";"9190";100;1;3;"100% 9190";FALSE;NA
"150646_9190";"38704";150646;207133,6;214286,1;"9190";"9190";70;1;3;"70% 9190; 30% gh";FALSE;NA
"159798_9190";"45823";159798;194941,6;192846,1;"9190";"9190";20;1;3;"80% gh; 20% 9190";FALSE;NA
"166006_9190";"38270";166006;205469,6;217198,1;"9190";"9190";20;1;3;"80% gh; 20% 9190; 0% rbbsm";FALSE;NA
"167606_9190";"47875";167606;215229,6;187566,1;"9190";"9190";60;1;3;"60% 9190; 20% 91E0_vo; 20% gh";FALSE;NA
"167990_9190";"45854";167990;197309,6;192398,1;"9190";"9190";70;1;3;"70% 9190; 30% 4030,bos";FALSE;NA
"169078_9190";"38705";169078;208253,6;214798,1;"9190";"9190";30;1;3;"30% 9190; 70% gh";FALSE;NA
"170194_9190";"40987";170194;221533,6;198958,1;"9190";"9190";20;1;3;"80% gh; 20% 9190";FALSE;NA
"170294_9190";"45803";170294;192157,6;192526,1;"9190";"9190";30;1;3;"70% 4030; 30% 9190";FALSE;NA
"178482_9190";"48870";178482;223997,6;185070,1;"9190";"9190";20;1;3;"80% gh; 20% 9190";FALSE;NA
"183710_9190";"34445";183710;181341,6;233454,1;"9190";"9190";100;1;3;"100% 9190";FALSE;NA
"185302_9190";"39363";185302;178493,6;208270,1;"9190";"9190";100;1;3;"100% 9190";FALSE;NA
"185554_9190";"40970";185554;220605,6;197614,1;"9190";"9190";100;1;3;"100% 9190";FALSE;NA
"189486_9190";"37424";189486;186173,6;220462,1;"9190";"9190";100;1;3;"100% 9190";FALSE;NA
"200402_9190";"45158";200402;223005,6;193902,1;"9190";"9190";30;1;4;"70% gh; 30% 9190";FALSE;NA
"205870_9190";"37416";205870;187133,6;220238,1;"9190";"9190";100;1;4;"100% 9190";FALSE;NA
"212662_9190";"47890";212662;217469,6;189294,1;"9190";"9190";20;1;4;"60% 9120; 20% 9190; 20% gh";FALSE;NA
"218038_9190";"40494";218038;216285,6;198446,1;"9190";"9190";70;1;4;"70% 9190; 30% 4030";FALSE;NA
"219446_9190";"45770";219446;193661,6;192814,1;"9190";"9190";30;1;4;"70% 2310; 30% 9190";FALSE;NA
"227294_9190";"36892";227294;155677,6;223278,1;"9190";"9190";70;1;4;"70% 9190; 30% gh";FALSE;NA
"229342_9190";"36303";229342;159933,6;225326,1;"9190";"9190";100;1;4;"100% 9190";FALSE;NA
"230866_9190";"45111";230866;231069,6;193774,1;"9190";"9190";50;1;4;"50% 9190; 50% gh";FALSE;NA
"231122_9190";"46924";231122;225437,6;189646,1;"9190";"9190";100;1;4;"100% 9190";FALSE;NA
"231542_9190";"38270";231542;205981,6;217294,1;"9190";"9190";20;1;4;"80% gh; 20% 9190; 0% rbbsm";FALSE;NA
"231638_9190";"37864";231638;176733,6;217646,1;"9190";"9190";60;1;4;"60% 9190; 40% 9120";FALSE;NA
"240082_9190";"45099";240082;228861,6;192942,1;"9190";"9190";100;1;4;"100% 9190";FALSE;NA
"251346_9190";"47296";251346;232861,6;190254,1;"9190";"9190";100;1;4;"100% 9190";FALSE;NA
"251497_9190";"38677";251497;130173,6;214766,1;"9190";"9190";100;1;4;"100% 9190";FALSE;NA
"252718_9190";"36148";252718;195037,6;228590,1;"9190";"9190";30;1;4;"70% gh; 30% 9190";FALSE;NA
"254686_9190";"34020";254686;155741,6;232238,1;"9190";"9190";30;1;4;"70% gh; 30% 9190";FALSE;NA
"256306_9190";"49522";256306;226429,6;183214,1;"9190";"9190";50;1;4;"50% 9190; 50% gh";FALSE;NA
"256310_9190";"45878";256310;192829,6;191278,1;"9190";"9190";100;1;4;"100% 9190";FALSE;NA
"257694_9190";"37294";257694;182493,6;219086,1;"9190";"9190";20;1;4;"80% gh; 20% 9190";FALSE;NA
"271150_9190";"33670";271150;197757,6;234926,1;"9190";"9190";50;1;4;"50% 9190; 50% 91E0_vm";FALSE;NA
"271406_9190";"37419";271406;187165,6;220046,1;"9190";"9190";100;1;5;"100% 9190";FALSE;NA
"279538_9190";"49187";279538;238909,6;181774,1;"9190";"9190";30;1;5;"70% gh; 30% 9190";FALSE;NA
"281042_9190";"45254";281042;229341,6;192238,1;"9190";"9190";50;1;5;"50% 9190; 50% gh";FALSE;NA
"290542_9190";"36980";290542;208957,6;221678,1;"9190";"9190";20;1;5;"80% gh; 20% 9190";FALSE;NA
"296518_9190";"52705";296518;171517,6;166510,1;"9190";"9190";15;1;5;"70% gh; 15% 9190; 10% 6230_ha; 5% 6230_hn";FALSE;NA
"297522_9190";"49523";297522;226909,6;183214,1;"9190";"9190";50;1;5;"50% 9190; 50% gh";FALSE;NA
"298678_9190";"47998";298678;214877,6;187790,1;"9190";"9190";100;1;5;"100% 9190";FALSE;NA
"301870_9190";"36148";301870;195197,6;228526,1;"9190";"9190";30;1;5;"70% gh; 30% 9190";FALSE;NA
"302750_9190";"37412";302750;185629,6;219566,1;"9190";"9190";70;1;5;"70% 9190; 30% 91E0_vn";FALSE;NA
"305618_9190";"45180";305618;228669,6;192366,1;"9190";"9190";100;1;5;"100% 9190";FALSE;NA
"305902_9190";"36673";305902;202909,6;225134,1;"9190";"9190";70;1;5;"70% 9190; 30% gh";FALSE;NA
"308342_9190";"38270";308342;206429,6;217198,1;"9190";"9190";20;1;5;"80% gh; 20% 9190; 0% rbbsm";FALSE;NA
"318510_9190";"37372";318510;191677,6;221038,1;"9190";"9190";100;1;5;"100% 9190";FALSE;NA
"319134_9190";"37461";319134;185277,6;219950,1;"9190";"9190";20;1;5;"50% 9120_qb; 30% 9120; 20% 9190";FALSE;NA
"320598_9190";"45514";320598;184925,6;194958,1;"9190";"9190";70;1;5;"70% 9190; 30% gh";FALSE;NA
"321234_9190";"46920";321234;224157,6;189486,1;"9190";"9190";50;1;5;"50% 9190; 50% gh";FALSE;NA
"321846_9190";"45901";321846;192029,6;191918,1;"9190";"9190";100;1;5;"100% 9190";FALSE;NA
"340190_9190";"37942";340190;161469,6;219758,1;"9190";"9190";50;1;5;"50% 9190; 50% gh";FALSE;NA
"341458_9190";"44667";341458;233245,6;193774,1;"9190";"9190";30;1;5;"70% gh; 30% 9190";FALSE;NA
"344198_9190";"49764";344198;177885,6;182702,1;"9190";"9190";100;1;6;"100% 9190";FALSE;NA
"344306_9190";"51230";344306;235421,6;176590,1;"9190";"9190";50;1;6;"50% 9120_qb; 50% 9190";FALSE;NA
"349230_9190";"37541";349230;188605,6;220174,1;"9190";"9190";80;1;6;"80% 9190; 20% gh";FALSE;NA
"352390_9190";"48680";352390;180861,6;184782,1;"9190";"9190";70;1;6;"70% 9190; 30% gh";FALSE;NA
"355806_9190";"35286";355806;165277,6;226926,1;"9190";"9190";70;1;6;"70% 9190; 30% 91E0_vm";FALSE;NA
"360422_9190";"48932";360422;208893,6;184942,1;"9190";"9190";80;1;6;"80% 9190; 20% gh";FALSE;NA
"361438_9190";"37942";361438;161117,6;219598,1;"9190";"9190";50;1;6;"50% 9190; 50% gh";FALSE;NA
"372462_9190";"36980";372462;208541,6;221550,1;"9190";"9190";20;1;6;"80% gh; 20% 9190";FALSE;NA
"372646_9190";"50365";372646;186397,6;179470,1;"9190";"9190";70;1;6;"70% 9190; 30% 9120";FALSE;NA
"380022_9190";"38716";380022;207613,6;214062,1;"9190";"9190";100;1;6;"100% 9190";FALSE;NA
"381234_9190";"49382";381234;222685,6;184238,1;"9190";"9190";100;1;6;"100% 9190";FALSE;NA
"382430_9190";"35250";382430;165565,6;229486,1;"9190";"9190";40;1;6;"60% gh; 40% 9190";FALSE;NA
"382674_9190";"47811";382674;224701,6;187214,1;"9190";"9190";40;1;6;"40% 9190,gh; 50% gh; 10% 4030";FALSE;NA
"385158_9190";"48673";385158;179837,6;184366,1;"9190";"9190";50;1;6;"50% 9190; 50% gh";FALSE;NA
"389738_9190";"37149";389738;228061,6;220718,1;"9190";"9190";50;1;6;"50% 9190; 50% gh";FALSE;NA
"391094_9190";"40982";391094;214077,6;202094,1;"9190";"9190";100;1;6;"100% 9190";FALSE;NA
"395730_9190";"45169";395730;229149,6;193102,1;"9190";"9190";100;1;6;"100% 9190";FALSE;NA
"395822_9190";"36462";395822;197309,6;225102,1;"9190";"9190";50;1;6;"50% 9190; 50% gh";FALSE;NA
"400110_9190";"36661";400110;202717,6;224526,1;"9190";"9190";60;1;6;"60% 9190; 40% gh";FALSE;NA
"403614_9190";"37823";403614;175357,6;219182,1;"9190";"9190";100;1;6;"100% 9190";FALSE;NA
"407862_9190";"45903";407862;191613,6;191854,1;"9190";"9190";70;1;7;"70% 9190; 30% 9120";FALSE;NA
"409902_9190";"34535";409902;192221,6;229902,1;"9190";"9190";100;1;7;"100% 9190";FALSE;NA
"412114_9190";"45169";412114;229341,6;192910,1;"9190";"9190";100;1;7;"100% 9190";FALSE;NA
"412790_9190";"38704";412790;207165,6;214190,1;"9190";"9190";70;1;7;"70% 9190; 30% gh";FALSE;NA
"415798_9190";"46197";415798;201501,6;192206,1;"9190";"9190";100;1;7;"100% 9190";FALSE;NA
"425398_9190";"46233";425398;203357,6;191118,1;"9190";"9190";20;1;7;"80% 9120_qb; 20% 9190";FALSE;NA
"430134_9190";"45854";430134;197501,6;192398,1;"9190";"9190";70;1;7;"70% 9190; 30% 4030,bos";FALSE;NA
"438326_9190";"45823";438326;195165,6;193134,1;"9190";"9190";20;1;7;"80% gh; 20% 9190";FALSE;NA
"438574_9190";"36321";438574;192413,6;227598,1;"9190";"9190";70;1;7;"70% 9190; 30% 91E0_vn";FALSE;NA
"440246_9190";"40982";440246;213213,6;201998,1;"9190";"9190";100;1;7;"100% 9190";FALSE;NA
"440914_9190";"45302";440914;236381,6;192366,1;"9190";"9190";100;1;7;"100% 9190";FALSE;NA
"443350_9190";"39346";443350;177789,6;208462,1;"9190";"9190";60;1;7;"60% 9190; 20% rbbsf; 20% 91E0_vm";FALSE;NA
"443378_9190";"49144";443378;239037,6;182766,1;"9190";"9190";20;1;7;"80% gh; 20% 9190";FALSE;NA
"443602_9190";"40716";443602;220093,6;195790,1;"9190";"9190";100;1;7;"100% 9190";FALSE;NA
"444150_9190";"39175";444150;186877,6;210254,1;"9190";"9190";100;1;7;"100% 9190";FALSE;NA
"444402_9190";"49162";444402;238749,6;179662,1;"9190";"9190";30;1;7;"70% 91E0_vo; 30% 9190";FALSE;NA
"446226_9190";"41000";446226;218973,6;207118,1;"9190";"9190";50;1;7;"50% 9190; 50% gh";FALSE;NA
"454326_9190";"47964";454326;216221,6;189134,1;"9190";"9190";70;1;7;"70% 9190; 30% 91E0_vm";FALSE;NA
"454642_9190";"46751";454642;240221,6;184110,1;"9190";"9190";100;1;7;"100% 9190";FALSE;NA
"459398_9190";"52750";459398;172157,6;170062,1;"9190";"9190";30;1;7;"70% 9120; 30% 9190";FALSE;NA
"459742_9190";"37942";459742;160957,6;219790,1;"9190";"9190";50;1;8;"50% 9190; 50% gh";FALSE;NA
"470738_9190";"45107";470738;225309,6;191790,1;"9190";"9190";50;1;8;"50% 9190; 50% gh";FALSE;NA
"473646_9190";"36415";473646;196285,6;224078,1;"9190";"9190";30;1;8;"70% gh; 30% 9190";FALSE;NA
"475282_9190";"39532";475282;241853,6;208366,1;"9190";"9190";30;1;8;"40% 9120_qb; 30% 91E0_vo; 30% 9190";FALSE;NA
"479222_9190";"37605";479222;189949,6;218286,1;"9190";"9190";70;1;8;"70% 9190; 30% 91E0_vm";FALSE;NA
"480926_9190";"36878";480926;178493,6;224110,1;"9190";"9190";100;1;8;"100% 9190";FALSE;NA
"483282_9190";"45119";483282;233245,6;194894,1;"9190";"9190";30;1;8;"70% gh; 30% 9190";FALSE;NA
"487478_9190";"45929";487478;194109,6;192494,1;"9190";"9190";30;1;8;"60% gh; 30% 9190; 10% 2310,bos";FALSE;NA
"488406_9190";"39406";488406;180029,6;207822,1;"9190";"9190";70;1;8;"70% 9190; 30% gh";FALSE;NA
"491585_9190";"42538";491585;77629,6;197262,1;"9190";"9190";30;1;8;"70% 9120; 30% 9190";FALSE;NA
"493686_9190";"38270";493686;206333,6;217102,1;"9190";"9190";20;1;8;"80% gh; 20% 9190; 0% rbbsm";FALSE;NA
"493878_9190";"45821";493878;191549,6;192110,1;"9190";"9190";20;1;8;"80% gh; 20% 9190";FALSE;NA
"497974_9190";"45840";497974;192125,6;192174,1;"9190";"9190";100;1;8;"100% 9190";FALSE;NA
"504478_9190";"37307";504478;181053,6;220398,1;"9190";"9190";70;1;8;"70% 9190; 30% 91E0_vn";FALSE;NA
"510086_9190";"50083";510086;183965,6;178222,1;"9190";"9190";30;1;8;"70% 9120; 30% 9190";FALSE;NA
"511241_9190";"39420";511241;118109,6;209262,1;"9190";"9190";70;1;8;"70% 9190; 30% gh";FALSE;NA
"512582_9190";"53131";512582;172701,6;164846,1;"9190";"9190";70;1;8;"70% 9190; 30% gh";FALSE;NA
"513490_9190";"47294";513490;232605,6;190222,1;"9190";"9190";20;1;8;"80% gh; 20% 9190";FALSE;NA
"513810_9190";"40980";513810;218685,6;202510,1;"9190";"9190";70;1;8;"70% 9190; 30% gh";FALSE;NA
"517166_9190";"37429";517166;186397,6;220014,1;"9190";"9190";100;1;9;"100% 9190";FALSE;NA
"519838_9190";"37294";519838;182621,6;219022,1;"9190";"9190";20;1;9;"80% gh; 20% 9190";FALSE;NA
"524594_9190";"49370";524594;221181,6;183118,1;"9190";"9190";20;1;9;"80% gh; 20% 9190";FALSE;NA
"531282_9190";"44886";531282;235261,6;195022,1;"9190";"9190";30;1;9;"70% 4030; 30% 9190";FALSE;NA
"548998_9190";"48677";548998;181597,6;184526,1;"9190";"9190";100;1;9;"100% 9190,gh";FALSE;NA
"550610_9190";"47716";550610;223229,6;188238,1;"9190";"9190";70;1;9;"70% 9190; 30% 4030";FALSE;NA
"553590_9190";"40985";553590;218109,6;203278,1;"9190";"9190";100;1;9;"100% 9190";FALSE;NA
"560566_9190";"46215";560566;203421,6;192014,1;"9190";"9190";70;1;9;"70% 9190; 30% gh";FALSE;NA
"561062_9190";"50365";561062;186301,6;179822,1;"9190";"9190";70;1;9;"70% 9190; 30% 9120";FALSE;NA
"564894_9190";"37448";564894;185597,6;219278,1;"9190";"9190";30;1;9;"70% 9120; 30% 9190";FALSE;NA
"566198_9190";"40526";566198;217373,6;201198,1;"9190";"9190";100;1;9;"100% 9190";FALSE;NA
"566354_9190";"43488";566354;245821,6;197966,1;"9190";"9190";70;1;9;"70% 9190; 30% gh";FALSE;NA
"566854_9190";"52705";566854;171677,6;166670,1;"9190";"9190";15;1;9;"70% gh; 15% 9190; 10% 6230_ha; 5% 6230_hn";FALSE;NA
"569070_9190";"36979";569070;208925,6;221294,1;"9190";"9190";70;1;9;"70% 9190; 30% gh";FALSE;NA
"569254_9190";"50365";569254;186333,6;179566,1;"9190";"9190";70;1;9;"70% 9190; 30% 9120";FALSE;NA
"577842_9190";"49380";577842;222717,6;184366,1;"9190";"9190";100;1;9;"100% 9190";FALSE;NA
"578678_9190";"38703";578678;207229,6;214766,1;"9190";"9190";20;1;9;"80% gh; 20% 9190";FALSE;NA
"579282_9190";"47811";579282;224157,6;187342,1;"9190";"9190";40;1;9;"40% 9190,gh; 50% gh; 10% 4030";FALSE;NA
"581278_9190";"37464";581278;185085,6;219758,1;"9190";"9190";20;1;9;"50% 9120_qb; 30% 9120; 20% 9190";FALSE;NA
"583158_9190";"41874";583158;196349,6;203694,1;"9190";"9190";60;1;9;"60% 9190; 20% gh_ao; 10% rbbso; 10% 91E0_vo";FALSE;NA
"583990_9190";"45889";583990;192445,6;191822,1;"9190";"9190";30;1;10;"70% 9120; 30% 9190";FALSE;NA
"585374_9190";"37294";585374;182429,6;219150,1;"9190";"9190";20;1;10;"80% gh; 20% 9190";FALSE;NA
"587762_9190";"48995";587762;238813,6;179950,1;"9190";"9190";50;1;10;"50% 9190; 50% gh";FALSE;NA
"601838_9190";"36912";601838;209597,6;221838,1;"9190";"9190";70;1;10;"70% 9190; 30% rbbmr";FALSE;NA
"613202_9190";"45152";613202;235261,6;195374,1;"9190";"9190";100;1;10;"100% 9190";FALSE;NA
"613362_9190";"49244";613362;240989,6;181550,1;"9190";"9190";70;1;10;"70% 9190; 30% gh";FALSE;NA
"614702_9190";"36347";614702;191037,6;226926,1;"9190";"9190";100;1;10;"100% 9190";FALSE;NA
"626642_9190";"44672";626642;230973,6;194254,1;"9190";"9190";70;1;10;"70% 9190; 30% gh";FALSE;NA
"628190_9190";"35249";628190;167101,6;229838,1;"9190";"9190";60;1;10;"60% 9190; 40% gh";FALSE;NA
"629046_9190";"45889";629046;192541,6;192078,1;"9190";"9190";30;1;10;"70% 9120; 30% 9190";FALSE;NA
"630430_9190";"37447";630430;185021,6;219470,1;"9190";"9190";30;1;10;"70% 9120; 30% 9190";FALSE;NA
"637522_9190";"45292";637522;236829,6;192302,1;"9190";"9190";70;1;10;"70% 9190; 30% gh";FALSE;NA
"641838_9190";"35498";641838;197053,6;229198,1;"9190";"9190";20;1;10;"80% gh; 20% 9190";FALSE;NA
"642166_9190";"38709";642166;207677,6;214318,1;"9190";"9190";60;1;10;"60% 9190; 20% rbbsf; 20% 91E0_vo";FALSE;NA
"643062_9190";"37714";643062;188125,6;218062,1;"9190";"9190";70;1;10;"70% 9190; 30% gh";FALSE;NA
"648238_9190";"37453";648238;186045,6;219886,1;"9190";"9190";50;1;10;"50% 9190; 30% 9120; 20% 9120_qb";FALSE;NA
"648694_9190";"41875";648694;196861,6;204110,1;"9190";"9190";50;1;10;"50% 9190; 30% 2310; 20% gh";FALSE;NA
"657874_9190";"45174";657874;228925,6;193166,1;"9190";"9190";100;1;10;"100% 9190";FALSE;NA
"658478_9190";"37376";658478;192093,6;221006,1;"9190";"9190";50;1;10;"50% 9190; 50% gh";FALSE;NA
"664222_9190";"36966";664222;180093,6;221998,1;"9190";"9190";30;1;11;"70% gh; 30% 9190";FALSE;NA
"664622_9190";"37463";664622;187581,6;220366,1;"9190";"9190";50;1;11;"50% 9190; 30% 9120; 20% 9120_qb";FALSE;NA
"667702_9190";"45823";667702;195005,6;193038,1;"9190";"9190";20;1;11;"80% gh; 20% 9190";FALSE;NA
"670006_9190";"45901";670006;191773,6;191790,1;"9190";"9190";100;1;11;"100% 9190";FALSE;NA
"673910_9190";"38270";673910;206173,6;217742,1;"9190";"9190";20;1;11;"80% gh; 20% 9190; 0% rbbsm";FALSE;NA
"675974_9190";"50473";675974;180349,6;182318,1;"9190";"9190";50;1;11;"50% 9190; 50% 9120_qb";FALSE;NA
"678198_9190";"45656";678198;194045,6;191982,1;"9190";"9190";100;1;11;"100% 9190";FALSE;NA
"678738_9190";"44903";678738;235741,6;195950,1;"9190";"9190";30;1;11;"70% gh; 30% 9190";FALSE;NA
"681682_9190";"47732";681682;223741,6;188494,1;"9190";"9190";70;1;11;"70% 9190; 30% gh";FALSE;NA
"687542_9190";"46233";687542;203389,6;191246,1;"9190";"9190";20;1;11;"80% 9120_qb; 20% 9190";FALSE;NA
"690294_9190";"38270";690294;205821,6;217134,1;"9190";"9190";20;1;11;"80% gh; 20% 9190; 0% rbbsm";FALSE;NA
"691894_9190";"47875";691894;215453,6;187662,1;"9190";"9190";60;1;11;"60% 9190; 20% 91E0_vo; 20% gh";FALSE;NA
"697646_9190";"35449";697646;187869,6;230510,1;"9190";"9190";30;1;11;"70% gh; 30% 9190";FALSE;NA
"700086_9190";"48014";700086;216413,6;188462,1;"9190";"9190";60;1;11;"60% 9190; 40% 4030";FALSE;NA
"700470_9190";"45823";700470;195581,6;193422,1;"9190";"9190";20;1;11;"80% gh; 20% 9190";FALSE;NA
"703622_9190";"48713";703622;182557,6;184718,1;"9190";"9190";100;1;11;"100% 9190";FALSE;NA
"706118_9190";"52828";706118;171101,6;165774,1;"9190";"9190";30;1;11;"70% gh; 30% 9190";FALSE;NA
"711945_9190";"39454";711945;117821,6;207694,1;"9190";"9190";100;1;11;"100% 9190";FALSE;NA
"712350_9190";"37449";712350;185533,6;219822,1;"9190";"9190";70;1;11;"70% 9190; 30% 9120";FALSE;NA
"713398_9190";"47894";713398;212989,6;188174,1;"9190";"9190";30;1;11;"70% 9120; 30% 9190";FALSE;NA
"713938_9190";"40970";713938;220765,6;197102,1;"9190";"9190";100;1;12;"100% 9190";FALSE;NA
"721886_9190";"37941";721886;161085,6;219694,1;"9190";"9190";70;1;12;"70% 9190; 20% gh; 10% 4030";FALSE;NA
"723158_9190";"37864";723158;176605,6;217710,1;"9190";"9190";60;1;12;"60% 9190; 40% 9120";FALSE;NA
"730158_9190";"37416";730158;186973,6;220398,1;"9190";"9190";100;1;12;"100% 9190";FALSE;NA
"730414_9190";"35458";730414;187837,6;229294,1;"9190";"9190";20;1;12;"70% gh; 20% 9190; 10% gh_ae";FALSE;NA
